t,p0,p1,p2,p3,p4
0,137,80,105,259,224
30,137,80,105,259,224
60,137,105,105,259,224
90,137,105,105,259,256
120,137,124,103,259,256
150,137,124,105,259,224
180,137,124,105,259,224
210,63,124,156,259,10
240,63,251,156,259,10
270,237,251,134,259,255
300,237,251,134,259,255
330,237,251,134,259,10
360,237,251,134,259,10
390,237,251,134,259,197
420,237,251,134,259,197
450,237,23,134,259,197
480,96,23,134,259,197
510,96,251,134,259,197
540,96,251,28,259,197
570,96,251,88,259,230
600,96,251,88,259,230
630,96,251,88,259,230
660,96,127,184,259,230
690,96,127,184,259,230
720,96,127,184,259,230
750,96,127,184,259,230
780,96,124,184,259,230
810,241,124,184,259,230
840,241,124,184,259,230
870,241,124,278,259,230
900,241,124,278,259,230
930,241,124,278,259,230
960,241,124,278,259,230
990,241,124,278,259,230
1020,241,124,166,259,230
1050,241,124,166,259,9
1080,241,124,166,259,9
1110,241,124,5,259,7
1140,241,124,5,259,7
1170,241,124,5,259,7
1200,241,124,278,259,7
1230,241,124,278,259,7
1260,241,124,272,259,7
1290,241,124,272,259,7
1320,241,124,272,259,7
1350,241,124,272,259,7
1380,241,124,272,259,7
1410,241,124,272,259,7
1440,241,124,272,259,7
1470,241,124,272,259,7
1500,241,124,272,259,7
1530,241,124,272,259,7
1560,241,124,272,259,7
1590,241,124,272,259,7
1620,241,124,5,259,7
1650,241,124,5,259,7
1680,253,124,5,259,7
1710,253,124,5,259,7
1740,253,124,5,259,7
1770,253,124,5,259,7
1800,253,124,5,259,100
1830,253,124,177,259,100
1860,253,124,177,259,100
1890,253,124,177,259,100
1920,253,124,177,259,100
1950,253,124,9,259,100
1980,253,124,177,259,100
2010,253,124,177,259,100
2040,253,124,177,259,100
2070,253,124,177,259,100
2100,81,124,230,259,152
2130,81,124,230,259,152
2160,253,124,230,259,98
2190,253,124,230,259,98
2220,253,124,261,259,152
2250,253,124,261,259,164
2280,241,124,197,259,7
2310,241,124,197,259,7
2340,241,124,197,259,7
2370,244,124,261,259,7
2400,244,124,261,259,7
2430,244,124,261,259,7
2460,244,124,126,259,7
2490,244,124,126,259,7
2520,244,124,19,259,7
2550,244,124,113,259,7
2580,244,182,113,259,7
2610,244,182,256,259,7
2640,34,28,256,259,7
2670,34,114,256,259,7
2700,253,127,253,259,7
2730,253,127,253,259,7
2760,24,127,253,259,7
2790,24,127,253,259,7
2820,24,127,96,259,7
2850,24,26,96,259,7
2880,24,23,96,259,7
2910,24,26,253,259,7
2940,24,23,253,259,7
2970,24,93,253,259,7
3000,24,281,104,259,7
3030,24,281,104,259,7
3060,24,281,12,259,7
3090,253,281,12,259,7
3120,253,281,12,259,7
3150,253,25,12,259,7
3180,241,25,12,259,7
3210,241,25,12,259,86
3240,241,25,12,259,86
3270,12,25,30,259,86
3300,12,25,30,259,86
3330,30,25,30,259,220
3360,30,25,31,259,220
3390,30,25,30,259,211
3420,183,25,31,259,211
3450,183,25,31,259,7
3480,183,25,31,259,7
3510,183,25,241,259,107
3540,183,25,243,259,42
3570,183,257,243,259,42
3600,183,257,243,259,42
3630,183,257,290,259,42
3660,183,257,290,259,42
3690,183,257,290,259,231
3720,243,257,290,259,231
3750,243,257,290,259,231
3780,243,257,290,259,160
3810,243,257,290,259,160
3840,243,281,290,259,160
3870,254,281,254,259,160
3900,254,281,254,259,160
3930,243,281,254,259,160
3960,292,281,254,259,160
3990,292,281,254,259,160
4020,30,281,254,259,160
4050,30,281,254,259,160
4080,30,281,254,259,160
4110,292,58,225,259,86
4140,292,25,225,259,252
4170,183,4,225,259,252
4200,183,4,225,259,252
4230,183,169,243,259,252
4260,31,169,243,259,18
4290,225,169,183,259,18
4320,225,25,183,259,106
4350,225,25,34,259,106
4380,225,25,34,259,106
4410,225,281,34,259,106
4440,12,281,34,259,106
4470,30,281,30,259,106
4500,30,25,30,259,106
4530,12,25,30,259,106
4560,12,27,30,259,106
4590,12,27,31,259,106
4620,12,27,225,259,106
4650,12,27,24,259,106
4680,12,27,24,259,106
4710,12,25,24,259,106
4740,12,251,253,259,106
4770,12,251,253,259,106
4800,12,251,253,259,106
4830,12,251,253,259,106
4860,12,251,253,259,106
4890,243,251,253,259,106
4920,243,251,253,259,235
4950,243,251,81,259,235
4980,183,251,81,259,252
5010,30,281,118,259,1
5040,30,281,118,259,148
5070,30,281,118,259,148
5100,183,33,225,259,148
5130,34,33,225,259,252
5160,34,26,225,259,252
5190,12,26,225,259,252
5220,241,23,225,259,85
5250,241,23,225,259,252
5280,241,251,12,259,252
5310,241,251,12,259,252
5340,241,26,12,259,252
5370,241,26,12,259,252
5400,241,251,30,259,252
5430,241,26,30,259,252
5460,241,26,30,259,252
5490,241,119,30,259,252
5520,241,119,30,259,252
5550,241,119,24,259,252
5580,241,119,24,259,252
5610,12,119,24,259,252
5640,12,119,12,259,252
5670,34,23,12,259,252
5700,34,23,253,259,199
5730,34,23,253,259,199
5760,34,251,253,259,199
5790,34,251,253,259,199
5820,30,251,253,259,199
5850,30,250,253,259,199
5880,30,250,253,259,199
5910,30,281,253,259,199
5940,30,281,253,259,231
5970,30,281,253,259,231
6000,30,281,243,259,231
6030,30,281,243,259,107
6060,263,169,243,259,107
6090,263,169,243,259,107
6120,76,23,243,259,7
6150,76,23,243,259,160
6180,76,248,81,259,160
6210,76,248,81,259,160
6240,76,153,81,259,160
6270,76,246,81,259,160
6300,76,276,81,259,160
6330,76,58,118,259,211
6360,76,58,118,259,211
6390,76,58,118,259,85
6420,76,4,253,259,252
6450,183,4,253,259,252
6480,183,4,253,259,252
6510,12,4,253,259,277
6540,12,4,253,259,277
6570,12,141,253,259,277
6600,12,141,253,259,277
6630,12,93,24,259,277
6660,12,93,24,259,277
6690,12,93,24,259,245
6720,12,93,243,259,245
6750,12,93,243,259,245
6780,12,73,243,259,7
6810,12,73,243,259,7
6840,30,4,31,259,7
6870,30,141,31,259,145
6900,30,141,31,259,277
6930,12,25,31,259,277
6960,12,281,31,259,277
6990,12,281,31,259,277
7020,183,27,31,259,277
7050,183,25,243,259,77
7080,183,25,81,259,42
7110,34,25,253,259,42
7140,34,25,253,259,148
7170,34,119,253,259,148
7200,34,119,253,259,233
7230,34,119,253,259,233
7260,34,119,253,259,233
7290,34,119,253,259,233
7320,12,119,253,259,199
7350,241,119,253,259,199
7380,241,281,253,259,235
7410,241,281,253,259,235
7440,241,4,253,259,235
7470,241,4,239,259,235
7500,31,4,239,259,90
7530,31,4,239,259,90
7560,24,141,239,259,90
7590,24,141,239,259,90
7620,24,32,253,259,252
7650,31,32,253,259,252
7680,31,4,253,259,252
7710,31,4,253,259,202
7740,31,4,290,259,203
7770,31,257,290,259,203
7800,31,257,290,259,7
7830,31,257,290,259,77
7860,183,257,227,259,77
7890,31,257,227,259,77
7920,244,257,227,259,77
7950,244,257,227,259,77
7980,34,33,227,259,77
8010,34,33,243,259,77
8040,34,33,243,259,203
8070,31,33,243,259,203
8100,31,33,243,259,203
8130,31,33,221,259,7
8160,31,33,221,259,77
8190,31,33,221,259,203
8220,183,33,221,259,203
8250,183,33,221,259,203
8280,227,119,221,259,203
8310,183,119,290,259,203
8340,183,119,290,259,7
8370,183,119,290,259,7
8400,183,93,290,259,2
8430,24,93,225,259,245
8460,24,93,225,259,245
8490,241,93,24,259,245
8520,241,93,24,259,2
8550,241,25,24,259,283
8580,241,25,225,259,283
8610,241,25,225,259,7
8640,241,58,12,259,7
8670,241,25,34,259,7
8700,225,4,34,259,7
8730,225,4,34,259,7
8760,225,4,34,259,7
8790,225,281,34,259,7
8820,225,281,34,259,7
8850,225,251,34,259,145
8880,225,251,34,259,148
8910,31,251,34,259,148
8940,31,251,34,259,289
8970,31,251,76,259,277
9000,34,251,76,259,277
