t,p0,p1,p2,p3,p4
0,105,63,105,159,161
30,105,63,105,159,161
60,205,63,80,159,161
90,124,63,80,159,161
120,124,63,114,159,161
150,124,63,114,159,161
180,124,63,182,159,161
210,124,63,182,159,161
240,124,63,114,159,161
270,124,63,114,159,161
300,124,63,114,159,161
330,28,63,114,159,63
360,28,101,87,159,101
390,179,280,87,159,101
420,179,280,156,159,287
450,179,101,156,159,287
480,179,101,87,159,101
510,226,280,87,159,101
540,226,280,87,287,219
570,123,280,159,287,219
600,123,101,159,280,219
630,79,101,159,280,219
660,79,101,159,280,219
690,79,101,159,280,219
720,123,101,280,280,101
750,123,101,280,280,101
780,153,219,280,101,101
810,153,201,280,101,101
840,153,201,110,188,22
870,169,201,287,188,188
900,169,201,287,188,101
930,169,201,287,188,101
960,123,201,287,188,101
990,123,201,104,188,101
1020,123,201,104,188,219
1050,123,201,188,201,219
1080,123,188,188,201,101
1110,123,188,188,188,101
1140,123,188,188,188,101
1170,123,188,188,219,101
1200,123,206,209,219,101
1230,123,206,209,219,101
1260,123,206,209,219,101
1290,123,219,210,219,101
1320,123,219,210,219,101
1350,123,213,209,173,101
1380,123,213,213,173,101
1410,123,213,213,173,101
1440,123,206,213,173,101
1470,179,206,213,213,101
1500,179,206,213,210,99
1530,179,215,213,210,99
1560,179,215,215,210,99
1590,179,215,215,210,99
1620,179,215,215,210,99
1650,179,215,282,222,99
1680,179,215,282,222,99
1710,184,215,70,173,99
1740,196,215,70,173,99
1770,196,215,70,173,99
1800,184,215,70,173,99
1830,184,215,70,173,99
1860,184,215,70,173,99
1890,184,215,70,110,99
1920,184,59,70,222,99
1950,261,59,70,222,99
1980,261,59,70,120,99
2010,126,59,70,120,99
2040,126,59,70,120,99
2070,126,59,206,120,99
2100,111,59,206,120,99
2130,196,59,57,33,99
2160,196,59,215,87,99
2190,196,59,215,87,99
2220,196,59,215,87,99
2250,92,70,70,87,22
2280,92,70,70,87,22
2310,114,70,70,87,22
