t,p0,p1,p2,p3,p4
0,38,55,68,80,89
30,38,55,68,80,89
60,38,55,68,80,89
90,38,55,68,80,89
120,38,55,68,80,89
150,38,55,68,80,89
180,38,55,68,80,89
210,38,55,68,80,89
240,38,55,68,80,89
270,38,55,68,80,89
300,38,55,68,80,89
330,38,55,68,80,89
360,38,55,68,80,89
390,38,55,68,80,89
420,38,55,68,80,89
450,38,55,68,80,89
480,38,55,68,80,89
510,38,55,68,80,89
540,38,55,68,80,89
570,38,55,68,80,89
600,38,55,68,80,89
630,38,55,68,80,89
660,38,55,68,80,89
690,38,55,68,80,89
720,38,55,68,80,89
750,38,55,68,80,89
780,38,55,68,80,89
810,38,55,68,80,89
840,38,55,68,80,89
870,38,55,68,80,89
900,38,55,68,80,89
930,38,55,68,80,89
960,38,55,68,80,89
990,38,55,68,80,89
1020,38,55,68,80,89
1050,38,55,68,80,89
1080,38,55,68,80,89
1110,38,55,68,80,89
1140,38,55,68,80,89
1170,38,55,68,80,89
1200,38,55,68,80,89
1230,38,55,68,80,89
1260,38,55,68,80,89
1290,38,55,68,80,89
1320,38,55,68,80,89
1350,38,55,68,80,89
1380,38,55,68,80,89
1410,38,55,68,80,89
1440,38,55,68,80,89
1470,38,55,68,80,89
1500,38,55,68,80,89
1530,38,55,68,80,89
1560,38,55,68,80,89
1590,38,55,68,80,89
1620,38,55,68,80,89
1650,38,55,68,80,89
1680,39,55,68,80,89
1710,39,55,68,80,89
1740,39,55,68,80,89
1770,39,55,68,80,89
1800,39,55,68,80,89
1830,39,55,68,80,89
1860,39,55,68,80,89
1890,39,55,68,80,89
1920,39,55,68,80,89
1950,39,55,68,80,89
1980,39,55,68,80,89
2010,39,55,68,80,89
2040,39,55,68,80,89
2070,39,55,68,80,89
2100,39,55,68,80,89
2130,39,55,68,80,89
2160,39,55,68,80,89
2190,39,55,68,80,89
2220,39,55,68,80,89
2250,39,55,68,80,89
2280,39,55,68,80,89
2310,39,55,68,80,89
2340,39,55,68,80,89
2370,39,55,68,80,89
2400,39,55,68,80,89
2430,39,55,68,80,89
2460,39,55,68,80,89
2490,39,55,68,80,89
2520,39,55,68,80,89
2550,39,55,68,80,89
2580,39,55,68,80,89
2610,39,55,68,80,89
2640,39,55,68,80,89
2670,39,55,68,80,89
2700,39,55,68,80,89
2730,39,55,68,80,89
2760,39,55,68,80,89
2790,39,55,68,80,89
2820,39,55,68,80,89
2850,39,55,68,80,89
2880,39,55,68,80,89
2910,39,55,68,80,89
2940,39,55,68,80,89
2970,39,55,68,80,89
3000,39,55,68,80,89
3030,39,55,68,80,89
3060,39,55,68,80,89
3090,39,55,68,80,89
3120,39,55,68,80,89
3150,39,55,68,80,89
3180,39,55,68,80,89
3210,39,55,68,80,89
3240,39,55,68,80,89
3270,39,55,68,80,89
3300,39,55,68,80,89
3330,39,55,68,80,89
3360,39,56,68,80,89
3390,39,56,68,80,89
3420,39,56,68,80,89
3450,39,56,68,80,89
3480,39,56,68,80,89
3510,39,56,68,80,89
3540,39,56,68,80,89
3570,39,56,68,80,89
3600,39,56,68,80,89
3630,39,56,68,80,89
3660,39,56,68,80,89
3690,39,56,68,80,89
3720,39,56,68,80,89
3750,39,56,68,80,89
3780,39,56,68,80,89
3810,39,56,68,80,89
3840,39,56,68,80,89
3870,39,56,68,80,89
3900,39,56,68,80,89
3930,39,56,68,80,89
3960,39,56,69,80,89
3990,39,56,69,80,89
4020,39,56,69,80,89
4050,39,56,69,80,89
4080,39,56,69,80,89
4110,39,56,69,80,89
4140,39,56,69,80,89
4170,39,56,69,80,89
4200,39,56,69,80,89
4230,39,56,69,80,89
4260,39,56,69,80,89
4290,39,56,69,80,89
4320,39,56,69,80,89
4350,39,56,69,80,89
4380,39,56,69,80,89
4410,39,56,69,80,89
4440,39,56,69,80,89
4470,39,56,69,80,89
4500,39,56,69,80,89
4530,39,56,69,80,89
4560,39,56,69,80,89
4590,39,56,69,80,89
4620,39,56,69,80,89
4650,39,56,69,80,89
4680,39,56,69,80,89
4710,39,56,69,80,89
4740,39,56,69,80,89
4770,39,56,69,80,89
4800,39,56,69,80,89
4830,39,56,69,80,89
4860,39,56,69,80,89
4890,39,56,69,80,89
4920,40,56,69,80,89
4950,40,56,69,80,89
4980,40,56,69,80,89
5010,40,56,69,80,89
5040,40,56,69,80,89
5070,40,56,69,80,89
5100,40,56,69,80,89
5130,40,56,69,80,89
5160,40,56,69,80,89
5190,40,56,69,80,89
5220,40,56,69,80,89
5250,40,56,69,80,89
5280,40,56,69,80,89
5310,40,56,69,80,89
5340,40,56,69,80,89
5370,40,56,69,80,89
5400,40,56,69,80,89
5430,40,56,69,80,89
5460,40,56,69,80,89
5490,40,56,69,80,89
5520,40,56,69,80,89
5550,40,56,69,80,89
5580,40,56,69,80,89
5610,40,56,69,80,89
5640,40,56,69,80,89
5670,40,56,69,80,89
5700,40,56,69,80,89
5730,40,56,69,80,89
5760,40,56,69,80,89
5790,40,56,69,80,89
5820,40,56,69,80,89
5850,40,56,69,80,89
5880,40,56,69,80,89
5910,40,56,69,80,89
5940,40,56,69,80,89
5970,40,56,69,80,89
6000,40,56,69,80,89
6030,40,56,69,80,89
6060,40,56,69,80,89
6090,40,56,69,80,89
6120,40,56,69,80,89
6150,40,56,69,80,89
6180,40,56,69,80,89
6210,40,56,69,80,89
6240,40,56,69,80,89
6270,40,56,69,80,89
6300,40,56,69,80,89
6330,40,56,69,80,89
6360,40,56,69,80,89
6390,40,56,69,80,89
6420,40,56,69,80,89
6450,40,56,69,80,89
6480,40,56,69,80,89
6510,40,56,69,80,90
6540,40,56,69,80,90
6570,40,56,69,80,90
6600,40,56,69,80,90
6630,40,56,69,80,90
6660,40,56,69,80,90
6690,40,56,69,80,90
6720,40,56,69,80,90
6750,40,56,69,80,90
6780,40,56,69,80,90
6810,40,56,69,80,90
6840,40,56,69,80,90
6870,40,56,69,80,90
6900,40,56,69,80,90
6930,40,56,69,80,90
6960,40,56,69,80,90
6990,40,56,69,80,90
7020,40,56,69,80,90
7050,40,56,69,80,90
7080,40,56,69,80,90
7110,40,56,69,80,90
7140,40,56,69,80,90
7170,40,56,69,80,90
7200,40,56,69,80,90
7230,40,56,69,80,90
7260,40,56,69,80,90
7290,40,56,69,80,90
7320,40,56,69,80,90
7350,40,56,69,80,90
7380,40,56,69,80,90
7410,40,56,69,80,90
7440,40,56,69,80,90
7470,40,56,69,80,90
7500,40,56,69,80,90
7530,40,56,69,80,90
7560,40,56,69,80,90
7590,40,56,69,80,90
7620,40,56,69,80,90
7650,40,56,69,80,90
7680,40,56,69,80,90
7710,40,56,69,80,90
7740,40,56,69,80,90
7770,40,56,69,80,90
7800,40,56,69,80,90
7830,40,56,69,80,90
7860,40,56,69,80,90
7890,40,56,69,80,90
7920,40,56,69,80,90
