id,x0,y0,x1,y1
102,84,82,82,82
101,74,80,74,78
100,174,134,174,142
99,160,154,158,154
98,178,92,178,90
97,118,80,120,80
96,98,114,98,112
95,92,96,92,98
94,128,134,128,132
93,76,148,76,150
92,94,140,92,140
91,170,94,170,92
90,134,132,132,132
89,162,80,154,80
88,86,78,84,78
87,114,112,114,110
86,156,104,156,102
85,112,156,110,156
84,144,100,142,100
83,168,114,168,112
82,160,114,160,116
81,102,114,102,116
80,140,136,140,134
79,112,116,112,114
78,112,130,112,132
77,164,128,166,128
76,120,100,120,98
75,148,158,148,160
74,110,128,108,128
73,164,98,162,98
72,96,124,96,122
71,98,144,96,142
70,132,144,130,144
69,118,154,120,152
68,86,162,86,160
67,96,80,98,80
66,106,124,106,122
65,128,78,126,78
64,150,86,148,86
63,152,126,152,128
62,152,140,154,140
61,144,142,146,142
60,138,168,138,170
59,84,148,84,150
58,82,166,82,168
57,100,172,102,172
56,76,76,74,76
55,122,122,122,124
54,90,84,92,84
53,104,96,106,96
52,102,96,104,96
51,114,138,116,138
50,78,116,78,118
49,124,142,124,144
48,150,146,150,148
47,152,170,150,170
46,98,102,96,100
45,98,120,100,120
44,100,106,98,106
43,132,94,130,94
42,78,154,78,156
41,98,168,96,168
40,78,140,78,138
39,78,162,78,164
38,88,136,90,136
37,78,98,78,96
36,134,100,134,102
35,118,166,120,166
34,114,118,116,118
33,112,100,112,98
32,88,156,86,156
31,102,156,100,156
30,80,90,78,90
29,108,80,106,80
28,138,90,138,88
27,122,118,122,116
26,120,136,118,136
25,140,124,138,124
24,146,112,148,112
23,94,128,94,130
22,86,94,86,92
21,104,138,102,140
20,106,114,108,114
19,118,116,118,114
18,132,156,132,154
17,148,98,150,98
16,154,90,154,88
15,88,88,86,86
14,104,108,102,106
13,76,104,78,102
12,96,96,98,96
11,128,108,130,108
10,118,122,120,122
9,90,174,114,174
8,126,126,128,126
7,92,90,92,88
6,102,150,104,150
5,84,130,84,132
4,142,80,160,80
3,174,104,172,104
2,174,88,174,86
1,166,82,168,82
0,170,82,170,84
