t,p0,p1,p2,p3,p4
0,117,57,110,115,52
30,117,57,110,115,52
60,117,57,110,115,52
90,117,115,110,115,52
120,117,115,127,115,52
150,117,115,127,113,52
180,117,113,30,113,98
210,117,113,30,30,98
240,117,30,30,9,98
270,117,30,30,9,98
300,117,30,30,9,98
330,117,30,30,9,98
360,117,30,30,134,98
390,117,30,30,134,98
420,5,30,30,134,104
450,5,115,30,134,104
480,81,115,30,134,34
510,81,131,9,134,34
540,81,131,9,134,34
570,81,131,9,134,35
600,81,131,9,134,35
630,81,131,1,1,35
660,81,131,1,1,34
690,42,131,104,1,34
720,42,131,104,1,34
750,81,131,104,1,35
780,81,131,104,104,35
810,81,131,104,104,35
840,81,131,104,104,35
870,81,131,104,104,35
900,81,131,34,104,35
930,81,131,34,34,35
960,81,131,78,34,35
990,81,131,78,143,35
1020,81,131,78,143,35
1050,81,131,78,143,35
1080,81,131,78,143,35
1110,81,131,78,143,35
1140,81,131,78,143,35
1170,81,131,78,78,34
1200,81,131,78,34,34
1230,81,131,78,34,35
1260,81,131,78,34,35
1290,81,131,78,35,35
1320,81,131,78,35,35
1350,81,131,78,35,35
1380,81,131,78,35,35
1410,81,131,78,35,35
1440,81,131,78,58,35
1470,81,131,78,58,35
1500,81,131,78,58,34
1530,81,131,78,35,58
1560,81,131,78,35,58
1590,81,131,78,35,58
1620,81,131,78,35,58
1650,81,131,78,35,35
1680,81,131,78,35,58
1710,81,131,78,35,58
1740,81,131,78,35,58
1770,81,131,78,35,58
1800,81,131,78,35,58
1830,81,131,78,34,58
1860,81,131,78,34,58
1890,81,131,34,34,94
1920,81,131,34,34,94
1950,81,131,35,34,58
1980,81,131,35,94,58
2010,81,131,58,143,76
2040,81,131,58,88,76
2070,81,131,35,88,106
2100,81,131,35,144,106
2130,63,131,35,143,76
2160,63,131,104,143,76
2190,63,131,104,143,106
2220,63,131,104,143,106
2250,63,131,104,35,106
2280,63,131,104,35,106
2310,63,131,104,34,106
2340,63,131,104,34,106
2370,63,131,104,34,106
2400,63,131,98,35,106
2430,63,131,98,35,106
2460,63,131,96,35,106
2490,7,131,96,78,12
2520,7,131,98,78,58
2550,7,113,98,78,58
2580,50,113,98,78,58
2610,50,113,96,98,58
2640,51,113,96,98,58
2670,50,113,96,96,35
2700,50,30,96,96,35
2730,63,30,96,96,34
2760,63,30,81,96,34
2790,63,30,81,96,34
2820,63,86,81,98,34
2850,81,86,81,78,78
2880,81,86,81,78,78
2910,81,86,81,78,78
2940,81,86,81,78,78
2970,81,86,81,35,78
3000,81,48,81,35,78
3030,81,48,81,35,78
3060,42,48,81,35,78
3090,81,48,81,35,78
3120,81,48,81,34,78
3150,100,24,81,34,78
3180,100,24,81,34,78
3210,63,24,63,94,78
3240,63,142,63,94,108
3270,63,142,100,143,108
3300,63,142,100,143,108
3330,63,24,100,88,108
3360,63,24,100,88,140
3390,63,24,100,88,140
3420,63,24,68,88,140
3450,63,24,68,88,140
3480,51,24,68,88,38
3510,51,24,68,88,38
3540,63,142,100,38,38
3570,63,142,63,38,38
3600,63,142,63,38,38
3630,63,142,63,38,38
3660,68,142,63,140,38
3690,68,142,63,140,38
3720,63,142,63,140,143
3750,63,142,63,140,143
3780,63,24,63,145,143
3810,63,24,63,145,143
3840,63,24,63,140,143
3870,63,147,63,140,145
3900,68,24,63,140,145
3930,68,24,63,140,145
3960,68,142,63,140,140
3990,63,142,63,38,140
4020,63,142,63,38,140
4050,63,142,63,38,140
4080,63,142,63,38,140
4110,100,142,63,135,140
4140,63,142,63,135,140
4170,63,142,63,135,140
4200,63,142,63,145,140
4230,63,142,63,145,140
4260,63,142,63,145,140
4290,63,142,63,145,140
4320,63,142,63,145,38
4350,63,24,100,145,145
4380,63,24,100,145,143
4410,63,24,100,145,143
4440,63,24,63,140,143
4470,63,24,63,140,143
4500,63,24,63,143,145
4530,63,24,63,143,145
4560,63,24,63,143,145
4590,63,24,63,108,145
4620,63,24,63,108,145
4650,63,147,63,108,145
4680,63,24,63,66,145
4710,63,24,63,143,145
4740,63,142,63,143,145
4770,63,142,63,143,145
4800,63,142,63,143,144
4830,63,142,63,143,144
4860,63,142,63,143,144
4890,63,142,63,143,66
4920,63,142,63,66,66
4950,63,142,63,66,66
4980,63,142,63,66,66
5010,63,27,63,66,143
5040,63,27,63,66,143
5070,63,27,63,145,143
5100,50,24,68,143,143
5130,50,24,68,143,143
5160,51,24,68,143,144
5190,51,24,68,143,144
5220,50,24,68,143,66
5250,50,24,63,143,66
5280,50,24,63,143,145
5310,51,24,63,143,144
5340,51,24,63,94,144
