t,p0,p1,p2,p3,p4
0,57,117,57,0,39
30,57,117,46,0,39
60,57,117,131,0,39
90,131,117,131,0,39
120,131,117,131,0,39
150,113,117,131,0,39
180,113,117,113,0,39
210,113,117,113,0,39
240,113,117,113,0,39
270,30,117,113,0,39
300,30,117,102,0,39
330,9,117,102,0,117
360,9,0,102,0,0
390,9,0,102,0,0
420,9,0,148,0,105
450,9,105,148,0,105
480,9,105,148,0,105
510,134,45,148,0,105
540,134,45,148,105,75
570,134,45,3,105,75
600,134,75,3,105,75
630,134,75,3,105,75
660,134,37,3,105,75
690,134,37,3,105,75
720,111,85,3,105,37
750,111,85,3,105,37
780,134,37,3,4,4
810,134,37,3,4,4
840,134,37,45,75,4
870,134,37,105,75,75
900,134,37,105,75,105
930,134,37,4,75,105
960,134,37,4,75,4
990,134,37,105,75,4
1020,134,37,105,75,75
1050,134,37,37,37,75
1080,134,37,37,37,37
1110,134,37,37,37,75
1140,134,37,37,37,75
1170,134,37,37,85,75
1200,134,85,85,85,4
1230,134,85,85,85,4
1260,134,85,85,85,4
1290,134,85,85,85,4
1320,134,85,85,85,4
1350,134,85,85,65,4
1380,134,85,59,65,4
1410,134,85,59,85,4
1440,134,59,59,85,4
1470,134,59,59,65,4
1500,134,59,59,85,82
1530,134,33,59,85,82
1560,134,33,82,85,82
1590,134,33,82,85,82
1620,134,33,82,85,82
1650,9,33,59,85,82
1680,9,33,59,85,82
1710,9,33,82,146,82
1740,1,33,82,146,82
1770,1,33,59,146,82
1800,1,33,59,146,82
1830,1,33,59,146,82
1860,1,33,59,146,82
1890,1,33,59,146,82
1920,1,33,59,99,82
1950,104,33,59,99,82
1980,104,33,59,99,82
2010,104,33,59,99,82
2040,104,33,59,99,82
2070,104,33,59,147,82
2100,104,33,59,147,82
2130,1,33,59,148,82
2160,1,33,59,148,82
2190,9,33,59,148,82
2220,9,33,59,148,82
2250,1,59,33,148,83
2280,1,59,33,148,83
2310,30,59,33,148,83
2340,30,59,33,148,83
2370,30,59,33,148,83
2400,30,59,33,117,83
2430,30,85,33,117,83
2460,131,85,33,0,37
2490,131,85,59,0,37
2520,113,85,59,0,37
2550,113,85,59,0,75
2580,113,85,83,0,75
2610,113,3,83,0,108
2640,30,3,79,0,108
2670,30,45,79,0,108
2700,30,45,83,5,108
2730,30,45,83,5,108
2760,30,45,50,5,108
2790,30,90,50,5,108
2820,86,90,51,5,108
2850,86,148,51,5,108
2880,86,148,51,5,108
2910,86,148,51,81,108
2940,86,148,50,81,108
2970,86,131,50,81,108
3000,86,131,50,81,108
3030,48,131,50,81,108
3060,48,131,50,81,144
3090,48,131,50,81,144
3120,24,131,100,81,143
3150,24,131,100,81,143
3180,24,131,100,81,38
3210,24,131,100,81,38
3240,24,131,100,63,38
3270,24,131,100,63,38
3300,24,118,100,63,38
3330,24,118,68,63,38
3360,24,52,68,63,38
3390,24,52,68,63,38
3420,24,38,68,50,38
3450,24,38,68,51,38
3480,24,135,68,51,38
3510,24,135,68,51,38
3540,24,135,68,51,38
3570,48,135,68,51,135
3600,24,135,68,51,38
3630,24,135,68,51,119
3660,24,135,68,100,119
3690,24,135,68,100,44
3720,24,135,68,100,44
3750,24,135,100,100,44
3780,142,135,100,100,44
3810,142,135,100,100,44
3840,142,135,100,68,44
3870,142,135,100,68,44
3900,24,135,100,68,44
3930,24,135,68,68,38
3960,24,135,100,100,38
3990,24,135,100,100,38
4020,48,135,68,62,38
4050,48,135,68,62,38
4080,48,135,51,62,64
4110,48,38,51,62,64
4140,48,44,51,62,116
4170,48,44,51,62,119
4200,48,44,63,62,44
4230,48,38,63,62,38
4260,48,38,63,62,38
4290,24,38,63,62,116
4320,24,38,63,63,116
4350,24,38,63,63,116
4380,24,38,63,63,38
4410,24,38,63,63,38
4440,24,38,63,63,88
4470,24,38,63,63,88
4500,24,38,63,63,88
4530,24,38,63,63,88
4560,142,38,63,63,88
4590,142,38,63,63,88
4620,142,38,63,63,88
4650,142,38,63,63,88
4680,142,38,63,63,88
4710,142,38,63,63,88
4740,142,38,63,63,88
4770,24,140,63,63,88
4800,24,140,63,63,88
4830,24,140,63,63,145
4860,24,140,63,63,145
4890,142,140,63,63,145
4920,142,140,63,63,145
4950,142,140,63,63,145
4980,142,140,63,63,145
5010,142,140,63,63,108
5040,142,140,63,63,108
5070,142,144,63,63,108
5100,142,144,63,63,108
5130,142,66,63,63,108
5160,142,66,63,63,144
5190,142,144,63,63,144
5220,142,143,63,63,144
5250,142,143,63,63,144
5280,142,143,63,63,144
5310,142,143,63,63,145
5340,142,143,63,63,145
5370,142,143,63,50,144
5400,142,143,100,50,144
5430,142,66,100,68,144
5460,142,66,68,68,144
5490,142,66,68,68,144
5520,142,66,63,68,143
5550,27,144,63,68,143
5580,27,144,63,100,145
5610,27,66,63,100,145
5640,142,66,63,100,145
5670,26,66,63,100,145
5700,26,66,63,100,145
5730,27,143,63,100,145
5760,27,143,63,100,145
5790,27,143,79,100,145
5820,27,143,79,100,145
5850,27,143,79,100,145
5880,27,143,79,50,145
5910,27,143,79,50,145
5940,27,143,79,50,145
5970,25,143,79,50,145
6000,142,143,79,50,145
6030,142,143,82,50,108
6060,27,143,82,50,108
6090,27,143,85,50,108
6120,27,143,85,50,108
6150,142,143,85,50,108
6180,142,143,85,68,108
6210,142,140,85,68,108
6240,24,144,85,68,108
6270,24,144,85,51,108
6300,48,145,85,100,108
6330,48,145,85,100,108
6360,48,145,59,68,108
6390,48,144,59,63,108
6420,48,144,59,63,108
6450,48,143,83,81,108
6480,48,143,83,81,108
6510,48,143,83,81,145
6540,48,108,83,81,145
6570,48,108,83,81,108
6600,24,108,75,81,108
6630,24,108,75,81,108
6660,48,108,37,81,108
6690,48,108,37,81,108
6720,48,108,65,81,108
6750,48,108,65,81,108
6780,48,108,65,81,144
6810,24,108,65,81,144
6840,24,108,85,81,144
6870,24,108,85,81,140
6900,24,108,85,81,140
6930,24,38,85,81,38
6960,24,38,85,81,38
6990,24,38,85,81,116
7020,24,38,85,81,116
7050,24,38,85,81,116
7080,24,64,42,81,64
7110,24,64,42,81,69
7140,24,69,42,81,69
7170,24,69,42,81,116
7200,24,69,42,81,116
7230,24,55,42,81,116
7260,86,55,42,81,116
7290,86,60,42,81,116
7320,86,60,81,81,60
7350,48,60,81,81,60
7380,48,60,100,81,60
7410,48,60,100,81,56
7440,24,119,100,81,56
7470,24,119,100,100,56
7500,24,119,100,100,60
7530,24,119,100,100,56
7560,142,55,50,63,56
7590,142,55,50,63,56
7620,142,119,50,63,56
7650,142,114,50,63,44
7680,142,114,50,63,44
7710,142,124,50,63,44
7740,142,124,50,63,119
7770,142,124,50,63,119
7800,142,114,50,63,64
7830,142,114,50,63,64
7860,142,114,68,63,116
7890,24,114,63,63,116
7920,24,114,63,63,116
7950,24,119,63,63,116
7980,142,119,100,63,116
8010,142,119,100,63,119
8040,142,119,63,63,119
8070,142,119,42,63,44
8100,24,119,42,63,44
8130,48,38,81,63,114
8160,113,143,81,63,44
8190,113,143,42,63,140
8220,113,143,42,63,145
8250,113,143,42,63,145
8280,113,143,42,63,108
8310,113,143,42,63,108
8340,113,143,42,63,108
8370,113,143,81,63,108
8400,113,108,81,63,108
8430,113,108,81,63,108
8460,113,108,81,63,108
8490,113,108,81,63,108
8520,113,108,42,63,108
8550,113,108,42,63,108
8580,113,108,42,100,108
8610,115,108,42,100,108
8640,115,108,42,51,108
8670,115,108,42,51,144
8700,46,108,42,51,144
8730,46,108,42,51,144
8760,46,108,42,51,144
8790,46,108,42,63,144
8820,47,116,42,63,144
8850,47,116,42,63,88
8880,47,116,42,63,88
8910,89,116,42,63,88
8940,89,116,42,63,88
8970,89,116,42,63,88
9000,62,116,42,63,88
9030,62,116,42,63,38
9060,3,116,4,63,38
9090,3,116,4,63,38
