id,x0,y0,x1,y1
149,86,160,84,158
148,118,98,118,100
147,120,116,122,116
146,132,106,130,106
145,76,154,76,146
144,78,146,80,148
143,80,148,80,146
142,124,126,126,126
141,90,156,86,156
140,74,152,74,152
139,84,158,90,156
138,84,168,88,172
137,90,164,92,164
136,90,164,94,166
135,76,156,76,166
134,108,128,108,126
133,94,90,88,90
132,84,94,86,92
131,92,98,94,100
130,80,90,80,98
129,114,76,114,76
128,82,98,86,100
127,100,78,98,82
58,98,144,96,142
57,90,90,90,92
56,78,170,78,168
55,82,166,82,172
54,112,116,114,116
53,92,170,92,170
52,80,102,78,106
51,174,88,178,90
50,178,92,178,92
49,94,84,92,78
48,116,120,118,120
47,88,90,84,90
46,86,92,88,92
45,138,94,136,94
44,76,166,76,164
43,76,164,72,162
42,150,86,152,86
41,132,156,132,154
40,176,102,176,104
39,88,78,122,78
38,80,156,82,158
37,144,102,144,106
36,98,168,100,170
35,96,140,92,138
34,92,138,88,138
33,160,114,158,114
32,176,126,174,126
31,152,130,152,128
30,104,106,104,108
29,110,148,106,150
12,106,156,104,156
11,94,166,96,168
10,124,146,124,148
9,102,114,102,116
8,102,140,104,138
7,174,88,178,90
6,158,152,160,152
5,128,78,142,78
4,144,98,156,98
3,74,78,138,98
2,112,130,112,134
1,98,118,98,120
0,136,82,134,82
13,124,132,122,136
14,166,150,170,150
15,130,174,128,174
16,162,124,162,124
17,176,116,176,118
18,110,170,108,172
19,114,142,114,140
20,118,138,114,140
21,124,170,122,170
22,150,170,152,170
23,116,168,114,168
24,122,122,122,124
25,130,132,132,130
26,132,132,136,130
27,132,130,126,128
28,142,138,144,138
59,156,110,156,112
60,82,172,78,168
61,100,160,98,158
62,74,76,74,78
63,170,82,168,82
64,80,164,84,168
65,144,112,144,110
66,80,146,78,148
67,136,144,134,144
68,176,90,172,88
69,84,164,82,166
70,92,160,74,76
71,94,172,92,172
72,174,134,174,132
73,104,168,100,164
74,100,172,100,174
75,144,98,158,100
76,104,152,104,154
77,104,170,108,168
78,80,134,80,136
79,166,96,164,96
80,104,92,104,90
81,158,80,160,80
82,158,100,158,114
83,158,100,166,96
84,86,160,84,158
85,148,110,148,110
86,112,116,114,116
87,152,170,152,172
88,86,154,86,154
89,78,88,78,86
90,136,94,132,92
91,100,162,96,160
92,146,118,142,122
93,150,146,150,148
94,98,144,90,148
95,132,114,130,116
96,82,120,88,114
97,138,114,140,114
98,84,116,84,116
99,124,108,124,106
100,172,88,168,90
101,122,138,124,138
102,104,96,106,96
103,80,80,82,82
104,92,128,92,130
105,138,90,138,90
106,100,156,104,156
107,80,164,84,168
108,78,142,78,144
109,114,140,114,144
110,100,82,100,78
111,114,128,114,130
112,102,166,102,164
113,98,100,100,100
114,78,166,76,166
115,94,96,94,94
116,82,164,82,166
117,122,80,124,80
118,86,94,84,94
119,80,166,78,166
120,158,100,166,96
121,124,132,122,136
122,158,156,158,158
123,70,158,72,154
124,76,164,72,162
125,100,90,104,82
126,72,162,70,158
