t,p0,p1,p2,p3,p4
0,164,5,115,115,164
30,164,5,115,115,164
60,164,5,115,115,164
90,164,5,90,115,164
120,164,5,22,115,164
150,164,5,22,115,164
180,164,5,22,115,164
210,164,5,22,35,164
240,164,5,22,35,164
270,164,5,22,35,164
300,164,5,22,35,164
330,164,5,22,35,164
360,164,196,22,107,164
390,164,196,22,107,164
420,164,124,22,107,164
450,164,124,22,107,164
480,164,124,22,139,164
510,164,124,59,139,164
540,164,124,59,139,164
570,164,111,59,139,164
600,164,111,22,139,164
630,164,111,22,139,164
660,164,111,22,8,164
690,164,89,186,8,164
720,164,89,186,199,164
750,164,106,186,199,164
780,164,106,191,191,164
810,164,40,191,191,164
840,164,40,191,139,164
870,164,40,191,139,164
900,164,40,191,139,164
930,164,40,191,139,164
960,164,40,22,181,164
990,164,40,22,181,164
1020,164,40,103,181,164
1050,164,40,103,181,164
1080,164,40,103,181,164
1110,164,40,103,181,164
1140,164,40,139,103,164
1170,164,40,139,103,164
1200,164,40,139,103,164
1230,164,40,139,103,164
1260,164,40,8,103,164
1290,164,40,8,139,164
1320,164,40,60,139,164
1350,164,40,60,139,164
1380,164,40,60,139,164
1410,164,40,25,139,164
1440,164,40,25,139,164
1470,164,40,25,139,164
1500,164,40,199,139,164
1530,164,40,199,139,164
1560,164,40,199,139,164
1590,164,40,112,139,164
1620,164,40,112,139,164
1650,164,40,191,139,164
1680,164,40,191,139,164
1710,164,40,112,139,164
1740,164,40,60,139,164
1770,164,12,60,139,164
1800,164,12,80,139,164
1830,164,40,80,139,164
1860,164,40,80,139,164
1890,164,40,80,176,164
1920,164,40,80,176,164
1950,164,120,74,176,164
1980,164,120,74,176,164
2010,164,120,74,8,164
2040,164,120,74,8,164
2070,164,156,74,8,164
2100,164,89,74,8,164
2130,164,89,74,8,164
2160,164,40,80,8,164
2190,164,40,80,8,164
2220,164,40,80,139,164
2250,164,40,145,139,164
2280,164,40,145,139,164
2310,164,89,50,139,164
2340,164,89,50,139,164
2370,164,89,80,139,164
2400,164,89,80,139,164
2430,164,71,80,139,164
2460,164,71,80,139,164
2490,164,16,80,99,164
2520,164,16,189,99,164
2550,164,16,189,99,164
2580,164,196,189,181,164
2610,164,196,189,181,164
2640,164,196,189,181,164
2670,164,196,189,181,164
2700,164,196,189,59,164
2730,164,196,189,59,164
2760,164,196,189,59,164
2790,164,196,76,59,164
2820,164,196,76,59,164
2850,164,196,76,7,164
2880,164,111,76,7,164
2910,164,111,76,22,164
2940,164,111,76,22,164
2970,164,123,76,22,164
3000,164,123,76,192,164
3030,164,123,76,192,164
3060,164,123,76,117,164
3090,164,123,76,117,164
3120,164,123,76,117,164
3150,164,123,76,117,164
3180,164,123,76,117,164
3210,164,123,189,117,164
3240,164,123,189,117,164
3270,164,123,189,117,164
3300,164,89,189,117,164
3330,164,89,147,117,164
3360,164,106,147,117,164
3390,164,106,147,117,164
3420,164,106,147,117,164
