t,p0,p1,p2,p3,p4
0,5,73,73,164,173
30,5,73,73,164,173
60,5,73,73,164,173
90,5,73,73,164,173
120,5,108,108,164,173
150,5,108,62,164,107
180,5,100,62,164,107
210,126,100,131,164,107
240,126,61,131,164,107
270,126,61,62,164,107
300,126,61,62,164,107
330,126,61,62,164,139
360,126,61,62,164,139
390,126,61,62,164,139
420,196,61,62,164,139
450,196,61,63,164,8
480,123,61,63,164,8
510,123,70,100,164,8
540,123,70,6,164,8
570,123,70,7,164,199
600,123,48,4,164,199
630,123,48,4,164,199
660,123,70,4,164,199
690,123,70,4,164,199
720,123,56,133,164,199
750,123,56,133,164,199
780,123,20,133,164,199
810,123,20,133,164,199
840,123,20,133,164,199
870,123,20,133,164,199
900,123,100,133,164,199
930,123,100,133,164,199
960,123,100,133,164,199
990,123,100,107,164,199
1020,123,100,139,164,199
1050,123,100,139,164,22
1080,123,100,139,164,22
1110,123,100,59,164,22
1140,123,100,59,164,22
1170,123,100,59,164,22
1200,123,100,59,164,22
1230,123,100,59,164,22
1260,123,100,92,164,22
1290,123,100,92,164,22
1320,123,100,103,164,22
1350,123,100,103,164,22
1380,123,100,103,164,22
1410,123,100,103,164,22
1440,123,100,103,164,22
1470,123,100,103,164,22
1500,123,100,103,164,22
1530,123,100,103,164,22
1560,123,100,103,164,22
1590,123,100,103,164,22
1620,123,100,85,164,22
1650,123,100,103,164,22
1680,123,100,103,164,22
1710,123,100,103,164,22
1740,123,100,103,164,22
1770,123,100,103,164,22
1800,123,100,103,164,117
1830,123,100,103,164,117
1860,123,100,103,164,117
1890,123,100,22,164,117
1920,106,100,22,164,117
1950,106,100,199,164,117
1980,106,100,22,164,117
2010,106,100,22,164,117
2040,106,100,22,164,117
2070,34,100,22,164,117
2100,34,100,112,164,22
2130,34,100,112,164,22
2160,40,100,112,164,67
2190,40,100,112,164,67
2220,106,100,176,164,14
2250,106,100,176,164,184
2280,123,100,176,164,42
2310,123,100,176,164,42
2340,123,100,176,164,42
2370,151,100,139,164,42
2400,151,100,139,164,42
2430,151,100,139,164,42
2460,151,100,139,164,42
2490,155,100,139,164,42
2520,155,100,139,164,42
2550,151,100,139,164,42
2580,151,100,139,164,42
2610,151,100,141,164,42
2640,123,88,141,164,42
2670,123,160,141,164,42
2700,71,63,12,164,42
2730,71,63,12,164,42
2760,71,160,12,164,42
2790,71,61,12,164,42
2820,71,61,71,164,42
2850,71,121,71,164,42
2880,71,122,71,164,42
2910,71,49,71,164,42
2940,71,122,71,164,42
2970,71,82,71,164,42
3000,71,10,111,164,42
3030,71,10,111,164,42
3060,71,10,123,164,42
3090,123,10,123,164,42
3120,123,10,106,164,42
3150,123,82,106,164,42
3180,123,82,106,164,42
3210,123,82,123,164,42
3240,123,82,106,164,42
3270,106,82,106,164,42
3300,106,82,106,164,42
3330,151,82,106,164,42
3360,151,82,106,164,42
3390,106,82,34,164,186
3420,151,82,34,164,186
3450,151,82,34,164,186
3480,151,82,34,164,186
3510,151,82,123,164,186
3540,151,82,34,164,22
3570,151,182,34,164,22
3600,151,182,34,164,22
3630,151,182,34,164,178
3660,151,182,34,164,178
3690,151,182,34,164,178
3720,89,182,34,164,178
3750,89,182,34,164,178
3780,89,182,34,164,178
3810,89,182,34,164,178
3840,89,49,34,164,178
3870,151,49,151,164,178
3900,151,49,151,164,178
3930,151,49,151,164,178
3960,151,49,151,164,178
3990,151,49,151,164,178
4020,151,49,151,164,178
4050,151,49,151,164,178
4080,151,49,151,164,178
4110,151,18,151,164,117
4140,151,182,151,164,117
4170,151,182,151,164,117
4200,151,182,151,164,117
4230,151,143,34,164,117
4260,34,143,34,164,178
4290,89,143,151,164,178
4320,89,70,151,164,117
4350,89,70,151,164,117
4380,89,70,151,164,117
4410,89,10,151,164,117
4440,106,10,151,164,117
4470,106,10,151,164,117
4500,106,82,151,164,117
4530,123,82,151,164,117
4560,123,18,151,164,117
4590,123,18,34,164,117
4620,123,18,106,164,117
4650,123,18,123,164,117
4680,123,18,123,164,117
4710,123,143,123,164,117
4740,123,70,71,164,117
4770,123,70,71,164,117
4800,123,70,106,164,117
4830,123,70,106,164,117
4860,123,70,106,164,117
4890,123,70,106,164,117
4920,106,70,40,164,117
4950,106,70,34,164,117
4980,151,70,34,164,22
5010,123,49,12,164,117
5040,123,49,106,164,192
5070,123,49,106,164,192
5100,151,101,89,164,192
5130,106,101,89,164,117
5160,106,69,89,164,117
5190,123,69,89,164,117
5220,123,17,89,164,178
5250,123,17,89,164,178
5280,123,70,106,164,178
5310,123,70,106,164,178
5340,123,48,106,164,178
5370,123,48,106,164,178
5400,123,70,106,164,178
5430,123,121,106,164,178
5460,123,121,106,164,178
5490,123,15,106,164,178
5520,123,15,106,164,178
5550,123,15,34,164,178
5580,123,15,34,164,178
5610,106,15,34,164,178
5640,106,15,34,164,178
5670,151,122,34,164,178
5700,151,122,34,164,94
5730,71,122,34,164,94
5760,71,49,89,164,94
5790,71,49,89,164,94
5820,123,49,34,164,186
5850,123,122,34,164,186
5880,151,122,34,164,186
5910,151,10,34,164,186
5940,151,10,106,164,178
5970,151,10,106,164,178
6000,151,10,123,164,178
6030,151,10,123,164,178
6060,89,143,123,164,178
6090,89,143,89,164,178
6120,89,80,89,164,117
6150,89,80,89,164,117
6180,89,19,89,164,117
6210,89,19,89,164,178
6240,89,80,89,164,178
6270,89,80,89,164,178
6300,89,80,89,164,178
6330,89,47,12,164,117
6360,89,47,12,164,117
6390,89,47,12,164,178
6420,89,182,34,164,65
6450,151,182,34,164,65
6480,151,182,34,164,65
6510,106,182,34,164,65
6540,106,182,34,164,65
6570,106,82,106,164,65
6600,106,82,106,164,65
6630,106,18,106,164,65
6660,106,18,106,164,65
6690,106,18,106,164,192
6720,106,18,89,164,192
6750,106,18,89,164,192
6780,106,47,89,164,22
6810,106,47,89,164,22
6840,106,182,34,164,22
6870,106,10,34,164,192
6900,106,10,106,164,22
6930,106,143,106,164,22
6960,106,143,106,164,22
6990,106,143,106,164,22
7020,151,18,106,164,22
7050,151,143,89,164,191
7080,151,143,34,164,117
7110,71,143,40,164,117
7140,71,143,40,164,117
7170,71,101,40,164,117
7200,71,101,40,164,117
7230,151,101,40,164,117
7260,151,101,40,164,117
7290,151,101,40,164,117
7320,106,101,40,164,186
7350,106,101,40,164,186
7380,106,49,40,164,117
7410,106,49,40,164,117
7440,106,49,40,164,117
7470,106,49,40,164,117
7500,34,49,40,164,117
7530,34,49,40,164,117
7560,34,82,40,164,117
7590,34,82,40,164,117
7620,34,143,12,164,65
7650,106,143,12,164,65
7680,106,182,106,164,65
7710,106,182,106,164,22
7740,106,182,123,164,85
7770,106,182,123,164,85
7800,106,182,123,164,22
7830,106,182,123,164,191
7860,151,182,89,164,191
7890,123,182,89,164,191
7920,34,182,89,164,191
7950,34,182,89,164,191
7980,34,101,89,164,191
8010,34,101,89,164,191
8040,34,17,89,164,85
8070,106,17,89,164,85
8100,106,17,89,164,85
8130,106,17,151,164,22
8160,106,17,151,164,191
8190,106,17,151,164,22
8220,106,17,151,164,22
8250,106,17,151,164,22
8280,89,101,151,164,22
8310,151,101,34,164,22
8340,151,101,34,164,22
8370,151,101,34,164,22
8400,151,17,34,164,199
