t,p0,p1,p2,p3,p4
0,287,250,70,122,250
30,287,250,43,122,250
60,67,250,141,122,250
90,43,250,141,122,250
120,43,250,141,122,250
150,141,250,141,122,250
180,141,250,163,122,250
210,163,250,163,122,250
240,163,250,256,122,250
270,163,250,256,122,250
300,163,250,256,122,250
330,63,250,256,122,250
360,63,122,204,122,122
390,296,122,204,122,122
420,296,122,204,122,122
450,296,122,204,122,122
480,296,122,101,122,117
510,296,170,101,122,117
540,296,170,101,122,170
570,296,170,264,122,170
600,296,170,264,117,170
630,166,170,54,117,170
660,166,298,54,257,170
690,166,298,54,257,170
720,297,126,117,170,200
750,297,126,117,170,200
780,118,72,117,170,117
810,118,40,117,170,117
840,118,40,40,72,170
870,20,40,72,72,170
900,20,40,72,72,117
930,20,40,54,72,117
960,166,40,54,72,170
990,166,40,72,72,170
1020,166,40,72,72,170
1050,166,40,72,126,170
1080,166,72,72,126,200
1110,166,72,72,72,176
1140,166,72,72,72,176
1170,166,72,72,72,176
1200,166,72,72,72,176
1230,166,72,72,72,176
1260,166,72,72,72,176
1290,166,72,72,72,176
1320,166,72,72,72,176
1350,166,72,72,72,176
1380,166,72,298,72,176
1410,166,72,298,72,176
1440,166,298,298,72,176
1470,157,298,298,72,176
1500,157,298,298,298,144
1530,157,298,298,298,144
1560,157,298,298,298,144
1590,157,298,298,298,144
1620,157,298,298,298,144
1650,118,298,298,72,144
1680,118,298,298,72,144
1710,199,298,298,101,144
1740,242,298,298,101,144
1770,242,298,298,101,144
1800,228,298,298,101,144
1830,228,298,298,101,144
1860,228,298,298,101,144
1890,120,298,298,90,144
1920,120,298,298,244,144
1950,120,298,298,244,144
1980,120,298,298,244,144
2010,66,298,298,244,144
2040,66,298,298,244,144
2070,66,298,298,244,144
2100,51,298,298,244,144
2130,66,298,40,198,144
2160,66,298,298,101,144
2190,66,298,298,101,144
2220,66,298,298,101,144
2250,238,298,298,101,73
2280,238,298,298,101,73
2310,60,298,298,101,73
2340,60,298,298,101,73
2370,60,298,298,101,73
2400,60,298,298,101,73
2430,60,298,298,101,73
2460,60,298,298,122,73
2490,60,72,73,122,73
2520,163,72,73,101,73
2550,163,72,73,101,200
2580,88,72,73,250,176
2610,88,126,73,250,115
2640,251,126,50,28,115
2670,251,126,50,28,115
2700,180,126,150,216,115
2730,52,101,150,28,115
2760,52,101,50,28,115
2790,52,239,50,28,115
2820,241,239,92,28,115
2850,241,101,92,28,39
2880,52,101,92,28,69
2910,241,101,92,27,69
2940,12,101,150,27,69
2970,127,291,150,227,69
3000,12,291,150,227,143
3030,127,13,150,227,143
3060,10,13,150,227,143
3090,10,13,150,227,143
3120,139,13,150,227,32
3150,240,13,150,227,32
3180,240,13,150,227,32
3210,240,13,150,227,32
3240,240,13,150,227,32
3270,240,13,150,227,32
3300,240,13,150,202,32
3330,0,13,150,202,32
3360,0,13,150,202,32
3390,220,13,150,202,32
3420,220,32,150,150,32
3450,220,32,150,202,32
3480,220,32,150,202,32
3510,220,32,150,202,32
3540,220,32,150,202,32
3570,53,32,150,202,75
3600,221,32,150,202,134
3630,221,32,150,202,134
3660,221,32,150,150,134
3690,0,32,150,150,32
3720,0,32,150,150,32
3750,25,32,150,150,32
3780,25,32,34,150,32
3810,25,32,34,150,32
3840,236,32,34,150,32
3870,236,32,150,150,32
3900,121,32,150,150,32
3930,121,32,150,150,32
3960,121,32,150,150,32
3990,121,32,202,150,32
4020,220,32,202,22,32
4050,220,32,202,22,32
4080,220,32,202,22,134
4110,220,75,202,22,134
4140,220,32,22,22,75
4170,220,32,22,22,196
4200,236,32,22,227,32
4230,236,32,227,227,32
4260,236,32,227,227,32
4290,221,32,227,227,32
4320,221,32,227,227,32
4350,221,32,227,227,32
4380,221,32,227,227,32
4410,221,32,227,227,32
4440,221,32,227,227,208
4470,221,32,227,227,208
4500,221,32,227,227,32
4530,221,32,227,227,32
4560,236,32,227,227,32
4590,236,32,227,22,32
4620,236,32,22,22,32
4650,236,32,22,22,32
4680,236,32,22,22,32
4710,236,32,22,22,32
4740,236,32,22,22,32
4770,25,32,22,22,32
4800,25,32,22,202,32
4830,0,32,109,202,39
4860,25,32,109,202,39
4890,182,47,109,150,32
4920,182,47,109,109,32
4950,182,274,227,109,32
4980,182,274,227,109,32
5010,182,274,227,109,74
5040,182,274,227,227,74
5070,182,210,227,227,39
5100,182,210,202,150,39
5130,182,274,202,22,115
5160,21,274,202,227,134
5190,21,232,202,227,134
5220,81,19,202,227,134
5250,81,19,202,150,134
5280,81,19,202,150,134
5310,81,210,150,150,39
5340,81,210,150,150,39
5370,81,210,150,150,274
5400,81,210,150,150,274
5430,81,274,150,150,274
5460,81,274,150,150,232
5490,21,274,150,150,232
5520,21,274,150,150,274
5550,21,143,150,150,274
5580,21,143,150,150,177
5610,21,47,150,150,177
5640,182,47,202,150,177
5670,191,47,202,150,177
5700,191,47,150,150,177
5730,87,19,150,150,177
5760,87,19,150,150,177
5790,87,19,197,150,177
5820,87,193,197,150,177
5850,87,193,197,150,177
5880,87,193,197,50,177
5910,87,193,197,50,177
5940,87,193,197,150,177
5970,87,193,197,150,177
6000,87,193,197,150,177
6030,191,193,197,197,177
6060,191,193,197,197,177
6090,191,193,150,197,177
6120,191,193,150,197,177
6150,236,193,72,197,177
6180,236,193,72,150,177
6210,236,39,72,150,177
6240,121,47,72,150,177
6270,121,47,72,202,177
6300,236,39,72,150,177
6330,236,39,72,150,177
6360,10,39,40,150,177
6390,10,39,40,254,177
6420,10,39,40,254,177
