t,p0,p1,p2,p3,p4
0,70,122,275,275,292
30,287,122,275,275,292
60,287,122,275,268,292
90,282,122,275,268,292
120,282,122,275,268,292
150,43,122,275,268,292
180,43,122,233,268,292
210,131,122,233,268,292
240,131,122,23,268,292
270,31,122,23,95,292
300,31,122,23,95,292
330,204,122,23,95,292
360,204,122,23,95,292
390,156,122,23,95,292
420,156,122,23,84,292
450,156,250,23,84,292
480,156,250,74,84,292
510,156,250,74,84,292
540,156,250,74,84,292
570,198,28,49,249,292
600,198,28,49,249,292
630,188,28,49,84,292
660,188,207,49,84,292
690,188,207,49,84,292
720,82,207,74,84,292
750,82,207,274,84,292
780,132,207,173,84,292
810,132,207,274,129,292
840,25,142,274,129,292
870,25,142,274,129,292
900,37,40,274,129,292
930,37,40,274,129,292
960,104,40,274,129,292
990,104,40,274,129,292
1020,104,61,274,129,292
1050,37,61,274,274,292
1080,37,61,274,274,292
1110,124,61,274,274,292
1140,124,61,129,274,292
1170,124,61,129,274,292
1200,124,61,129,274,292
1230,124,61,129,274,292
1260,124,61,274,274,292
1290,117,27,274,274,292
1320,117,27,274,274,292
1350,207,27,274,274,292
1380,207,27,274,274,292
1410,207,27,274,274,292
1440,207,27,274,173,292
1470,117,27,274,173,292
1500,117,27,232,274,292
1530,117,27,232,274,292
1560,28,27,232,232,292
1590,61,27,208,232,292
1620,61,27,208,274,292
1650,61,27,134,208,292
1680,61,27,134,71,292
1710,216,276,134,71,292
1740,216,276,134,164,292
1770,216,276,134,164,292
1800,216,44,134,164,292
1830,216,44,134,164,292
1860,216,44,134,164,292
1890,216,44,134,164,292
1920,216,44,134,164,292
1950,216,44,134,164,292
1980,216,44,134,164,292
2010,216,44,134,208,292
2040,216,44,134,208,292
2070,216,44,134,71,292
2100,216,44,134,71,292
2130,216,44,164,71,292
2160,216,44,164,274,292
2190,27,44,164,274,292
2220,27,44,274,129,292
2250,27,44,274,129,292
2280,207,44,173,272,292
2310,207,44,173,272,292
2340,40,44,274,151,292
2370,40,44,274,151,292
2400,40,44,274,151,292
2430,40,44,274,151,292
2460,254,44,283,151,292
2490,254,44,283,151,292
2520,254,44,79,151,292
2550,254,44,79,151,292
2580,40,109,79,151,292
2610,40,40,79,151,292
2640,40,40,79,79,292
2670,40,40,79,79,292
2700,142,40,193,233,292
2730,142,109,193,233,292
2760,142,109,193,233,292
2790,142,109,193,233,292
2820,142,109,193,233,292
2850,142,27,193,233,292
2880,142,27,193,23,292
2910,227,27,193,23,292
2940,227,27,168,23,292
2970,227,27,233,23,292
3000,227,27,233,23,292
3030,227,27,233,23,292
3060,227,27,5,23,292
3090,227,27,23,23,292
3120,227,27,168,23,292
3150,227,27,23,69,292
3180,227,227,32,143,292
3210,227,227,32,143,292
3240,227,227,19,143,292
3270,227,227,19,143,292
3300,22,227,19,143,292
3330,22,227,19,143,292
3360,22,150,19,143,292
3390,227,227,19,143,292
3420,227,227,19,32,292
3450,109,227,19,32,292
3480,109,227,19,19,292
3510,150,227,32,19,292
3540,150,227,32,208,292
3570,150,227,32,208,292
3600,150,227,208,75,292
3630,202,227,208,75,292
3660,202,227,32,75,292
3690,202,22,32,75,292
3720,202,22,32,75,292
3750,202,150,75,75,292
3780,202,150,75,75,292
3810,150,150,75,75,292
3840,150,150,32,75,292
3870,150,150,32,75,292
3900,150,150,32,75,292
3930,150,92,32,75,292
3960,145,92,32,75,292
3990,197,145,196,32,292
4020,197,145,196,32,292
4050,189,145,196,32,292
4080,189,92,196,32,292
4110,189,147,196,196,292
4140,150,147,196,196,292
4170,150,147,196,196,292
4200,145,147,196,196,292
4230,145,147,196,196,292
4260,145,147,196,196,292
4290,189,147,134,134,292
4320,92,145,134,134,292
4350,189,145,205,196,292
4380,189,145,205,196,292
4410,189,147,205,75,292
4440,189,147,134,75,292
4470,92,147,134,75,292
4500,145,147,134,75,292
4530,145,147,134,75,292
4560,92,147,134,196,292
4590,92,147,134,196,292
4620,92,147,134,196,292
4650,147,147,134,196,292
4680,147,147,196,196,292
4710,147,147,196,75,292
4740,147,147,196,75,292
4770,150,147,196,75,292
4800,150,150,196,38,292
4830,150,150,134,38,292
4860,150,150,134,38,292
4890,150,150,134,134,292
4920,150,150,134,134,292
4950,150,150,134,38,292
4980,150,150,134,38,292
5010,150,145,134,38,292
5040,150,145,134,205,292
5070,150,147,134,205,292
5100,150,147,134,205,292
5130,189,147,134,196,292
5160,189,147,134,196,292
5190,189,147,134,196,292
5220,189,147,205,134,292
5250,189,147,205,134,292
5280,189,145,205,38,292
5310,189,145,205,38,292
5340,189,145,134,38,292
5370,189,145,134,38,292
5400,189,145,134,38,292
5430,150,145,134,38,292
5460,150,145,134,38,292
5490,145,145,134,38,292
5520,145,145,134,205,292
5550,145,145,205,38,292
5580,145,145,205,38,292
5610,145,145,134,134,292
5640,145,150,134,205,292
5670,145,150,134,196,292
5700,145,150,134,196,292
5730,147,150,134,196,292
5760,147,150,134,196,292
5790,147,150,134,196,292
5820,150,150,71,196,292
5850,150,150,71,196,292
5880,92,150,32,196,292
5910,92,150,32,134,292
5940,34,150,32,134,292
5970,34,150,32,75,292
6000,34,150,32,75,292
6030,145,150,75,75,292
6060,145,150,75,75,292
6090,145,150,134,75,292
6120,145,150,134,75,292
6150,145,150,134,75,292
6180,189,150,75,75,292
6210,34,150,75,75,292
6240,34,150,75,196,292
6270,34,202,26,196,292
6300,197,202,26,196,292
6330,197,202,26,196,292
6360,197,150,26,134,292
6390,189,150,26,134,292
6420,189,150,26,134,292
6450,92,150,26,134,292
6480,92,34,196,134,292
6510,150,150,196,134,292
6540,150,150,75,32,292
6570,150,150,75,32,292
6600,150,150,75,32,292
6630,150,34,75,32,292
6660,150,150,196,32,292
6690,150,150,32,32,292
6720,150,150,32,32,292
6750,150,150,32,75,292
6780,227,22,32,208,292
6810,227,22,32,208,292
6840,227,22,177,208,292
6870,227,227,177,39,292
6900,150,227,32,39,292
6930,22,227,32,39,292
6960,22,227,32,39,292
6990,22,150,32,32,292
7020,22,22,32,32,292
7050,22,22,134,75,292
7080,22,202,134,75,292
7110,22,202,134,32,292
7140,22,202,32,32,292
7170,150,227,32,32,292
7200,150,227,196,32,292
7230,227,150,196,75,292
7260,150,150,134,75,292
7290,150,109,134,75,292
7320,150,202,134,75,292
7350,150,22,134,32,292
7380,150,22,134,38,292
7410,202,22,134,134,292
7440,202,22,196,134,292
7470,22,22,196,196,292
7500,22,227,196,26,292
7530,150,227,196,26,292
7560,150,227,32,26,292
7590,254,150,32,26,292
7620,276,150,32,26,292
7650,276,150,32,26,292
7680,276,150,32,26,292
7710,276,150,75,134,292
7740,276,150,75,134,292
7770,276,150,75,134,292
7800,276,150,75,75,292
7830,227,202,196,75,292
7860,227,150,75,26,292
7890,202,150,75,75,292
7920,202,150,196,75,292
7950,202,202,196,134,292
7980,202,202,75,75,292
8010,202,202,75,32,292
8040,202,202,196,32,292
8070,202,150,196,32,292
8100,202,150,196,32,292
8130,202,150,196,75,292
8160,202,150,196,75,292
8190,202,150,196,196,292
8220,202,150,196,134,292
8250,202,150,196,75,292
8280,150,150,75,75,292
8310,150,150,75,75,292
8340,150,150,75,196,292
8370,150,150,75,196,292
8400,150,150,38,196,292
8430,150,150,38,196,292
8460,150,22,38,196,292
8490,150,22,38,196,292
8520,150,22,32,196,292
8550,150,22,134,196,292
8580,40,22,75,196,292
8610,40,202,75,26,292
8640,150,202,32,26,292
8670,150,202,32,134,292
8700,254,202,32,134,292
8730,254,202,32,134,292
8760,260,202,32,196,292
8790,260,202,32,196,292
8820,150,202,26,177,292
8850,150,202,26,177,292
8880,202,202,32,177,292
8910,202,22,75,177,292
8940,150,22,75,177,292
8970,150,22,75,177,292
9000,150,22,75,177,292
9030,150,22,75,47,292
9060,227,22,32,47,292
9090,227,22,32,39,292
9120,227,22,75,74,292
9150,227,40,134,249,292
9180,227,40,32,249,292
9210,227,202,32,249,292
9240,227,202,32,249,292
9270,150,150,32,249,292
9300,150,150,134,84,292
9330,150,150,196,274,292
9360,150,150,196,134,292
9390,189,202,196,134,292
9420,189,202,196,134,292
9450,189,22,196,134,292
9480,189,22,196,134,292
9510,189,202,196,134,292
9540,150,202,196,134,292
9570,145,92,196,134,292
9600,145,34,196,196,292
9630,145,34,196,196,292
9660,53,197,26,134,292
9690,53,197,26,134,292
9720,53,197,26,134,292
9750,53,92,185,32,292
9780,53,92,121,97,292
9810,53,92,121,97,292
9840,240,92,121,97,292
9870,240,92,121,97,292
9900,240,92,81,97,292
9930,240,92,81,97,292
9960,80,92,246,97,292
9990,80,92,246,97,292
10020,12,189,246,97,292
10050,12,189,246,97,292
10080,12,34,262,97,292
10110,12,150,262,97,292
10140,12,150,238,97,292
10170,82,147,60,97,292
10200,82,147,60,97,292
10230,82,189,284,76,292
10260,82,189,284,233,292
10290,267,189,284,233,292
10320,267,189,106,233,292
10350,198,189,106,233,292
10380,188,189,125,233,292
10410,188,189,125,233,292
10440,198,189,125,233,292
10470,31,189,106,233,292
10500,31,189,106,233,292
10530,31,189,48,233,292
10560,31,189,48,233,292
10590,291,150,48,233,292
10620,291,150,48,32,292
10650,31,150,77,32,292
10680,31,150,77,32,292
10710,31,150,76,32,292
10740,31,150,76,32,292
10770,204,150,76,32,292
10800,204,150,76,32,292
10830,119,150,275,32,292
10860,119,150,275,32,292
10890,156,150,275,32,292
10920,156,197,275,32,292
10950,132,197,275,32,292
10980,132,197,275,75,292
11010,72,147,275,32,292
11040,72,147,275,134,292
11070,72,147,275,134,292
11100,72,147,275,134,292
11130,72,147,275,134,292
11160,72,147,275,196,292
11190,72,147,275,32,292
11220,72,147,275,32,292
11250,72,147,275,32,292
11280,72,147,233,32,292
11310,72,147,233,32,292
11340,72,147,232,196,292
11370,72,147,232,196,292
11400,72,147,232,196,292
11430,72,147,232,196,292
11460,265,202,232,196,292
11490,265,202,232,196,292
11520,265,202,232,196,292
11550,265,150,232,38,292
11580,265,150,232,38,292
11610,298,150,232,38,292
11640,298,150,232,38,292
11670,298,150,232,38,292
11700,72,150,232,38,292
11730,72,150,232,38,292
11760,72,150,274,38,292
11790,72,202,274,38,292
11820,72,202,274,38,292
11850,76,202,71,38,292
11880,76,202,75,38,292
11910,76,202,75,38,292
11940,76,202,75,38,292
11970,76,202,75,134,292
12000,76,202,75,134,292
12030,76,22,75,134,292
12060,76,22,75,38,292
12090,76,22,75,38,292
12120,76,227,75,38,292
12150,76,227,75,38,292
12180,76,150,75,38,292
12210,76,150,32,196,292
12240,277,150,32,196,292
12270,277,150,134,196,292
12300,76,150,134,196,292
12330,178,109,274,196,292
12360,178,109,274,32,292
12390,178,109,274,32,292
12420,178,109,274,32,292
12450,280,109,274,71,292
12480,166,109,274,71,292
12510,166,109,274,39,292
12540,230,109,274,39,292
12570,230,109,274,39,292
12600,58,109,274,39,292
12630,58,109,195,274,292
12660,230,150,195,274,292
12690,230,150,211,274,292
12720,230,150,211,274,292
12750,230,150,30,274,292
12780,62,227,30,274,292
12810,62,227,30,274,292
12840,230,227,30,274,292
12870,230,227,30,232,292
12900,230,150,30,232,292
12930,230,22,30,232,292
12960,230,22,30,232,292
12990,230,150,30,232,292
13020,230,150,30,232,292
13050,230,227,30,232,292
13080,58,227,30,232,292
13110,58,227,30,232,292
13140,21,202,30,232,292
13170,286,202,30,232,292
13200,286,202,97,134,292
13230,286,202,76,134,292
13260,286,202,76,134,292
13290,286,202,76,134,292
13320,286,34,76,75,292
13350,286,34,232,75,292
13380,286,34,232,75,292
13410,286,150,232,134,292
13440,21,150,232,32,292
13470,21,22,274,32,292
13500,21,22,274,32,292
13530,21,22,164,39,292
13560,21,22,164,39,292
13590,192,22,164,32,292
13620,192,22,164,32,292
13650,192,22,164,134,292
13680,192,202,232,134,292
13710,288,202,232,134,292
13740,192,202,232,134,292
13770,192,150,232,29,292
13800,123,150,232,29,292
13830,123,27,232,29,292
13860,35,27,164,29,292
13890,35,150,164,29,292
13920,35,150,164,29,292
13950,35,150,164,29,292
13980,35,150,164,29,292
14010,218,150,164,29,292
14040,35,150,164,247,292
14070,35,150,164,274,292
14100,35,150,164,32,292
14130,35,22,164,32,292
14160,230,22,213,32,292
14190,230,227,233,32,292
14220,118,227,233,32,292
14250,118,227,233,32,292
14280,230,227,233,32,292
14310,230,202,233,32,292
14340,108,202,233,32,292
14370,113,202,233,32,292
14400,113,202,233,75,292
14430,113,150,233,75,292
14460,113,150,233,75,292
14490,231,150,233,75,292
14520,231,150,233,75,292
14550,231,150,233,32,292
14580,231,150,233,32,292
14610,274,150,233,134,292
14640,274,150,233,134,292
14670,274,150,233,134,292
14700,274,150,143,75,292
14730,32,150,143,75,292
14760,32,254,232,75,292
