id,x0,y0,x1,y1
99,128.941,107.933,124.437,106.151
98,154.562,98.4525,153.552,97.7293
97,94.8127,94.8057,95.6961,95.9223
96,73.8537,94.0976,74.1951,98
95,140.017,124.206,139.851,124.063
94,104.429,89.4857,104.314,91.2
93,75.3208,111.434,75.7358,118.811
92,128.381,164.251,128.052,163.455
91,111.285,100.291,111.721,100.848
90,86.0938,122.062,79.4062,123.5
89,160.285,116.201,160.418,115.948
88,81.1854,88.997,81.1368,88.7052
87,158.975,153.715,158.612,153.579
86,97.3946,105.914,98.2595,106.53
85,108.738,77.3538,84.2154,76.3077
84,158.667,130.078,157.594,129.289
83,128.436,85.3091,128.782,85.1455
82,152.668,88.3036,152.884,87.7116
81,114.864,120.353,114.235,119.805
80,102.083,92.9167,102.167,88.4167
79,132.316,131.49,132.369,131.465
78,110.907,114.854,111.776,115.332
77,168.255,84.0297,169.213,84.0623
76,119.358,119.623,119.814,120.205
75,132.304,103.112,132.184,102.672
74,173.569,93.9447,173.194,94.4903
73,134.834,145.712,133.104,144.098
72,129.531,77.5575,131.212,76.9115
71,92.0432,125.863,91.8129,126.964
70,82.3893,118.054,81.3691,117.638
69,104.928,76.8041,105.691,77.299
68,90.8,114.711,89.8222,112.133
67,152.494,168.996,151.576,168.627
66,124.552,145.996,124.315,145.496
65,146.439,141.773,146.004,141.08
64,91.9,105.7,90.7,105.233
63,123.982,94.72,123.458,94.2756
62,91.98,84.51,92.12,84.12
61,81.5217,79.7681,86.5217,80.1159
60,125.168,91.3451,131.841,93.0442
59,97.8125,83.2188,97.9167,83.1042
28,99.1943,118.299,98.9431,118.213
27,80.7713,165.014,80.9329,164.011
26,80.8197,108.393,82.2295,107.705
25,84.4694,92.5714,84.551,92.1837
24,89.6364,91.8182,84.5974,86.987
23,97.7267,85.6273,76.4845,77.3665
22,156.082,80.0546,157.142,79.8674
21,93.0871,169.554,93.9208,170.145
20,174.757,111.183,173.926,111.631
19,120.363,112.756,120.574,112.428
18,103.281,105.375,102.188,104.219
17,79.0317,103.005,79.1222,102.624
16,113.595,111.812,113.771,111.742
15,103.179,115.574,102.994,115.519
14,86.4192,155.135,86.1228,154.505
13,124.449,125.109,124.309,125.279
0,78.6599,152.797,78.6475,152.675
1,77.3833,130.405,77.5507,131.965
2,97.1398,102.989,96.9892,103.871
3,99.9347,142.004,100.09,141.041
4,74.3454,80.1526,75.7189,92.8434
5,110.741,157.027,110.427,156.081
6,86.3645,143.473,85.4926,144.059
7,75.7917,97.3333,76.2083,103.167
8,78.8175,141.357,78.1977,141.985
9,86.0891,87.0396,87.5842,89
10,82.1949,94.9538,81.5487,95.2821
11,105.297,100.541,105.865,100.473
12,94.9471,122.824,94.8529,122.194
29,101.716,153.421,101.146,152.549
30,111.395,170.302,112.16,169.352
31,96.0826,127.702,93.686,131.273
32,145.795,110.023,145.812,110.111
33,84.6,109.15,91.45,128.15
34,94.2688,99.043,96.2258,100.452
35,73.619,111.429,73.619,107
36,119.439,103.598,119.813,102.981
37,105.176,108.25,105.25,108.557
38,174.239,143.943,172.488,143.349
39,116.312,98.6667,116.788,98.3117
40,84.9028,130.878,84.7461,131.248
41,89.1175,97.0602,90.2636,97.3352
42,116.522,78.9222,118.211,78.8556
43,135.511,97.0742,141.878,97.179
44,91.8074,136.564,91.6039,136.627
45,138.519,88.6688,139.779,87.5649
46,106.517,124.631,106.448,124.473
47,123.379,134.621,119.017,129.345
48,93.2881,77.2542,99.3898,76.9831
49,99.0164,111.694,98.6995,112.907
50,99.068,100.951,101.379,103.65
51,82.3911,82.2222,83.5467,83.12
52,79.9355,100.726,75.3871,83.6452
53,115.843,137.244,115.512,136.948
54,106.569,80.9608,106.588,81.0588
55,72.6781,74.9795,83.9795,85.4589
56,109.792,133.86,109.642,133.191
57,90.5344,89.8704,91.6518,91.2632
58,103.169,96.4944,106.854,96.4045
