t,p0,p1,p2,p3,p4
0,62,77,48,47,84
30,62,77,48,47,84
60,62,98,48,47,84
90,62,98,48,47,97
120,62,98,48,47,97
150,62,98,98,47,97
180,62,15,98,47,97
210,33,15,65,47,69
240,33,67,65,47,69
270,27,67,51,47,25
300,27,67,51,47,25
330,27,67,51,47,64
360,27,67,51,47,64
390,27,67,51,47,54
420,27,67,51,47,54
450,27,29,45,47,54
480,83,29,45,47,54
510,83,67,45,47,54
540,83,67,45,47,54
570,83,67,74,47,11
600,83,34,58,47,11
630,83,34,58,47,11
660,83,34,58,47,11
690,83,34,58,47,11
720,83,45,24,47,11
750,83,45,24,47,11
780,83,45,24,47,11
810,72,45,24,47,11
840,72,45,24,47,11
870,72,45,64,47,11
900,72,31,64,47,11
930,72,31,64,47,11
960,72,31,64,47,11
990,72,31,64,47,11
1020,72,31,56,47,11
1050,72,31,56,47,11
1080,72,31,56,47,11
1110,72,31,56,47,68
1140,72,31,56,47,68
1170,72,31,56,47,68
1200,72,31,8,47,17
1230,72,31,8,47,17
1260,72,31,8,47,17
1290,72,31,8,47,17
1320,72,31,8,47,17
1350,72,31,8,47,17
1380,72,31,8,47,17
1410,72,31,8,47,17
1440,72,31,8,47,17
1470,72,31,8,47,17
1500,72,31,8,47,17
1530,72,31,8,47,17
1560,72,31,8,47,17
1590,72,31,8,47,17
1620,72,31,8,47,17
1650,72,31,11,47,17
1680,83,31,11,47,17
1710,83,31,11,47,17
1740,83,31,11,47,17
1770,83,31,11,47,17
1800,83,31,11,47,11
1830,83,31,11,47,11
1860,83,31,11,47,11
1890,83,31,11,47,11
1920,83,31,11,47,11
1950,83,31,11,47,11
1980,83,31,11,47,11
2010,83,31,11,47,11
2040,83,31,11,47,11
2070,83,31,11,47,11
2100,83,31,11,47,46
2130,83,31,11,47,46
2160,83,31,11,47,46
2190,83,31,11,47,46
2220,72,31,54,47,46
2250,72,31,54,47,46
2280,72,31,54,47,70
2310,72,31,54,47,70
2340,72,31,54,47,70
2370,0,31,54,47,70
2400,0,31,54,47,70
2430,0,31,54,47,70
2460,0,31,54,47,70
2490,0,31,54,47,70
2520,0,31,54,47,70
2550,0,31,25,47,70
2580,72,31,25,47,70
2610,72,31,25,47,70
2640,72,15,25,47,70
2670,72,45,25,47,70
2700,72,45,25,47,70
2730,72,45,25,47,70
2760,83,34,25,47,70
2790,83,34,25,47,70
2820,83,34,83,47,70
2850,83,67,83,47,70
2880,83,67,83,47,70
2910,83,67,83,47,70
2940,83,29,83,47,70
2970,83,43,83,47,70
3000,83,43,83,47,70
3030,83,43,83,47,70
3060,83,43,83,47,70
3090,72,43,83,47,70
3120,72,43,72,47,70
3150,72,43,72,47,70
3180,72,43,72,47,70
3210,72,43,72,47,70
3240,72,43,72,47,70
3270,72,43,72,47,70
3300,72,43,72,47,70
3330,72,43,72,47,70
3360,72,43,72,47,70
3390,72,43,72,47,70
3420,72,43,72,47,70
3450,72,43,72,47,70
3480,72,43,72,47,70
3510,72,43,72,47,17
3540,72,43,72,47,70
3570,72,43,72,47,70
3600,72,43,72,47,70
3630,72,43,72,47,70
3660,72,43,72,47,70
3690,72,43,72,47,17
3720,72,43,72,47,17
3750,72,43,72,47,17
3780,72,43,72,47,17
3810,72,43,72,47,17
3840,72,43,72,47,17
3870,72,43,72,47,17
3900,72,43,72,47,17
3930,0,43,72,47,17
3960,0,43,72,47,17
3990,0,43,72,47,17
4020,0,43,72,47,17
4050,0,43,72,47,17
4080,0,43,72,47,17
4110,0,43,72,47,17
4140,0,43,72,47,17
4170,72,43,72,47,17
4200,72,43,72,47,17
4230,72,29,72,47,17
4260,72,29,72,47,17
4290,72,29,72,47,17
4320,72,29,72,47,17
4350,72,29,72,47,17
