t,p0,p1,p2,p3,p4
0,0,2,9,12,20
30,0,2,9,12,20
60,0,2,9,12,20
90,0,2,9,12,20
120,0,2,9,12,20
150,0,2,9,12,20
180,0,2,9,12,20
210,0,2,9,12,20
240,0,2,9,12,20
270,0,2,9,12,20
300,0,2,9,12,20
330,0,2,9,12,20
360,0,2,9,12,20
390,0,2,9,12,20
420,0,2,9,12,20
450,0,2,9,12,20
480,0,2,9,12,20
510,0,2,9,12,20
540,0,2,9,12,20
570,0,2,9,12,20
600,0,2,9,12,20
630,0,2,9,12,20
660,0,2,9,12,20
690,0,2,9,12,20
720,0,2,9,12,20
750,0,2,9,12,20
780,0,2,9,12,20
810,0,2,9,12,20
840,0,2,9,12,20
870,0,2,9,12,20
900,0,2,9,12,20
930,0,2,9,12,20
960,0,2,9,12,20
990,0,2,9,12,20
1020,0,2,9,12,20
1050,0,2,9,12,20
1080,0,2,9,12,20
1110,0,2,9,12,20
1140,0,2,9,12,20
1170,0,2,9,12,20
1200,0,2,9,12,20
1230,0,2,9,12,20
1260,0,2,9,12,20
1290,0,2,9,12,20
1320,0,2,9,12,20
1350,0,2,9,12,20
1380,0,2,9,12,20
1410,0,2,9,12,20
1440,0,2,9,12,20
1470,0,2,9,12,20
1500,0,2,9,12,20
1530,0,2,9,12,20
1560,0,2,9,12,20
1590,0,2,9,12,20
1620,0,2,9,12,20
1650,0,2,9,12,20
1680,0,2,9,12,20
1710,0,2,9,12,20
1740,0,2,9,12,20
1770,0,2,9,12,20
1800,0,2,9,12,20
1830,0,2,9,12,20
1860,0,2,9,12,20
1890,0,2,9,12,20
1920,0,2,9,12,20
1950,0,2,9,12,20
1980,0,2,9,12,20
2010,0,2,9,12,20
2040,0,2,9,12,20
2070,0,2,9,12,20
2100,0,2,9,12,20
2130,0,2,9,12,20
2160,0,2,9,12,20
2190,0,2,9,12,20
2220,0,2,9,12,20
2250,0,2,9,12,20
2280,0,2,9,12,20
2310,0,2,9,12,20
2340,0,2,9,12,20
2370,0,2,9,12,20
2400,0,2,9,12,20
2430,0,2,9,12,20
2460,0,2,9,12,20
2490,0,2,9,12,20
2520,0,2,9,12,20
2550,0,2,9,12,20
2580,0,2,9,12,20
2610,0,2,9,12,20
2640,0,2,9,12,20
2670,0,2,9,12,20
2700,0,2,9,12,20
2730,0,2,9,12,20
2760,0,2,9,12,20
2790,0,2,9,12,20
2820,0,2,9,12,20
2850,0,2,9,12,20
2880,0,2,9,12,20
2910,0,2,9,12,20
2940,0,2,9,12,20
2970,0,2,9,12,20
3000,0,2,9,12,20
3030,0,2,9,12,20
3060,0,2,9,12,20
3090,0,2,9,12,20
3120,0,2,9,12,20
3150,0,2,9,12,20
3180,0,2,9,12,20
3210,0,2,9,12,20
3240,0,2,9,12,20
3270,0,2,9,12,20
3300,0,2,9,12,20
3330,0,2,9,12,20
3360,0,2,9,12,20
3390,0,2,9,12,20
3420,0,2,9,12,20
3450,0,2,9,12,20
3480,0,2,9,12,20
3510,0,2,9,12,20
3540,0,2,9,12,20
3570,0,2,9,12,20
3600,0,2,9,12,20
3630,0,2,9,12,20
3660,0,2,9,12,20
3690,0,2,9,12,20
3720,0,2,9,12,20
3750,0,2,9,12,20
3780,0,2,9,12,20
3810,0,2,9,12,20
3840,0,2,9,12,20
3870,0,2,9,12,20
3900,0,2,9,12,20
3930,0,2,9,12,20
3960,0,2,9,12,20
3990,0,2,9,12,20
4020,0,2,9,12,20
4050,0,2,9,12,20
4080,0,2,9,12,20
4110,0,2,9,12,20
4140,0,2,9,12,20
4170,0,2,9,12,20
4200,0,2,9,12,20
4230,0,2,9,12,20
4260,0,2,9,12,20
4290,0,2,9,12,20
4320,0,2,9,12,20
4350,0,2,9,12,20
4380,0,2,9,12,20
4410,0,2,9,12,20
4440,0,2,9,12,20
4470,0,2,9,12,20
4500,0,2,9,12,20
4530,0,2,9,12,20
4560,0,2,9,12,20
4590,0,2,9,12,20
4620,0,2,9,12,20
4650,0,3,9,12,20
4680,0,3,9,12,20
4710,0,3,9,12,20
4740,0,3,9,12,20
4770,0,3,9,12,20
4800,0,3,9,12,20
4830,0,3,9,12,20
4860,0,3,9,12,20
4890,0,3,9,12,20
4920,0,3,9,12,20
4950,0,3,9,12,20
4980,0,3,9,12,20
5010,0,3,9,12,20
5040,0,3,9,12,20
5070,0,3,9,12,20
5100,0,3,9,12,20
5130,0,3,9,12,20
5160,0,3,9,12,20
5190,0,3,9,12,20
5220,0,3,9,12,21
5250,0,3,9,12,21
5280,0,3,9,12,21
5310,0,3,9,12,21
5340,0,3,9,12,21
5370,0,3,9,12,21
5400,0,3,9,12,21
5430,0,3,9,12,21
5460,0,3,9,12,21
5490,0,3,9,12,21
5520,0,3,9,12,21
5550,0,3,9,12,21
5580,0,3,9,12,21
5610,0,3,9,12,21
5640,0,3,9,12,21
5670,0,3,9,12,21
5700,0,3,9,12,21
5730,0,3,9,12,21
5760,0,3,9,12,21
5790,0,3,9,12,21
5820,0,3,9,12,21
5850,0,3,9,12,21
5880,0,3,9,12,21
5910,0,3,9,12,21
5940,0,3,9,12,21
5970,0,3,9,12,21
6000,0,3,9,12,21
6030,0,3,9,12,21
6060,0,3,9,12,21
6090,0,3,9,12,21
6120,0,3,9,12,21
6150,0,3,9,12,21
6180,0,3,9,12,21
6210,0,3,9,12,21
6240,0,3,9,12,21
6270,0,3,9,12,21
6300,0,3,9,12,21
6330,0,3,9,12,21
6360,0,3,9,12,21
6390,0,3,9,12,21
6420,0,3,9,12,21
6450,0,3,9,12,21
6480,0,3,9,12,21
6510,0,3,9,12,21
6540,0,3,9,12,21
6570,0,3,9,12,21
6600,0,3,9,12,21
6630,0,3,9,12,21
6660,0,3,9,12,21
6690,0,3,9,12,21
6720,0,3,9,12,21
6750,0,3,9,12,21
6780,0,3,9,12,21
6810,0,3,9,12,21
6840,0,3,9,12,21
6870,0,3,9,12,21
6900,0,3,9,12,21
6930,0,3,9,12,21
6960,0,3,9,12,21
6990,0,3,9,12,21
7020,0,3,9,12,21
7050,0,3,9,12,21
7080,0,3,9,12,21
7110,0,3,9,12,21
7140,0,3,9,12,21
7170,0,3,9,12,21
7200,0,3,9,12,21
7230,0,3,9,12,21
7260,0,3,9,12,21
7290,0,3,9,12,21
7320,0,3,9,12,21
7350,0,3,9,12,21
7380,0,3,9,12,21
7410,0,3,9,12,21
7440,0,3,9,12,21
7470,0,3,9,12,21
7500,0,3,9,12,21
7530,0,3,9,12,21
7560,0,3,9,12,21
7590,0,3,9,12,21
7620,0,3,9,12,21
7650,0,3,9,12,21
7680,0,3,9,12,21
7710,0,3,9,12,21
7740,0,3,9,12,21
7770,0,3,9,12,21
7800,0,3,9,12,21
7830,0,3,9,12,21
7860,0,3,9,12,21
7890,0,3,9,12,21
7920,0,3,9,12,21
7950,0,3,9,12,21
7980,0,3,9,12,21
8010,0,3,9,12,21
8040,0,3,9,12,21
8070,0,3,9,12,21
8100,0,3,9,12,21
8130,0,3,9,12,21
8160,0,3,9,12,21
8190,0,3,9,12,21
8220,0,3,9,12,21
8250,0,3,9,12,21
8280,0,3,9,12,21
8310,0,3,9,12,21
8340,0,3,9,12,21
8370,0,3,9,12,21
8400,0,3,9,12,21
8430,0,3,9,12,21
8460,0,3,9,12,21
8490,0,3,9,12,21
8520,0,3,9,12,21
8550,0,3,9,12,21
8580,0,3,9,12,21
8610,0,3,9,12,21
8640,0,3,9,12,21
8670,0,3,9,12,21
8700,0,3,9,12,21
8730,0,3,9,12,21
8760,0,3,9,12,21
8790,0,3,9,12,21
8820,0,3,9,12,21
8850,0,4,9,12,21
8880,0,4,9,12,21
8910,0,4,9,12,21
8940,0,4,9,12,21
8970,0,4,9,12,21
9000,0,4,9,12,21
9030,0,4,9,12,21
9060,0,4,9,12,21
9090,0,4,9,12,21
9120,0,4,9,12,21
9150,0,4,9,12,21
9180,0,4,9,12,21
9210,0,4,9,12,21
9240,0,4,9,12,21
9270,0,4,9,12,21
9300,0,4,9,12,21
9330,0,4,9,12,21
9360,0,4,9,12,21
9390,0,4,9,12,21
9420,0,4,9,12,21
9450,0,4,9,12,21
9480,0,4,9,12,21
9510,0,4,9,12,21
9540,0,4,9,12,21
9570,0,4,9,12,21
9600,0,4,9,12,21
9630,0,4,9,12,21
9660,0,4,9,12,21
9690,0,4,9,12,21
9720,0,4,9,12,21
9750,0,4,9,12,21
9780,0,4,9,12,21
9810,0,4,9,12,21
9840,0,4,9,12,21
9870,0,4,9,12,21
9900,0,4,9,12,21
9930,0,4,9,12,21
9960,0,4,9,12,21
9990,0,4,9,12,21
10020,0,4,9,12,21
10050,0,4,9,12,21
10080,0,4,9,12,21
10110,0,4,9,12,21
10140,0,4,9,12,21
10170,0,4,9,12,21
10200,0,4,9,12,21
10230,0,4,9,12,21
10260,0,4,9,12,21
10290,0,4,9,12,21
10320,0,4,9,12,21
10350,0,4,9,12,21
10380,0,4,9,12,21
10410,0,4,9,12,21
10440,0,4,9,12,21
10470,0,4,9,12,21
10500,0,4,9,12,21
10530,0,4,9,12,21
10560,0,4,9,12,21
10590,0,4,9,12,21
10620,0,4,9,12,21
10650,0,4,9,12,21
10680,0,4,9,12,21
10710,0,4,9,12,21
10740,0,4,9,12,21
10770,0,4,9,12,21
10800,0,4,9,12,21
10830,0,4,9,12,21
10860,0,4,9,12,21
10890,0,4,9,12,21
10920,0,4,9,12,21
10950,0,4,9,12,21
10980,0,4,9,12,21
11010,0,4,9,12,21
11040,0,4,9,12,21
11070,0,4,9,12,21
11100,0,4,9,12,21
11130,0,4,9,12,21
11160,0,4,9,12,21
11190,0,4,9,12,21
11220,0,4,9,12,21
11250,0,4,9,12,21
11280,0,4,9,12,21
11310,0,4,9,12,21
11340,0,4,9,12,21
11370,0,4,9,12,21
11400,0,4,9,12,21
11430,0,4,9,12,21
11460,0,4,9,12,21
11490,0,4,9,12,21
11520,0,4,9,12,21
11550,0,4,9,12,21
11580,0,4,9,12,21
11610,0,4,9,12,21
11640,0,4,9,12,21
11670,0,4,9,12,21
11700,0,4,9,12,21
11730,0,4,9,12,22
11760,0,4,9,12,22
11790,0,4,9,12,22
11820,0,4,9,12,22
11850,0,4,9,12,22
11880,0,4,9,12,22
11910,0,4,9,12,22
11940,0,4,9,12,22
11970,0,4,9,12,22
12000,0,4,9,12,22
12030,0,4,9,12,22
12060,0,4,9,12,22
12090,0,4,9,12,22
12120,0,4,9,12,22
12150,0,4,9,12,22
12180,0,4,9,12,22
12210,0,4,9,12,22
12240,0,4,9,12,22
12270,0,4,9,12,22
12300,0,4,9,12,22
12330,0,4,9,12,22
12360,0,4,9,12,22
12390,0,4,9,12,22
12420,0,4,9,12,22
12450,0,4,9,12,22
12480,0,4,9,12,22
12510,0,4,9,12,22
12540,0,4,9,12,22
12570,0,4,9,12,22
12600,0,4,9,12,22
12630,0,4,9,12,22
12660,0,4,9,12,22
12690,0,4,9,12,22
12720,0,4,9,12,22
12750,0,4,9,12,22
12780,0,4,9,12,22
12810,0,4,9,12,22
12840,0,4,9,12,22
12870,0,4,9,12,22
12900,0,4,9,12,22
12930,0,4,9,12,22
12960,0,4,9,12,22
12990,0,4,9,12,22
13020,0,4,9,12,22
13050,0,4,9,12,22
13080,0,4,9,12,22
13110,0,4,9,12,22
13140,0,4,9,12,22
13170,1,4,9,12,22
13200,1,4,9,12,22
13230,1,4,9,12,22
13260,1,4,9,12,22
13290,1,4,9,12,22
13320,1,4,9,12,22
13350,1,4,9,13,22
13380,1,4,9,13,22
13410,1,4,9,13,22
13440,1,4,9,13,22
13470,1,4,9,13,22
13500,1,4,9,13,22
13530,1,4,9,13,22
13560,1,4,9,13,22
13590,1,4,9,13,22
13620,1,4,9,13,22
13650,1,4,9,13,22
13680,1,4,9,13,22
13710,1,4,9,13,22
13740,1,4,9,13,22
13770,1,4,9,13,22
13800,1,4,9,13,22
13830,1,4,9,13,22
13860,1,4,9,13,22
13890,1,4,9,13,22
13920,1,4,9,13,22
13950,1,4,9,13,22
13980,1,4,9,13,22
14010,1,4,9,13,22
14040,1,4,9,13,22
14070,1,4,9,13,22
14100,1,4,9,13,22
14130,1,4,9,13,22
14160,1,4,9,13,22
14190,1,4,9,13,22
14220,1,4,9,13,22
14250,1,4,9,13,22
14280,1,4,9,13,22
14310,1,4,9,13,22
14340,1,4,9,13,22
14370,1,4,9,13,22
14400,1,4,9,13,22
14430,1,4,9,13,22
14460,1,4,9,13,22
14490,1,4,9,13,22
14520,1,4,9,13,22
14550,1,4,9,13,22
14580,1,4,9,13,22
14610,1,4,9,13,22
14640,1,4,9,13,22
14670,1,4,9,13,22
14700,1,4,9,13,22
14730,1,4,9,13,22
14760,1,4,9,13,22
14790,1,4,9,13,22
14820,1,4,9,13,22
14850,1,4,9,13,22
14880,1,4,9,13,22
14910,1,4,9,13,22
14940,1,4,9,13,22
14970,1,4,9,13,22
15000,1,4,9,13,22
15030,1,4,9,13,22
15060,1,4,9,13,22
15090,1,4,9,13,22
15120,1,4,9,13,22
15150,1,4,9,13,22
15180,1,4,9,13,22
15210,1,4,9,13,22
15240,1,4,9,13,22
15270,1,4,9,13,22
15300,1,4,9,13,22
15330,1,4,9,13,22
15360,1,4,9,13,22
15390,1,4,9,13,22
15420,1,4,9,13,22
15450,1,4,9,13,22
15480,1,4,9,13,22
15510,1,4,9,13,22
15540,1,4,9,13,22
15570,1,4,9,13,22
15600,1,4,9,13,22
15630,1,4,9,13,22
15660,1,4,9,13,22
15690,1,4,9,13,22
15720,1,4,9,13,22
15750,1,4,9,13,22
15780,1,4,9,13,22
15810,1,4,9,13,22
15840,1,4,9,13,22
15870,1,4,9,13,22
15900,1,4,9,13,22
15930,1,4,9,13,22
15960,1,4,9,13,22
15990,1,4,9,13,22
16020,1,4,9,13,22
16050,1,4,10,13,22
16080,1,4,10,13,22
16110,1,4,10,13,22
16140,1,4,10,13,22
16170,1,4,10,13,22
16200,1,4,10,13,22
16230,1,4,10,13,22
16260,1,4,10,13,22
16290,1,4,10,13,22
16320,1,4,10,13,22
16350,1,4,10,13,22
16380,1,4,10,13,22
16410,1,4,10,13,22
16440,1,4,10,13,22
16470,1,4,10,13,22
16500,1,4,10,13,22
16530,1,4,10,13,22
16560,1,4,10,13,22
16590,1,4,10,13,22
16620,1,4,10,13,22
16650,1,4,10,13,22
16680,1,4,10,13,22
16710,1,4,10,13,22
16740,1,4,10,13,22
16770,1,4,10,13,22
16800,1,4,10,13,22
16830,1,4,10,13,22
16860,1,4,10,13,22
16890,1,4,10,13,22
16920,1,4,10,13,22
16950,1,4,10,13,22
16980,1,4,10,13,22
17010,1,4,10,13,22
17040,1,4,10,13,22
17070,1,4,10,13,22
17100,1,4,10,13,22
17130,1,4,10,13,22
17160,1,4,10,13,22
17190,1,4,10,13,22
17220,1,4,10,13,22
17250,1,4,10,13,22
17280,1,4,10,13,22
17310,1,4,10,13,22
17340,1,4,10,13,22
17370,1,4,10,13,22
17400,1,4,10,13,22
17430,1,4,10,13,22
17460,1,4,10,13,22
17490,1,4,10,13,22
17520,1,4,10,13,22
17550,1,4,10,13,22
17580,1,4,10,13,22
17610,1,4,10,13,22
17640,1,4,10,13,22
17670,1,4,10,13,22
17700,1,4,10,13,22
17730,1,4,10,13,22
17760,1,4,10,13,22
17790,1,4,10,14,22
17820,1,4,10,14,22
17850,1,4,10,14,22
17880,1,4,10,14,22
17910,1,4,10,14,22
17940,1,4,10,14,22
17970,1,4,10,14,22
18000,1,4,10,14,22
18030,1,4,10,14,22
18060,1,4,10,14,22
18090,1,4,10,14,22
18120,1,4,10,14,22
18150,1,4,10,14,22
18180,1,4,10,14,22
