t,p0,p1,p2,p3,p4
0,29,130,18,27,65
30,29,130,28,27,65
60,28,130,28,27,65
90,28,130,28,27,65
120,28,130,100,27,65
150,28,130,100,27,65
180,28,130,100,27,65
210,100,130,100,27,65
240,100,130,77,27,65
270,28,130,77,27,65
300,28,130,77,27,65
330,20,65,77,27,65
360,20,75,77,27,75
390,20,27,77,27,75
420,20,27,10,27,12
450,20,75,10,27,12
480,20,75,6,27,75
510,20,27,6,27,75
540,20,27,6,12,95
570,135,27,6,12,95
600,135,75,6,27,95
630,106,75,27,27,95
660,106,75,27,27,95
690,106,75,27,27,95
720,112,75,27,27,75
750,112,75,27,27,75
780,37,95,27,75,75
810,37,52,27,75,75
840,37,52,27,52,27
870,113,52,75,52,52
900,113,52,75,52,75
930,113,52,27,52,75
960,37,52,27,52,75
990,37,52,75,52,75
1020,37,52,75,52,95
1050,37,52,52,52,95
1080,37,52,52,52,75
1110,37,52,52,138,75
1140,37,52,138,138,75
1170,37,52,138,64,75
1200,37,64,88,64,30
1230,37,64,88,64,30
1260,37,64,88,64,30
1290,37,95,64,95,30
1320,37,95,64,95,30
1350,37,88,95,95,30
1380,37,88,88,95,30
1410,37,88,88,138,30
1440,37,85,88,138,30
1470,37,85,88,88,30
1500,37,85,88,96,39
1530,37,85,88,96,39
1560,37,85,85,96,39
1590,37,85,85,96,39
1620,37,85,85,96,39
1650,20,85,88,99,39
1680,20,85,88,99,39
1710,105,85,96,88,39
1740,105,85,96,88,39
1770,105,85,85,88,39
1800,104,85,85,88,39
1830,104,85,85,88,39
1860,104,85,85,88,39
1890,105,85,85,99,39
1920,105,96,85,99,39
1950,82,96,85,99,39
1980,82,96,85,99,39
2010,90,96,85,99,39
2040,90,96,85,99,39
2070,90,96,96,44,39
2100,93,96,96,44,39
2130,105,96,96,44,39
2160,105,96,85,44,39
2190,105,96,85,44,39
2220,105,96,85,44,39
2250,5,96,96,44,75
2280,5,96,96,44,75
2310,28,96,96,44,75
2340,28,96,96,44,75
2370,28,96,96,44,75
2400,28,96,96,6,75
2430,28,96,96,6,75
2460,100,96,96,5,27
2490,100,95,144,5,27
2520,100,95,144,6,27
2550,100,27,144,6,52
2580,100,27,39,65,75
2610,100,27,39,65,41
2640,77,27,30,65,41
2670,77,27,30,65,41
2700,100,27,39,65,41
2730,5,27,39,87,41
2760,5,27,145,87,41
2790,5,6,145,87,41
2820,44,6,145,87,41
2850,44,6,145,87,70
2880,112,48,145,87,41
2910,118,48,145,38,41
2940,110,48,101,38,41
2970,118,48,101,142,41
3000,110,48,101,142,70
3030,113,10,101,142,70
3060,113,10,103,142,16
3090,113,10,103,142,16
3120,134,10,43,142,97
3150,134,10,43,142,97
3180,134,10,103,142,143
3210,134,10,103,142,143
3240,134,10,103,142,143
3270,134,10,21,142,143
3300,134,28,21,142,143
3330,34,28,21,142,143
3360,34,36,21,21,143
3390,13,36,98,21,143
3420,13,97,98,103,143
3450,13,97,98,101,143
3480,13,83,98,101,143
3510,13,83,98,101,143
3540,13,83,98,101,143
3570,113,83,98,101,97
3600,34,83,98,101,97
3630,34,83,98,101,97
3660,34,83,98,43,97
3690,34,83,98,43,108
3720,34,83,98,43,108
3750,40,83,43,43,108
3780,40,83,43,43,108
3810,40,83,43,43,108
3840,40,83,43,98,108
3870,40,83,103,98,108
3900,146,83,103,21,108
3930,146,83,98,21,68
3960,146,83,101,21,68
3990,146,83,101,21,68
4020,134,83,101,54,68
4050,134,83,101,54,68
4080,134,83,21,54,68
4110,134,81,21,54,68
4140,134,108,21,54,97
4170,134,108,21,54,8
4200,134,108,32,32,108
4230,134,68,32,32,68
4260,134,68,32,32,68
4290,34,68,32,32,89
4320,34,68,32,32,89
4350,34,68,32,32,89
4380,34,68,32,32,108
4410,34,68,32,32,108
4440,34,68,32,32,143
4470,34,68,32,32,143
4500,34,68,32,32,117
4530,34,68,32,32,117
4560,40,68,32,32,117
4590,40,68,32,32,117
4620,40,68,101,32,117
4650,40,143,101,32,117
4680,40,143,101,32,117
4710,40,143,101,32,117
4740,40,143,101,32,117
4770,13,143,101,32,117
4800,13,108,101,103,117
4830,34,108,101,103,117
4860,40,108,101,103,117
