t,p0,p1,p2,p3,p4
0,65,29,24,28,104
30,65,29,24,28,104
60,65,29,24,28,104
90,65,28,24,28,104
120,65,28,24,28,104
150,65,28,24,100,104
180,65,28,5,100,36
210,65,28,5,100,36
240,65,28,5,20,15
270,65,28,5,20,104
300,65,77,5,20,104
330,65,77,5,20,104
360,65,5,5,20,104
390,65,5,5,20,104
420,65,5,5,37,41
450,65,28,5,135,41
480,87,28,5,37,74
510,87,28,77,37,90
540,87,28,77,37,90
570,87,28,105,37,82
600,87,28,105,37,82
630,87,28,105,105,82
660,87,28,105,105,82
690,38,28,105,105,82
720,38,28,105,105,82
750,4,28,105,105,82
780,4,28,105,105,82
810,4,28,105,105,82
840,4,28,90,90,82
870,32,28,90,90,82
900,32,28,90,90,82
930,32,28,90,102,82
960,32,28,104,102,82
990,32,28,104,102,82
1020,32,28,41,102,93
1050,32,28,41,102,93
1080,32,28,41,57,93
1110,32,28,41,102,93
1140,32,28,41,102,90
1170,32,28,41,74,93
1200,32,28,41,90,90
1230,32,28,41,90,82
1260,32,28,41,90,82
1290,32,28,41,90,82
1320,32,28,41,90,82
1350,32,28,41,90,82
1380,32,28,2,90,82
1410,32,28,2,90,82
1440,32,28,2,82,90
1470,32,28,2,82,90
1500,32,28,2,82,82
1530,32,28,2,82,82
1560,32,28,2,82,82
1590,32,28,82,93,93
1620,32,28,41,93,93
1650,32,28,41,93,90
1680,32,28,41,82,82
1710,32,28,41,82,82
1740,32,28,41,82,82
1770,32,28,41,82,82
1800,32,28,41,82,82
1830,32,28,41,82,82
1860,32,28,41,82,82
1890,32,28,74,82,82
1920,32,28,74,82,82
1950,32,28,82,82,82
1980,32,28,82,82,82
2010,32,28,82,102,56
2040,32,28,82,120,56
2070,32,28,93,120,53
2100,32,28,93,73,53
2130,4,28,93,102,59
2160,4,28,93,102,59
2190,4,28,93,102,116
2220,4,28,104,102,116
2250,4,28,104,102,116
2280,4,28,104,102,116
2310,4,28,104,82,116
2340,4,28,104,82,116
2370,4,28,104,82,116
2400,142,28,104,82,116
2430,142,28,104,82,116
2460,142,28,2,82,116
2490,145,100,2,104,63
2520,145,100,2,104,93
2550,145,100,2,104,93
2580,98,100,2,2,93
2610,98,28,36,2,93
2640,145,77,36,2,93
2670,142,77,19,2,82
2700,142,5,19,2,82
2730,142,44,19,2,90
2760,142,44,4,2,90
2790,142,5,4,2,90
2820,142,44,4,2,90
2850,4,44,4,90,104
2880,4,110,32,90,104
2910,4,110,32,90,104
2940,4,110,32,90,70
2970,4,110,32,82,70
3000,32,107,32,82,41
3030,32,107,32,82,41
3060,38,113,32,82,41
3090,32,34,32,82,41
3120,32,34,32,90,41
3150,103,34,32,90,41
3180,103,34,32,90,41
3210,21,34,103,102,41
3240,21,34,103,102,16
3270,21,34,103,102,16
3300,21,34,103,102,70
3330,101,34,103,120,70
3360,32,34,103,120,16
3390,32,34,103,120,16
3420,32,34,43,120,16
3450,32,13,43,143,16
3480,21,13,43,143,70
3510,21,13,98,143,70
3540,32,146,103,80,116
3570,103,146,21,116,116
3600,103,146,21,68,116
3630,103,146,21,83,116
3660,142,146,21,108,116
3690,142,34,21,108,2
3720,98,40,21,117,143
3750,98,40,21,117,143
3780,32,34,32,139,143
3810,32,34,32,139,143
3840,32,134,32,139,143
3870,103,113,32,139,108
3900,103,13,32,139,108
3930,103,13,32,70,108
3960,103,146,32,70,139
3990,103,146,32,139,139
4020,103,146,101,139,68
4050,32,146,101,139,68
4080,32,34,101,139,68
4110,103,34,101,108,108
4140,103,34,101,108,108
4170,142,34,103,108,108
4200,142,34,32,108,70
4230,142,34,32,139,70
4260,142,34,103,139,70
4290,142,34,98,139,70
4320,142,34,98,139,116
4350,142,34,103,139,108
4380,142,34,21,139,143
4410,142,34,21,108,143
4440,32,34,21,139,143
4470,103,34,21,139,143
4500,103,34,21,108,41
4530,103,34,103,108,41
4560,103,34,103,108,41
4590,103,34,103,41,41
4620,103,34,103,41,41
4650,103,113,103,120,14
4680,103,34,103,139,14
4710,103,34,103,120,14
4740,142,40,103,120,115
4770,142,40,103,16,115
4800,142,34,103,120,70
4830,142,40,103,120,70
4860,142,40,103,120,70
4890,142,40,32,120,115
4920,142,40,32,102,115
4950,142,40,32,102,115
4980,142,34,142,102,115
5010,142,40,142,139,115
5040,142,40,103,139,115
5070,142,40,103,108,115
5100,145,40,103,16,115
5130,145,40,103,16,115
5160,98,40,103,16,139
5190,98,13,103,16,139
5220,98,13,21,16,108
5250,98,13,101,16,115
5280,98,34,101,16,108
5310,98,34,101,16,16
5340,98,113,103,102,16
5370,98,113,21,102,16
5400,98,113,21,90,16
5430,98,134,21,90,16
5460,98,134,43,90,16
5490,98,134,43,93,16
5520,98,134,103,90,70
5550,103,110,103,105,70
5580,103,110,39,105,70
5610,103,110,39,105,70
5640,103,110,39,105,70
5670,145,113,39,90,70
5700,145,113,39,90,90
5730,145,113,39,82,90
5760,145,113,39,102,90
5790,145,113,39,102,16
5820,30,113,39,102,16
5850,30,113,103,102,16
5880,30,113,103,102,16
5910,30,113,43,82,16
5940,103,113,43,147,16
5970,58,113,43,147,41
6000,58,113,43,147,41
6030,58,110,43,147,41
6060,30,110,43,147,70
6090,30,110,43,42,70
6120,58,134,103,42,68
6150,58,134,39,135,68
6180,58,134,39,135,68
6210,49,34,39,42,68
6240,49,34,39,127,68
6270,49,34,49,127,68
6300,49,34,49,127,68
6330,49,34,58,66,97
6360,49,34,58,66,97
6390,49,34,58,69,121
6420,49,34,58,69,121
6450,49,34,38,56,121
6480,58,34,38,56,121
6510,103,34,38,137,108
6540,103,34,38,137,143
6570,103,34,38,126,143
6600,98,13,38,126,143
6630,43,34,87,126,139
6660,43,34,87,116,139
6690,39,34,38,116,139
6720,39,34,38,97,139
6750,49,34,38,97,97
6780,49,34,58,97,97
6810,39,34,58,97,97
6840,39,34,58,97,97
6870,39,34,58,97,81
6900,39,34,58,97,81
6930,103,34,58,81,81
6960,103,34,58,81,79
6990,145,34,58,79,79
7020,145,34,58,79,79
7050,101,34,58,89,92
7080,101,34,58,89,92
7110,101,34,58,8,79
7140,98,34,58,8,89
7170,101,34,58,8,89
7200,101,134,58,79,68
7230,98,134,52,8,68
7260,21,134,52,8,68
7290,103,110,58,8,2
7320,103,110,38,57,2
7350,43,110,38,57,2
7380,43,110,75,133,2
7410,101,110,75,133,2
7440,101,110,27,133,2
7470,101,110,27,133,2
7500,101,110,52,133,2
7530,101,110,75,116,2
7560,101,110,75,116,2
7590,101,113,30,116,2
7620,101,113,30,116,2
7650,101,34,75,116,2
7680,101,34,75,80,2
7710,101,34,75,80,2
7740,101,34,27,80,31
7770,101,34,27,80,31
7800,101,34,32,133,31
7830,101,34,32,80,31
7860,101,34,21,8,31
7890,101,34,21,8,31
7920,101,134,21,8,31
7950,101,134,21,86,31
7980,103,134,21,86,31
8010,103,134,103,86,31
8040,103,134,103,86,54
8070,103,34,58,86,54
8100,142,34,58,86,54
8130,142,34,23,108,70
8160,142,34,23,108,70
8190,142,34,58,108,70
8220,142,34,58,108,70
8250,142,34,58,108,70
8280,142,40,58,108,70
8310,21,40,58,115,70
8340,21,40,58,115,70
8370,21,40,58,115,70
8400,103,40,58,115,70
8430,103,40,58,115,115
8460,103,40,58,115,115
8490,103,40,58,115,14
8520,103,40,58,120,14
8550,43,40,58,120,16
8580,43,40,58,102,70
8610,103,40,23,115,70
8640,103,34,4,115,70
8670,101,34,4,16,70
8700,101,34,4,16,68
8730,101,34,103,115,68
8760,101,34,103,126,68
8790,43,34,103,126,68
8820,43,34,103,126,121
8850,43,146,103,126,121
8880,43,146,43,126,121
8910,43,146,43,126,117
8940,98,146,43,126,117
8970,142,146,43,126,117
9000,142,34,103,116,117
9030,142,34,103,116,117
9060,142,34,103,116,117
