t,p0,p1,p2,p3,p4
0,55,48,66,66,21
30,55,48,66,66,21
60,55,96,66,66,21
90,55,96,66,66,23
120,55,55,55,66,23
150,55,55,96,66,4
180,55,66,96,66,4
210,36,66,73,66,4
240,36,2,73,66,4
270,61,2,68,66,57
300,61,2,68,66,57
330,61,2,68,66,21
360,61,2,79,66,21
390,61,2,79,66,4
420,36,2,79,66,4
450,36,80,66,66,17
480,49,80,66,66,17
510,49,16,45,66,17
540,49,16,21,66,17
570,49,16,24,66,25
600,49,3,92,66,25
630,49,3,92,66,25
660,49,16,55,66,25
690,49,16,55,66,25
720,49,16,47,66,25
750,49,16,47,66,25
780,49,32,47,66,25
810,49,32,92,66,25
840,49,32,92,66,25
870,49,32,92,66,25
900,49,55,92,66,25
930,49,55,92,66,25
960,49,55,92,66,25
990,49,55,92,66,25
1020,49,55,92,66,25
1050,49,55,92,66,86
1080,49,55,92,66,86
1110,49,55,23,66,21
1140,49,55,23,66,21
1170,49,55,23,66,21
1200,49,55,92,66,14
1230,49,55,92,66,14
1260,49,55,23,66,14
1290,49,55,23,66,14
1320,49,55,0,66,14
1350,49,55,0,66,14
1380,49,55,0,66,14
1410,49,55,0,66,14
1440,49,55,0,66,14
1470,49,55,0,66,14
1500,49,55,0,66,14
1530,49,55,0,66,14
1560,49,55,0,66,14
1590,49,55,0,66,14
1620,49,55,0,66,14
1650,49,55,0,66,14
1680,18,55,0,66,14
1710,18,55,0,66,14
1740,18,55,0,66,14
1770,18,55,0,66,14
1800,18,55,0,66,8
1830,18,55,0,66,8
1860,18,55,0,66,8
1890,18,55,86,66,8
1920,62,55,86,66,8
1950,62,55,86,66,8
1980,62,55,86,66,8
2010,62,55,86,66,8
2040,62,55,86,66,8
2070,18,55,86,66,8
2100,9,55,93,66,93
2130,9,55,42,66,93
2160,37,55,42,66,56
2190,37,55,42,66,56
2220,36,55,80,66,91
2250,36,55,80,66,21
2280,85,55,24,66,89
2310,85,55,24,66,89
2340,85,55,24,66,89
2370,82,55,33,66,89
2400,82,55,33,66,89
2430,82,55,33,66,89
2460,82,55,34,66,89
2490,62,55,34,66,89
2520,62,55,33,66,89
2550,82,55,69,66,89
2580,82,32,69,66,89
2610,82,32,23,66,89
2640,49,21,23,66,89
2670,49,12,23,66,89
2700,10,45,0,66,89
2730,10,45,0,66,89
2760,10,48,0,66,89
2790,10,2,0,66,89
2820,10,2,10,66,89
2850,10,8,10,66,89
2880,10,2,10,66,89
2910,10,16,3,66,89
2940,10,2,3,66,89
2970,10,90,10,66,89
3000,10,65,36,66,89
3030,10,65,36,66,89
3060,10,65,85,66,89
3090,36,65,85,66,89
3120,36,65,36,66,89
3150,36,65,36,66,89
3180,85,65,36,66,89
3210,85,65,49,66,54
3240,85,65,36,66,54
3270,85,65,85,66,54
3300,85,65,85,66,54
3330,82,65,85,66,38
3360,82,65,8,66,38
3390,85,65,8,66,95
3420,82,65,10,66,95
3450,82,65,10,66,95
3480,82,65,10,66,95
3510,82,65,85,66,54
3540,82,65,10,66,95
3570,82,3,10,66,95
3600,82,3,10,66,95
3630,82,3,8,66,86
3660,82,3,8,66,86
3690,82,3,8,66,50
3720,47,3,8,66,50
3750,47,3,8,66,50
3780,47,3,8,66,50
3810,47,3,8,66,50
3840,47,34,8,66,50
3870,62,34,62,66,50
3900,62,34,62,66,50
3930,82,34,62,66,50
3960,82,34,62,66,50
3990,82,34,62,66,50
4020,82,34,62,66,50
4050,82,34,62,66,50
4080,82,34,62,66,50
4110,82,66,49,66,54
