t,p0,p1,p2,p3,p4
0,67,21,24,68,28
30,67,21,24,68,28
60,67,21,24,68,28
90,67,68,24,68,28
120,67,68,77,68,28
150,67,68,77,77,28
180,67,77,77,77,61
210,67,77,77,77,61
240,67,77,77,78,61
270,67,77,77,78,28
300,67,77,77,78,61
330,67,77,77,78,61
360,67,77,77,49,61
390,67,77,77,49,61
420,67,77,77,49,72
450,67,21,77,49,72
480,93,21,77,49,72
510,93,68,77,49,72
540,93,68,77,49,72
570,93,68,78,49,66
600,93,68,78,49,66
630,93,68,78,78,66
660,93,68,78,78,16
690,36,68,75,78,16
720,36,68,75,78,16
750,93,68,75,75,66
780,93,68,75,75,66
810,93,68,75,75,66
840,93,68,75,66,66
870,93,68,75,66,66
900,93,68,72,66,66
930,93,68,72,66,66
960,93,68,72,66,66
990,93,68,72,8,66
1020,93,68,72,8,66
1050,93,68,72,8,66
1080,93,68,72,8,66
1110,93,68,72,72,66
1140,93,68,72,72,66
1170,93,68,72,72,66
1200,93,68,72,72,66
1230,93,68,72,72,72
1260,93,68,72,72,72
1290,93,68,72,72,72
1320,93,68,72,72,72
1350,93,68,72,72,72
1380,93,68,72,72,72
1410,93,68,72,72,72
1440,93,68,72,16,66
1470,93,68,72,16,66
1500,93,68,72,16,66
1530,93,68,72,16,22
1560,93,68,72,16,22
1590,93,68,72,66,22
1620,93,68,72,66,22
1650,93,68,72,66,66
1680,93,68,72,66,22
1710,93,68,72,66,22
1740,93,68,72,66,22
1770,93,68,72,66,22
1800,93,68,72,66,22
1830,93,68,72,66,22
1860,93,68,72,66,22
1890,93,68,72,66,22
1920,93,68,72,66,22
1950,93,68,66,66,22
1980,93,68,66,66,22
2010,93,68,16,8,4
2040,93,68,16,8,4
2070,93,68,16,8,10
2100,93,68,16,8,10
2130,93,68,16,8,10
2160,93,68,75,8,10
2190,93,68,75,8,10
2220,93,68,75,8,10
2250,93,68,75,66,10
2280,93,68,75,66,10
2310,93,68,75,16,10
2340,93,68,75,16,10
2370,93,68,75,16,10
2400,51,68,61,66,10
2430,51,68,61,66,10
2460,51,68,61,66,10
2490,29,62,61,75,4
2520,29,62,28,75,4
2550,29,62,28,75,4
2580,17,62,28,72,4
2610,17,77,61,28,22
2640,17,77,61,28,22
2670,51,77,63,28,16
2700,51,77,63,28,16
2730,51,77,63,28,66
2760,51,77,93,61,66
2790,51,54,93,28,72
2820,51,54,93,61,72
2850,93,54,93,72,61
2880,93,53,93,72,61
2910,93,53,93,72,61
2940,93,53,93,72,72
2970,93,53,93,66,72
3000,93,6,93,66,42
3030,93,6,93,66,42
3060,93,6,93,66,42
3090,93,6,93,66,42
3120,93,6,93,66,42
3150,93,46,93,66,42
3180,93,46,93,66,42
3210,51,46,51,16,42
3240,51,46,51,16,42
3270,51,46,51,8,42
3300,51,46,51,8,12
3330,51,46,51,8,12
3360,51,46,51,8,12
3390,51,46,51,8,12
3420,51,46,29,8,12
3450,51,46,29,8,12
3480,51,46,29,8,25
3510,51,46,51,8,25
3540,51,46,51,8,25
3570,51,46,51,25,25
3600,51,46,51,98,25
3630,51,46,51,25,25
3660,51,46,51,25,25
3690,51,5,51,25,8
3720,51,46,51,12,8
3750,51,46,51,12,8
3780,51,46,51,12,8
3810,51,46,51,12,8
3840,51,46,51,12,8
3870,51,6,51,12,8
3900,51,46,51,12,8
3930,51,46,51,12,8
3960,51,46,51,12,12
3990,51,46,51,25,12
4020,51,46,51,25,25
4050,51,46,51,25,25
4080,51,46,51,25,25
4110,51,46,51,25,25
4140,51,46,51,25,25
4170,29,46,51,25,25
4200,29,46,51,25,12
4230,29,46,51,25,12
4260,29,46,29,25,12
4290,29,46,51,25,8
4320,29,46,51,25,25
4350,29,46,51,25,25
4380,29,46,51,25,12
4410,29,46,51,12,12
4440,29,46,51,12,12
4470,51,46,51,12,12
4500,51,46,51,12,12
4530,51,46,51,12,12
4560,51,46,51,12,12
4590,51,46,51,42,12
4620,51,46,51,42,12
4650,51,6,51,42,12
4680,51,46,51,42,12
4710,51,46,51,42,12
4740,51,46,51,42,42
4770,29,46,51,8,42
4800,29,5,51,8,12
4830,29,5,51,8,12
4860,29,5,51,8,12
4890,29,5,29,8,12
4920,51,5,29,12,12
4950,51,5,29,12,12
4980,51,23,51,12,12
5010,51,23,51,12,12
5040,29,23,51,12,12
5070,29,23,51,12,12
5100,29,19,51,12,12
5130,29,19,51,12,12
5160,29,19,51,12,12
5190,29,46,51,12,12
5220,29,46,51,12,12
5250,29,46,51,12,12
5280,29,46,51,72,12
5310,29,46,51,72,42
5340,29,46,51,66,42
5370,29,46,51,66,42
5400,29,46,51,22,42
5430,29,6,51,66,42
5460,29,6,51,66,12
5490,29,6,51,75,12
5520,29,6,20,75,42
5550,17,53,20,75,42
5580,17,53,84,75,42
5610,17,53,84,75,42
5640,17,53,20,75,42
5670,27,6,20,66,42
5700,27,6,20,66,42
5730,27,6,20,66,42
5760,27,6,20,66,42
5790,27,6,20,66,42
5820,27,6,20,66,42
5850,17,6,17,66,42
5880,17,6,17,22,42
5910,17,6,51,22,42
5940,27,6,51,16,42
5970,27,6,51,16,42
6000,27,6,29,16,42
6030,27,6,29,57,42
6060,27,6,84,57,12
6090,27,6,84,57,12
6120,27,46,84,57,25
6150,27,46,84,11,25
6180,27,46,84,11,25
6210,27,46,20,35,25
6240,27,46,20,7,25
6270,27,46,74,7,25
6300,27,46,74,35,25
6330,27,46,91,11,25
6360,27,46,91,11,25
6390,27,46,91,9,25
6420,27,46,91,9,25
6450,27,46,93,26,25
6480,27,46,93,26,25
6510,17,46,93,10,25
6540,17,46,36,10,25
6570,17,46,36,97,25
6600,17,46,36,97,25
6630,84,46,36,97,25
6660,84,46,36,58,25
6690,20,46,93,58,25
6720,20,46,93,25,25
6750,20,46,93,25,71
6780,20,46,74,71,69
6810,84,46,74,71,69
6840,84,46,74,71,69
6870,84,46,74,56,69
6900,84,46,74,56,69
6930,20,46,74,69,69
6960,20,46,74,69,47
6990,51,46,74,47,47
7020,51,46,74,47,47
7050,29,46,74,47,47
7080,29,46,74,47,47
7110,29,46,74,47,47
7140,29,46,74,47,47
7170,51,46,93,47,47
7200,51,6,93,0,98
7230,51,6,36,0,98
7260,51,6,36,0,98
7290,29,53,36,0,25
7320,29,53,45,90,25
7350,29,6,45,90,63
7380,29,6,14,90,63
7410,51,53,14,90,63
7440,51,53,14,90,63
7470,51,53,14,90,63
7500,51,53,96,90,63
7530,51,53,96,90,63
7560,51,53,96,90,63
7590,51,6,14,90,63
7620,51,6,14,90,63
7650,51,6,14,90,63
7680,51,6,96,98,63
7710,51,46,96,98,63
7740,51,46,45,98,92
7770,51,46,45,98,92
7800,51,46,93,98,92
7830,51,46,93,90,92
7860,51,46,93,47,92
7890,51,46,93,47,92
7920,51,46,93,47,92
7950,51,46,93,69,92
7980,51,6,93,69,92
8010,51,6,74,69,92
8040,51,6,74,69,87
8070,51,46,93,69,87
8100,51,46,93,69,87
8130,51,46,93,25,12
8160,51,46,93,25,12
8190,51,46,74,25,12
8220,51,46,74,25,12
8250,51,46,74,25,12
8280,29,19,74,25,12
8310,51,19,74,12,12
8340,51,19,74,12,12
8370,51,19,74,12,12
8400,51,19,74,12,12
8430,51,19,74,12,12
8460,51,19,74,12,12
8490,51,19,74,12,12
8520,51,19,74,8,12
8550,20,19,74,8,12
8580,20,19,74,8,12
8610,51,19,91,12,12
8640,51,23,93,12,12
8670,29,23,93,8,12
8700,29,23,93,8,98
8730,29,23,51,8,98
8760,29,23,51,58,98
8790,29,23,29,58,98
8820,29,23,29,58,98
8850,29,23,29,58,98
8880,29,23,29,58,98
8910,29,23,29,97,8
8940,51,23,29,97,8
8970,51,23,51,97,8
9000,51,46,51,58,8
9030,51,46,51,58,8
9060,51,6,51,25,8
9090,51,6,51,25,8
9120,51,6,51,25,8
9150,29,6,51,25,8
9180,29,46,51,90,12
9210,29,46,51,8,12
9240,29,46,51,8,12
9270,51,46,51,8,12
9300,29,46,93,8,12
9330,29,46,93,8,12
9360,29,6,93,12,12
9390,29,6,93,8,12
9420,29,46,93,8,12
9450,29,46,93,16,12
9480,29,46,93,16,12
9510,29,46,93,66,12
9540,29,46,74,66,12
9570,29,46,74,22,12
9600,29,5,74,22,12
9630,29,46,74,57,12
9660,29,46,91,57,12
9690,29,46,91,57,12
9720,51,46,91,35,12
9750,51,46,84,35,12
9780,51,19,84,35,12
9810,51,19,84,35,12
9840,51,19,14,35,12
9870,51,50,14,35,12
9900,51,50,14,50,12
9930,51,50,14,50,12
9960,51,50,14,50,12
9990,51,50,14,50,12
10020,51,50,14,50,12
10050,51,50,14,50,12
10080,51,50,14,50,12
10110,51,50,14,50,12
