t,p0,p1,p2,p3,p4
0,78,83,8,35,48
30,78,83,8,35,48
60,78,83,8,35,48
90,78,83,8,35,48
120,78,33,8,35,48
150,78,33,8,35,48
180,78,17,56,35,48
210,78,17,56,56,48
240,78,22,56,56,48
270,78,22,56,12,79
300,78,22,56,12,79
330,78,22,56,12,79
360,78,17,56,12,25
390,78,17,56,12,25
420,55,17,56,74,25
450,55,17,56,74,25
480,13,17,56,74,25
510,13,15,65,74,43
540,13,15,65,74,43
570,13,15,65,74,43
600,13,15,65,74,43
630,13,15,6,86,43
660,13,15,6,86,99
690,89,15,85,86,99
720,89,15,85,86,99
750,89,15,85,6,24
780,89,15,85,85,24
810,89,15,85,85,24
840,89,15,99,99,24
870,89,15,99,99,24
900,89,15,99,99,24
930,89,15,99,31,24
960,89,15,25,31,24
990,89,15,25,31,24
1020,89,15,43,31,99
1050,89,15,43,31,99
1080,89,15,43,31,99
1110,89,15,43,31,99
1140,89,15,43,31,99
1170,89,15,43,43,99
1200,89,15,43,43,99
1230,89,15,43,43,99
1260,89,15,43,43,99
1290,89,15,43,43,99
1320,89,15,43,43,99
1350,89,15,43,43,43
1380,89,15,25,43,43
1410,89,15,25,43,43
1440,89,15,25,99,99
1470,89,15,25,99,99
1500,89,15,25,99,99
1530,89,15,25,24,24
1560,89,15,25,24,24
1590,89,15,25,99,24
1620,89,15,43,99,24
1650,89,15,43,99,24
1680,89,15,43,99,24
1710,89,15,43,99,24
1740,89,15,43,99,24
1770,89,15,43,99,24
1800,89,15,43,99,24
1830,89,15,43,24,24
1860,89,15,43,24,24
1890,89,15,43,24,24
1920,89,15,43,24,24
1950,89,15,43,24,24
1980,89,15,43,31,24
2010,89,15,24,31,20
2040,89,15,24,31,20
2070,89,15,99,31,20
2100,89,15,99,10,20
2130,89,15,99,31,20
2160,89,15,71,31,20
2190,89,15,71,31,20
2220,89,15,99,31,20
2250,89,15,99,31,20
2280,89,15,99,31,20
2310,89,15,99,99,20
2340,89,15,99,99,20
2370,89,15,25,99,20
2400,5,15,25,43,20
2430,5,15,25,43,20
2460,5,15,63,43,20
2490,5,35,63,25,20
2520,5,35,79,25,24
2550,5,35,79,25,24
2580,91,35,79,25,24
2610,91,17,48,79,24
2640,91,22,48,79,24
2670,5,22,48,79,24
2700,5,22,48,79,24
2730,5,22,48,79,43
2760,5,22,48,79,43
2790,5,49,48,79,43
2820,5,38,48,63,43
2850,5,38,48,43,25
2880,5,38,89,43,25
2910,89,69,89,43,25
2940,89,69,89,43,94
2970,89,69,89,43,94
3000,89,69,89,43,94
3030,89,69,89,43,94
3060,89,96,89,43,94
3090,89,96,89,43,94
3120,89,96,89,31,94
3150,5,34,89,31,94
3180,5,34,89,31,94
3210,5,34,5,31,94
3240,5,34,5,31,68
3270,5,34,5,31,68
3300,5,34,5,31,68
3330,5,34,5,31,68
3360,5,34,5,31,10
3390,5,34,5,31,10
3420,5,34,5,31,10
3450,5,34,5,10,10
3480,5,34,5,10,10
3510,5,34,5,10,10
3540,5,34,5,10,10
3570,5,34,5,10,10
3600,5,34,5,10,10
3630,5,34,5,44,10
3660,5,34,5,10,10
3690,5,34,5,10,10
3720,5,34,5,10,10
3750,5,34,5,10,10
3780,5,96,5,10,10
3810,5,96,5,10,10
3840,5,96,5,10,10
3870,5,96,5,10,10
3900,5,34,5,10,10
3930,5,34,5,10,10
3960,5,34,5,10,10
3990,5,34,5,10,10
4020,5,34,5,10,10
4050,5,34,5,10,10
4080,5,34,5,10,10
4110,5,34,5,10,10
4140,5,34,5,10,10
4170,5,34,5,10,10
4200,5,34,5,10,10
4230,5,34,5,10,10
4260,5,34,5,10,10
4290,5,34,5,10,10
4320,5,34,5,10,10
4350,5,34,5,10,10
4380,5,96,5,10,68
4410,5,96,5,68,68
4440,5,96,5,68,68
4470,5,96,5,68,68
4500,5,96,5,68,68
4530,5,96,5,68,68
4560,5,96,5,68,68
4590,5,96,5,68,68
4620,5,96,5,68,68
4650,5,96,5,68,68
4680,5,34,5,68,68
4710,5,34,5,68,68
4740,5,34,5,68,68
4770,5,34,5,31,68
4800,5,34,5,31,68
4830,5,34,5,31,68
4860,5,34,5,31,68
4890,5,34,5,31,68
4920,5,34,5,31,68
4950,5,34,5,31,68
4980,5,75,5,31,68
5010,5,75,5,68,10
5040,5,75,5,68,10
5070,5,75,5,68,10
5100,5,34,5,68,10
5130,5,34,5,68,10
5160,91,34,5,68,68
5190,91,34,5,68,68
5220,5,34,5,68,68
5250,5,34,5,68,68
5280,5,34,5,31,68
5310,5,34,5,31,68
5340,5,96,5,31,68
5370,5,96,5,31,68
5400,5,96,5,43,68
5430,5,96,5,99,68
5460,5,96,5,99,68
5490,5,96,5,99,68
5520,5,96,5,85,68
5550,91,69,5,85,68
5580,91,69,91,85,94
5610,91,69,91,99,94
5640,91,69,91,99,94
5670,91,69,91,99,94
5700,91,69,91,99,68
5730,91,69,91,99,68
5760,91,69,91,31,68
5790,91,69,91,31,68
5820,91,69,91,31,68
5850,91,69,91,31,68
5880,91,96,91,31,68
5910,91,96,5,24,68
5940,91,96,5,24,68
5970,91,96,5,24,68
6000,91,96,5,24,68
6030,91,96,5,87,68
6060,91,96,5,87,68
6090,91,96,5,87,68
6120,91,96,5,87,44
6150,91,96,91,18,44
6180,91,96,91,18,44
6210,91,34,81,18,44
6240,91,34,81,1,44
6270,91,34,81,1,44
6300,91,96,81,1,44
6330,91,96,81,1,44
6360,91,96,81,18,44
6390,91,96,81,20,44
6420,91,96,81,20,44
6450,91,96,89,20,44
6480,91,96,89,20,44
6510,91,34,89,20,44
6540,91,34,89,20,44
6570,91,34,89,20,44
6600,91,34,89,20,44
6630,91,34,89,20,44
6660,91,34,89,10,44
6690,91,34,89,10,44
6720,91,34,89,10,44
6750,81,34,89,10,44
6780,81,34,81,44,44
6810,91,34,81,44,44
6840,91,34,81,44,44
6870,91,34,81,44,44
6900,91,34,81,44,44
6930,5,34,81,44,44
6960,5,34,81,44,21
6990,5,34,81,21,21
7020,5,34,81,21,21
7050,5,34,81,44,21
7080,5,34,81,44,21
7110,5,34,81,44,21
7140,5,34,81,44,44
7170,5,34,13,44,44
7200,5,96,13,44,10
7230,5,96,13,44,10
7260,5,96,13,44,10
7290,5,69,13,44,79
7320,5,69,30,44,79
7350,5,69,30,44,79
7380,5,69,30,44,79
7410,5,38,30,44,79
7440,5,38,30,44,79
7470,5,38,30,44,79
7500,5,38,30,44,79
7530,5,69,30,10,79
7560,5,69,30,10,79
7590,5,69,30,10,79
7620,5,69,30,10,79
7650,5,96,30,10,79
7680,5,96,30,44,79
7710,5,34,30,44,79
7740,5,34,13,44,60
7770,5,96,13,44,23
7800,5,96,13,44,23
7830,5,96,13,44,23
7860,5,96,89,44,23
7890,5,96,89,44,23
7920,5,96,89,44,23
