id,x0,y0,x1,y1
85,74,80,74,78
84,96,80,98,80
83,120,122,120,120
82,112,156,114,156
81,118,118,116,118
80,164,80,162,80
79,158,114,160,114
78,122,122,124,124
77,122,120,122,122
76,134,168,136,168
75,146,140,144,140
74,106,80,108,80
73,118,120,118,122
72,98,112,98,114
71,80,90,82,90
70,114,110,116,110
69,164,128,166,128
68,120,100,120,98
67,156,134,156,132
66,164,98,162,98
65,102,152,102,154
64,86,160,86,162
63,86,160,86,162
62,128,78,126,78
61,76,78,78,78
60,82,82,84,82
59,146,80,144,80
58,178,136,178,138
57,122,124,124,124
56,84,148,84,150
55,92,134,92,136
54,122,124,124,124
53,122,120,122,122
52,120,122,120,120
51,122,122,124,124
50,122,120,122,122
49,122,120,122,122
48,122,124,124,124
47,104,106,104,108
46,88,96,90,96
45,78,116,78,118
44,124,142,124,144
43,150,146,150,148
42,154,152,156,152
41,134,134,136,134
40,152,170,150,170
39,98,120,100,120
38,106,124,106,126
37,132,94,130,94
36,112,132,112,134
35,78,138,78,140
34,98,168,96,168
33,110,98,112,98
32,82,168,80,168
31,88,156,86,156
30,78,158,78,160
29,82,100,80,100
28,144,86,146,86
27,122,122,124,124
26,120,136,118,136
25,140,124,138,124
24,146,112,148,112
23,94,128,94,130
22,78,148,78,146
21,86,86,86,88
20,106,114,108,114
19,132,156,132,154
18,148,98,150,98
17,154,90,154,88
16,96,98,98,98
15,128,108,130,108
14,132,132,130,132
13,122,124,124,124
12,96,142,98,142
11,114,174,114,172
10,126,126,128,126
9,122,124,124,124
8,122,122,124,124
7,122,122,124,124
6,120,122,120,120
5,120,122,120,120
4,92,90,92,88
3,84,130,84,132
2,180,92,178,92
1,170,86,172,86
0,176,102,176,104
