t,p0,p1,p2,p3,p4
0,201,166,164,160,165
30,201,166,164,160,165
60,201,166,164,164,165
90,209,166,164,164,165
120,209,166,164,164,165
150,124,166,164,164,165
180,124,166,264,164,165
210,195,166,264,164,165
240,195,166,52,164,165
270,59,166,52,264,165
300,59,166,52,264,165
330,161,166,52,264,165
360,161,166,52,264,165
390,161,166,52,264,165
420,161,166,210,178,165
450,222,141,210,178,165
480,222,141,217,178,165
510,222,143,217,178,165
540,222,143,217,178,165
570,222,143,210,183,165
600,222,143,210,183,165
630,222,143,210,183,165
660,222,143,210,183,165
690,222,143,210,183,165
720,54,142,210,183,165
750,54,142,210,183,165
780,54,158,57,183,165
810,54,158,169,108,165
840,119,292,169,108,165
870,119,292,169,108,165
900,119,158,169,108,165
930,119,158,169,108,165
960,54,158,169,108,165
990,54,158,169,108,165
1020,54,158,169,108,165
1050,50,158,283,108,165
1080,50,158,283,108,165
1110,48,158,283,108,165
1140,48,158,57,108,165
1170,48,143,57,108,165
1200,48,143,57,108,165
1230,25,142,57,108,165
1260,25,142,57,108,165
1290,25,142,57,108,165
1320,25,142,57,108,165
1350,27,142,57,108,165
1380,27,142,210,108,165
1410,27,142,283,108,165
1440,27,142,283,283,165
1470,27,142,283,283,165
1500,27,142,198,283,165
1530,27,158,198,283,165
1560,143,158,198,283,165
1590,27,158,205,283,165
1620,27,158,205,283,165
1650,27,158,205,205,165
1680,27,158,205,289,165
1710,44,16,205,289,165
1740,44,16,205,205,165
1770,143,16,205,205,165
1800,142,53,205,205,165
1830,142,53,205,205,165
1860,142,53,205,205,165
1890,142,53,205,205,165
1920,142,53,205,205,165
1950,142,53,205,205,165
1980,142,53,205,205,165
2010,142,53,205,289,165
2040,142,53,205,289,165
2070,142,53,205,283,165
2100,142,53,205,283,165
2130,142,53,283,283,165
2160,142,53,83,283,165
2190,143,53,83,283,165
2220,142,53,283,283,165
2250,142,53,283,283,165
2280,158,53,210,108,165
2310,158,53,210,108,165
2340,158,53,57,105,165
2370,158,53,57,105,165
2400,292,53,57,105,165
2430,292,53,57,105,165
2460,292,53,264,105,165
2490,292,53,264,105,165
2520,292,53,264,264,165
2550,292,53,264,264,165
2580,292,158,264,264,165
2610,292,158,264,264,165
2640,292,158,264,264,165
2670,292,158,264,264,165
2700,151,158,164,52,165
2730,151,158,164,52,165
2760,151,158,164,52,165
2790,151,140,164,52,165
2820,151,140,164,52,165
2850,151,142,164,52,165
2880,151,142,164,52,165
2910,2,142,164,52,165
2940,2,142,164,52,165
2970,2,142,264,52,165
3000,2,142,264,52,165
3030,16,158,264,52,165
3060,16,158,264,52,165
3090,16,158,264,52,165
3120,16,2,264,52,165
3150,31,2,52,52,165
3180,31,16,169,52,165
