t,p0,p1,p2,p3,p4
0,45,141,114,27,139
30,45,141,159,27,139
60,114,141,124,27,139
90,124,141,124,27,139
120,124,141,207,27,139
150,207,141,207,27,139
180,207,141,219,27,139
210,219,141,219,27,139
240,219,141,219,27,139
270,219,141,219,27,139
300,219,141,59,27,139
330,225,141,59,27,141
360,225,44,161,27,44
390,60,156,161,27,44
420,60,156,161,27,25
450,60,156,161,27,25
480,60,156,232,27,82
510,63,156,232,27,82
540,63,156,232,25,82
570,223,156,50,25,82
600,223,82,50,156,82
630,223,82,48,156,82
660,223,82,48,4,82
690,223,82,48,4,82
720,249,34,4,156,147
750,249,34,4,156,147
780,223,82,4,42,29
810,223,82,4,42,29
840,223,82,29,82,42
870,223,82,82,82,82
900,223,82,82,82,82
930,223,82,266,82,82
960,223,82,266,82,82
990,223,82,82,82,82
1020,223,82,82,82,82
1050,223,82,147,147,82
1080,223,147,147,147,147
1110,223,147,147,113,147
1140,223,147,113,113,147
1170,223,147,113,102,147
1200,223,102,102,102,255
1230,223,102,102,102,255
1260,223,102,102,102,255
1290,223,102,106,102,255
1320,223,102,106,102,255
1350,223,106,102,39,255
1380,223,106,106,39,255
1410,223,106,106,102,255
1440,223,112,106,102,255
1470,60,112,106,106,255
1500,60,112,106,149,42
1530,60,79,106,149,42
1560,60,79,106,149,42
1590,60,79,106,149,42
1620,60,79,106,149,42
1650,60,79,112,34,42
1680,60,79,112,34,42
1710,60,79,7,113,42
1740,60,79,7,113,42
1770,60,79,112,113,42
1800,87,79,112,113,42
1830,87,79,112,113,42
1860,87,79,112,113,42
1890,20,79,112,54,42
1920,20,112,112,54,42
1950,126,112,112,54,42
1980,126,112,112,222,42
2010,126,112,112,222,42
2040,126,112,112,222,42
2070,126,112,149,222,42
2100,126,112,149,222,42
2130,60,112,149,222,42
2160,60,112,149,232,42
2190,60,112,112,232,42
2220,60,112,112,232,42
2250,20,7,149,232,255
2280,20,7,149,232,255
2310,219,7,149,232,255
2340,219,7,149,232,255
2370,219,34,149,232,255
2400,219,34,149,48,255
2430,219,102,149,48,255
2460,219,102,149,141,82
2490,219,102,149,141,82
2520,219,102,149,25,82
2550,219,113,149,25,82
2580,265,113,206,27,29
2610,265,4,206,27,52
2640,219,4,49,44,52
2670,219,288,49,44,52
2700,219,288,49,143,52
2730,265,288,49,143,52
2760,265,288,144,143,52
2790,265,48,144,143,52
2820,224,48,144,143,52
2850,224,232,144,143,123
2880,293,232,144,143,240
2910,61,232,144,2,240
2940,61,161,261,2,240
2970,253,55,261,16,240
3000,9,55,261,16,240
3030,10,124,261,16,240
3060,10,124,180,16,240
3090,10,124,180,16,240
3120,10,124,58,16,179
3150,243,124,58,16,179
3180,243,124,121,16,128
3210,243,124,121,16,128
3240,243,124,121,53,128
3270,243,124,122,53,128
3300,243,160,122,96,128
3330,10,160,162,96,128
3360,10,160,162,162,128
3390,5,160,122,162,128
3420,5,164,122,261,128
3450,5,164,122,261,128
3480,5,286,180,261,128
3510,5,286,180,261,128
3540,5,286,180,261,128
3570,5,286,180,261,286
3600,10,286,180,261,286
3630,10,286,180,261,111
3660,10,286,180,58,111
3690,5,286,180,58,111
3720,5,286,180,58,111
3750,146,286,58,58,111
3780,273,286,122,58,111
3810,273,286,122,58,111
3840,10,286,122,180,111
3870,10,286,122,180,111
3900,10,286,122,162,111
3930,10,286,180,162,128
3960,10,286,58,162,128
3990,10,286,162,162,128
4020,243,286,261,67,184
4050,243,286,261,67,184
4080,243,286,14,67,40
4110,243,286,14,67,40
4140,243,111,14,67,99
4170,243,111,14,67,208
4200,243,111,14,165,111
4230,243,128,14,165,128
4260,243,128,14,165,128
4290,146,128,14,165,286
4320,146,128,14,162,286
4350,146,128,14,162,286
4380,146,128,14,162,128
4410,146,128,14,162,128
4440,146,128,14,162,284
4470,146,128,14,162,284
4500,146,128,14,162,284
4530,146,128,14,162,284
4560,5,128,14,162,284
4590,5,128,14,148,284
4620,5,128,14,148,284
4650,5,128,14,148,284
4680,5,128,14,148,284
4710,5,128,14,148,284
4740,5,128,14,148,284
4770,5,286,14,148,284
4800,5,203,14,96,284
4830,5,203,14,96,120
4860,146,203,14,96,120
4890,273,43,53,31,240
4920,273,43,53,53,240
4950,273,43,31,53,240
4980,273,43,31,53,240
5010,273,43,148,148,100
5040,273,43,148,148,100
5070,273,283,148,148,123
5100,273,283,121,96,123
5130,273,169,121,31,100
5160,242,169,121,14,169
5190,242,179,121,14,169
5220,175,179,121,14,169
5250,175,179,121,96,169
5280,175,179,121,96,169
5310,175,169,261,96,35
5340,175,169,261,96,35
5370,175,169,261,261,35
5400,175,169,58,261,35
5430,175,169,58,261,35
5460,175,169,121,261,169
5490,175,169,121,162,169
5520,175,169,96,162,240
5550,175,179,96,162,240
5580,175,179,96,58,35
5610,175,169,96,58,35
5640,242,169,31,58,35
5670,175,169,31,58,35
5700,175,169,96,58,35
5730,242,179,96,58,35
5760,242,179,96,58,35
5790,242,179,51,58,35
5820,242,120,51,122,35
5850,242,120,51,122,35
5880,242,120,51,144,35
5910,242,120,51,144,35
5940,242,120,51,180,35
5970,273,120,49,180,240
6000,273,120,49,180,240
6030,242,120,255,261,240
6060,175,120,255,261,240
6090,175,120,34,261,240
6120,175,120,34,261,240
6150,175,120,102,261,240
6180,175,120,102,180,240
6210,175,120,102,180,240
6240,10,169,102,180,240
6270,10,169,80,261,240
6300,10,100,80,58,240
6330,10,100,80,58,240
6360,10,100,101,121,240
6390,10,35,101,292,240
6420,10,35,101,292,240
6450,10,179,82,292,240
6480,10,179,82,292,240
6510,10,179,82,292,123
6540,10,240,82,292,123
6570,10,240,82,292,240
6600,10,240,82,158,240
6630,10,240,82,158,240
6660,10,240,147,158,240
6690,10,240,147,158,240
6720,10,240,102,158,240
6750,10,240,102,158,240
6780,10,240,113,158,240
6810,10,169,113,158,240
6840,10,169,113,2,240
6870,10,169,113,2,179
6900,10,169,106,2,179
6930,10,128,106,2,184
6960,10,128,80,2,184
6990,10,128,80,2,128
7020,10,128,80,2,128
7050,273,128,80,2,128
7080,273,103,134,2,103
7110,10,103,134,2,176
7140,10,176,292,151,176
7170,10,176,292,151,176
7200,10,176,292,151,176
7230,10,93,292,151,176
7260,10,93,292,151,176
7290,10,109,292,151,103
7320,10,109,163,151,109
7350,8,109,163,151,109
7380,8,109,122,151,109
7410,10,109,122,151,208
7440,5,208,121,151,208
7470,5,208,121,121,208
7500,146,208,121,121,111
7530,146,208,58,121,111
7560,273,93,122,121,111
7590,273,93,122,121,111
7620,273,208,122,121,111
7650,273,211,122,121,99
7680,146,211,3,121,99
7710,146,213,3,121,99
7740,146,213,261,148,40
7770,146,213,261,148,40
7800,273,40,261,148,99
7830,273,40,261,148,99
7860,273,40,180,96,41
7890,146,40,121,96,41
7920,146,40,121,96,41
7950,146,40,121,96,41
7980,273,40,162,96,41
8010,273,40,162,96,208
8040,146,40,122,96,208
8070,146,40,292,96,111
8100,10,40,292,31,111
8130,10,99,292,31,111
8160,10,286,292,31,286
8190,10,286,292,31,43
8220,219,286,292,31,240
8250,219,100,292,31,240
8280,219,100,292,31,240
8310,219,100,292,31,240
8340,219,100,158,31,240
8370,219,100,158,31,240
8400,219,240,158,31,240
8430,219,240,158,31,240
8460,219,240,158,31,240
8490,219,57,158,96,240
8520,219,57,292,96,240
8550,219,57,292,96,240
8580,219,35,292,162,240
8610,124,100,292,162,240
8640,55,169,292,261,240
8670,55,169,292,261,240
8700,55,169,292,3,240
8730,55,169,292,261,240
8760,159,169,292,261,240
8790,159,169,292,96,169
8820,155,128,292,96,169
8850,155,128,292,96,120
8880,155,128,292,96,120
8910,153,128,292,31,120
8940,110,128,292,31,120
8970,110,128,292,96,120
9000,110,128,292,96,120
9030,110,128,292,53,120
9060,67,128,101,53,120
9090,67,128,101,96,41
9120,50,128,101,96,41
9150,50,40,101,96,286
9180,50,40,101,162,286
9210,50,40,101,162,286
9240,50,43,255,180,286
9270,50,43,206,261,286
9300,50,287,206,261,287
9330,104,287,206,51,287
9360,104,287,206,51,43
9390,48,191,206,51,210
9420,48,191,133,51,210
9450,48,191,51,51,210
9480,48,191,51,134,210
9510,48,191,255,134,210
9540,232,41,255,134,210
9570,232,41,255,134,210
9600,232,41,255,101,210
9630,232,286,255,101,210
9660,232,286,255,255,183
9690,232,286,255,255,183
9720,232,286,149,206,108
9750,232,286,149,206,108
9780,232,286,149,206,57
9810,232,286,149,206,57
9840,86,286,80,101,57
9870,86,286,80,101,43
9900,86,286,113,101,120
9930,86,286,113,101,184
9960,8,176,113,101,184
9990,5,176,113,292,40
10020,5,176,82,292,40
10050,5,176,82,292,176
10080,5,176,82,262,176
10110,5,103,82,262,176
10140,5,103,82,151,176
10170,5,233,101,151,176
10200,5,109,101,151,103
10230,146,109,292,151,208
10260,146,109,292,148,208
10290,5,109,163,148,208
10320,5,111,163,148,208
10350,5,111,162,148,208
10380,5,111,162,96,208
10410,5,111,162,96,208
10440,5,208,162,96,208
10470,5,208,162,96,208
10500,5,213,162,96,208
10530,5,213,162,96,99
10560,5,40,14,96,99
10590,5,40,14,162,40
10620,293,111,144,162,40
10650,293,111,144,162,128
10680,8,111,144,14,40
10710,8,111,144,14,40
10740,61,111,144,14,40
10770,61,286,144,14,120
10800,61,286,144,14,120
10830,61,43,144,14,120
10860,61,43,144,14,120
10890,61,120,261,31,283
10920,253,120,261,31,283
10950,253,120,122,31,283
10980,253,120,122,31,283
11010,253,100,122,53,283
11040,226,100,122,53,283
11070,226,100,58,31,57
11100,86,100,58,31,57
11130,86,100,122,148,57
11160,86,100,122,148,283
11190,86,100,49,148,283
11220,86,100,49,148,283
11250,86,100,49,96,108
11280,86,35,206,96,108
11310,86,35,206,122,108
11340,161,35,149,58,108
11370,161,35,149,58,108
11400,161,35,112,133,108
11430,161,35,112,133,108
11460,161,169,112,122,210
11490,161,169,112,122,210
11520,161,169,112,121,35
11550,161,35,149,121,169
11580,161,35,149,121,83
11610,161,35,134,162,83
11640,219,35,206,162,169
11670,219,35,133,14,169
11700,181,35,133,14,169
11730,181,35,133,53,169
11760,181,35,133,53,169
11790,181,35,133,53,169
11820,20,169,261,53,203
11850,20,179,3,53,203
11880,87,179,3,148,203
11910,87,179,3,148,203
11940,87,169,3,148,203
11970,87,169,144,148,203
12000,295,179,144,148,203
12030,295,179,144,148,179
12060,295,179,132,148,179
12090,295,179,132,96,179
12120,295,179,132,96,43
12150,295,179,132,96,43
12180,295,179,186,96,43
12210,295,179,186,96,43
12240,295,286,186,96,287
12270,295,286,261,96,286
12300,295,286,261,162,286
12330,295,191,261,162,286
12360,295,191,31,162,286
12390,295,191,31,162,43
12420,295,286,122,162,43
12450,295,286,122,162,43
12480,295,286,122,162,43
12510,126,286,122,162,43
12540,126,286,122,162,43
12570,126,286,122,162,128
12600,126,286,180,162,128
12630,126,286,180,261,184
12660,126,286,122,261,184
12690,126,286,122,261,184
12720,126,286,122,261,184
12750,126,286,51,261,120
12780,126,41,51,261,120
12810,126,41,51,261,120
12840,126,286,51,261,120
12870,126,286,51,261,120
12900,126,120,51,144,120
12930,126,120,49,144,120
12960,126,286,49,3,120
12990,126,286,49,3,120
13020,126,286,255,144,120
13050,126,286,255,144,41
13080,126,286,255,144,41
13110,126,286,255,144,128
13140,126,286,29,144,128
13170,126,286,29,144,128
13200,126,111,29,144,128
13230,295,40,147,144,99
13260,126,40,288,144,99
13290,126,99,288,144,99
13320,126,99,288,144,184
13350,126,99,54,144,184
13380,126,103,54,144,176
13410,126,103,68,144,176
13440,60,103,68,144,103
13470,60,135,68,144,233
13500,60,135,291,144,233
13530,60,21,291,144,176
13560,60,21,5,186,176
13590,60,21,5,186,233
13620,60,103,5,186,135
13650,181,103,8,276,109
13680,181,176,8,276,233
13710,181,176,12,276,233
13740,181,176,12,276,135
13770,219,176,12,276,109
13800,219,176,12,276,109
13830,219,109,8,276,109
13860,219,208,10,276,129
13890,219,208,10,276,129
13920,219,208,10,276,129
13950,124,99,10,276,213
13980,124,211,10,276,213
14010,124,211,12,276,67
14040,159,211,12,276,67
14070,159,246,12,277,67
14100,155,194,10,277,67
14130,155,215,10,276,67
14160,155,215,10,276,67
14190,153,43,10,276,67
14220,110,43,10,276,67
14250,110,123,10,276,67
14280,216,123,10,132,67
14310,216,123,10,132,67
14340,156,123,10,277,67
14370,156,52,10,277,67
14400,156,52,10,277,67
14430,156,52,10,277,67
14460,104,52,10,277,67
14490,104,52,10,277,67
14520,48,52,172,277,67
14550,48,52,172,277,217
14580,48,52,172,277,217
14610,48,240,172,277,217
14640,48,240,172,277,52
14670,48,240,172,277,100
14700,50,240,223,277,169
14730,50,169,223,277,169
14760,48,169,249,277,287
14790,48,120,249,277,120
14820,48,120,249,277,120
14850,48,294,249,277,283
14880,232,294,127,186,283
14910,232,294,127,186,283
14940,232,284,108,261,283
14970,232,120,108,261,283
15000,86,120,108,261,83
15030,86,283,108,261,83
15060,86,283,108,144,83
15090,86,283,108,144,283
15120,86,283,108,261,83
15150,86,283,283,261,43
15180,291,283,283,261,43
15210,291,43,283,261,43
15240,291,43,283,261,43
15270,291,286,283,3,43
15300,291,286,120,261,287
15330,8,120,120,261,43
15360,8,120,284,261,286
15390,8,120,284,261,286
15420,12,120,284,180,286
15450,12,43,120,180,287
15480,12,43,120,261,287
15510,12,169,83,96,287
15540,12,169,83,96,179
15570,12,169,83,96,35
15600,12,169,83,96,35
15630,12,169,283,14,240
15660,12,169,283,14,169
15690,10,169,283,148,169
15720,10,169,283,148,100
15750,10,169,283,148,100
15780,10,35,283,148,169
15810,10,169,283,148,287
15840,10,169,283,148,287
15870,10,169,283,148,287
15900,10,120,283,148,43
15930,10,120,283,96,43
15960,61,41,120,148,43
15990,61,41,120,148,43
16020,185,41,120,96,43
16050,185,41,120,96,43
16080,181,128,184,96,120
16110,181,286,271,96,120
16140,225,286,271,96,120
16170,225,286,271,96,120
16200,20,41,271,96,120
16230,20,41,271,14,286
16260,220,128,271,14,286
16290,220,128,271,14,286
16320,220,41,271,14,286
16350,220,41,271,14,286
16380,220,99,271,148,286
16410,220,99,271,148,286
16440,216,99,271,96,286
16470,216,99,271,96,208
16500,216,99,271,96,208
16530,216,99,271,96,211
16560,216,99,271,148,211
16590,216,99,271,148,211
16620,216,99,271,148,211
16650,216,99,271,53,211
16680,216,99,107,31,93
16710,216,91,107,31,93
16740,216,91,107,148,103
