t,p0,p1,p2,p3,p4
0,2,29,42,85,47
30,2,29,42,85,47
60,2,29,42,85,47
90,2,85,42,85,47
120,2,18,21,85,47
150,2,18,21,73,47
180,2,18,99,73,47
210,2,18,99,73,47
240,2,62,99,39,47
270,2,62,99,39,12
300,2,51,99,39,12
330,2,51,99,39,12
360,2,25,99,39,12
390,2,25,99,39,12
420,95,25,99,5,12
450,95,72,99,5,12
480,95,72,99,40,20
510,95,50,99,40,4
540,95,50,99,40,4
570,95,50,99,39,12
600,95,50,99,39,12
630,95,50,39,78,12
660,95,50,39,78,41
690,69,50,39,52,41
720,69,50,39,52,41
750,69,50,39,77,41
780,69,50,20,4,41
810,38,50,20,20,41
840,38,50,20,20,41
870,57,50,20,20,41
900,57,50,20,20,41
930,57,50,20,17,41
960,57,50,12,17,41
990,57,50,12,17,41
1020,57,50,12,17,20
1050,57,50,12,17,20
1080,57,50,12,75,20
1110,57,50,12,17,20
1140,57,50,12,17,20
1170,57,50,12,34,20
1200,57,50,12,20,20
1230,57,50,12,34,34
1260,57,50,12,34,34
1290,57,50,12,20,34
1320,57,50,12,20,34
1350,57,50,12,20,20
1380,57,50,12,20,20
1410,57,50,12,20,20
1440,57,50,12,41,20
1470,57,50,12,41,20
1500,57,50,12,41,20
1530,57,50,12,41,41
1560,57,50,12,41,41
1590,57,50,12,20,41
1620,57,50,34,20,41
1650,57,50,34,20,20
1680,57,50,34,41,41
1710,57,50,34,41,41
1740,57,50,34,41,41
1770,57,50,34,41,41
1800,57,50,34,41,41
1830,57,50,34,17,41
1860,57,50,34,17,41
1890,57,50,20,17,41
1920,57,50,20,17,41
1950,57,50,20,17,41
1980,57,50,20,17,41
2010,57,50,41,17,14
2040,57,50,41,75,14
2070,57,50,20,75,14
2100,57,50,20,75,14
2130,65,50,20,75,14
2160,65,50,20,75,14
2190,65,50,20,75,14
2220,65,50,12,75,14
2250,65,50,12,17,14
2280,65,50,12,17,14
2310,65,50,12,41,14
2340,65,50,12,41,14
2370,65,50,20,41,14
2400,38,50,12,20,14
2430,38,50,12,20,14
2460,38,50,78,20,14
2490,38,60,78,20,14
2520,38,60,12,20,14
2550,38,93,43,20,14
2580,61,93,43,12,14
2610,61,62,47,12,20
2640,61,62,47,12,20
2670,38,62,43,78,20
2700,38,62,43,78,20
2730,38,62,43,78,20
2760,38,62,65,43,20
2790,38,62,65,43,12
2820,38,27,65,12,12
2850,57,27,65,12,12
2880,57,90,65,12,12
2910,57,90,65,12,12
2940,57,90,65,12,58
2970,57,90,65,12,58
3000,57,90,65,12,58
3030,57,90,65,12,58
3060,8,96,65,12,58
3090,65,96,65,12,58
3120,65,96,65,20,58
3150,38,80,65,20,58
3180,38,80,65,20,58
3210,38,80,38,17,58
3240,38,89,38,17,58
3270,38,89,38,17,58
3300,38,89,38,17,58
3330,38,89,38,75,58
3360,65,89,38,75,75
3390,65,89,38,75,75
3420,65,89,38,75,75
3450,65,76,38,75,75
3480,57,76,38,75,56
3510,57,76,38,75,56
3540,57,80,38,75,75
3570,38,80,38,75,75
3600,38,80,38,55,75
3630,38,80,38,56,75
3660,38,80,38,91,75
3690,38,96,38,91,75
3720,38,89,38,91,17
3750,38,89,38,91,17
3780,65,89,57,91,17
3810,65,89,57,91,17
3840,65,76,57,75,17
3870,38,96,57,75,91
3900,38,76,57,75,91
3930,38,76,57,75,91
3960,38,7,57,75,75
3990,38,7,57,17,75
4020,38,7,38,17,55
4050,65,7,38,17,55
4080,65,80,38,17,55
4110,38,80,38,91,91
4140,38,89,38,91,91
4170,38,89,38,91,91
4200,38,89,57,91,75
4230,38,89,57,75,75
4260,38,89,38,75,75
4290,38,89,38,75,56
4320,38,89,38,75,75
4350,38,89,38,75,91
4380,38,89,38,75,55
4410,38,89,38,91,55
4440,57,89,38,58,55
4470,38,89,38,58,55
4500,38,89,38,91,58
4530,38,89,38,91,58
4560,38,89,38,91,58
