t,p0,p1,p2,p3,p4
0,2,2,47,24,29
30,2,2,47,24,29
60,2,2,47,24,60
90,2,2,47,24,60
120,2,2,47,24,60
150,2,2,47,24,50
180,2,2,47,24,60
210,2,2,81,24,85
240,2,2,81,24,60
270,82,2,81,24,60
300,82,2,81,24,60
330,82,2,81,24,39
360,82,2,58,24,39
390,82,2,58,24,39
420,82,95,75,24,39
450,82,95,75,24,39
480,82,82,75,24,39
510,65,82,75,24,39
540,65,82,75,24,39
570,82,82,75,24,39
600,65,65,75,24,25
630,65,65,75,24,25
660,38,11,75,24,25
690,38,11,75,24,25
720,38,11,75,24,25
750,38,11,55,24,25
780,38,65,55,24,66
810,38,65,49,24,66
840,38,65,49,24,73
870,38,65,49,24,73
900,38,57,49,24,73
930,38,57,55,24,73
960,38,57,55,24,73
990,38,57,55,24,73
1020,38,57,55,24,73
1050,38,57,55,24,73
1080,38,57,55,24,73
1110,38,57,17,24,73
1140,38,57,17,24,73
1170,38,57,17,24,73
1200,57,57,17,24,73
1230,57,57,17,24,73
1260,57,57,17,24,73
1290,57,94,17,24,73
1320,57,94,17,24,73
1350,57,94,75,24,73
1380,38,82,75,24,25
1410,38,82,75,24,25
1440,11,82,75,24,25
1470,11,82,75,24,25
1500,11,82,75,24,25
1530,11,82,75,24,18
1560,11,82,17,24,18
1590,11,82,17,24,18
1620,11,82,17,24,18
1650,11,82,17,24,18
1680,11,82,17,24,18
1710,83,82,17,24,18
1740,83,82,17,24,18
1770,36,82,20,24,18
1800,36,82,20,24,18
1830,94,82,20,24,18
1860,94,82,20,24,18
1890,94,82,41,24,18
1920,94,82,41,24,18
1950,97,82,41,24,18
1980,82,82,41,24,18
2010,82,82,41,24,18
2040,82,82,41,24,18
2070,82,82,41,24,18
2100,82,82,41,24,18
2130,97,82,41,24,18
2160,97,82,41,24,18
2190,97,94,20,24,18
2220,97,94,20,24,18
2250,97,97,20,24,18
2280,97,97,20,24,18
2310,97,97,20,24,18
2340,97,97,20,24,18
2370,97,97,20,24,18
2400,97,97,20,24,85
2430,97,97,20,24,85
2460,97,97,20,24,85
2490,97,97,64,24,85
2520,97,97,64,24,60
2550,97,97,64,24,60
2580,97,94,64,24,62
2610,94,94,64,24,62
2640,82,94,64,24,62
2670,82,94,67,24,62
2700,94,94,67,24,62
2730,94,94,67,24,62
2760,97,94,67,24,62
2790,38,94,67,24,27
2820,38,94,67,24,62
2850,38,94,63,24,27
2880,38,94,63,24,90
2910,38,69,67,24,27
2940,38,69,63,24,90
2970,38,69,63,24,76
3000,38,69,31,24,90
3030,38,69,31,24,90
3060,38,69,63,24,96
3090,38,69,63,24,96
3120,38,69,63,24,96
3150,38,69,17,24,96
3180,38,69,17,24,96
3210,38,69,17,24,96
3240,38,69,17,24,96
3270,38,38,17,24,89
3300,38,38,17,24,76
3330,38,65,17,24,76
3360,38,65,17,24,76
3390,38,65,17,24,76
3420,65,8,17,24,76
3450,65,8,56,24,76
3480,38,38,56,24,76
3510,38,38,55,24,76
3540,38,38,55,24,89
3570,38,38,55,24,89
3600,38,38,56,24,76
3630,38,38,56,24,76
3660,38,38,55,24,76
3690,38,38,55,24,76
3720,38,61,55,24,80
3750,38,61,55,24,80
3780,38,38,55,24,80
3810,38,38,55,24,7
3840,38,38,55,24,89
3870,38,38,55,24,89
3900,57,38,55,24,89
3930,65,8,55,24,89
3960,65,8,55,24,80
3990,65,8,55,24,80
4020,65,8,55,24,80
4050,65,57,55,24,80
4080,65,57,55,24,80
4110,65,57,55,24,80
4140,82,57,55,24,89
