t,p0,p1,p2,p3,p4
0,23,220,167,157,246
30,23,220,167,157,246
60,23,41,167,157,82
90,23,218,167,157,82
120,23,218,167,157,82
150,23,174,167,82,82
180,23,174,167,82,82
210,23,180,167,271,82
240,23,293,167,271,82
270,23,23,167,297,142
300,23,23,167,297,142
330,23,37,167,206,142
360,23,142,167,206,264
390,23,142,167,206,264
420,23,142,167,94,264
450,254,107,167,185,145
480,254,102,167,185,145
510,244,102,167,185,145
540,244,102,235,29,145
570,244,102,235,29,145
600,244,102,235,29,145
630,244,102,235,104,177
660,244,102,235,104,177
690,244,102,235,264,177
720,225,81,235,145,177
750,254,81,235,145,177
780,254,246,235,145,177
810,101,246,235,145,177
840,101,7,235,145,177
870,101,7,231,269,177
900,101,7,40,269,130
930,19,7,40,149,130
960,19,7,40,149,6
990,19,7,40,35,100
1020,254,7,112,35,100
1050,254,7,112,35,269
1080,254,7,112,35,269
1110,254,7,112,35,269
1140,254,59,112,272,269
1170,254,59,112,272,149
1200,254,59,112,272,149
1230,254,152,101,35,149
1260,254,152,101,122,149
1290,30,295,101,122,149
1320,30,295,101,122,149
1350,30,295,101,122,35
1380,30,295,101,122,9
1410,30,295,101,35,9
1440,30,295,235,35,4
1470,276,295,235,35,4
1500,276,295,53,35,4
1530,104,233,53,35,139
1560,104,125,53,35,165
1590,104,125,53,292,165
1620,104,125,53,122,165
1650,104,125,53,122,165
1680,264,125,53,200,165
1710,264,125,0,9,104
1740,145,125,0,9,104
1770,145,125,162,200,104
1800,138,125,162,141,145
1830,145,125,162,141,145
1860,145,125,162,200,155
1890,145,125,162,200,155
1920,145,125,29,200,155
1950,145,125,29,200,165
1980,177,125,104,200,165
2010,177,125,264,130,165
2040,177,125,264,130,165
2070,177,125,145,130,165
2100,69,125,145,130,165
2130,69,125,145,130,165
2160,103,125,145,100,165
2190,103,125,145,100,165
2220,100,125,145,100,165
2250,6,125,177,100,165
2280,130,125,177,100,266
2310,130,125,177,100,266
2340,130,125,177,149,30
2370,130,125,6,149,30
2400,130,125,6,149,30
2430,139,125,149,149,30
2460,67,125,149,149,222
2490,67,125,149,103,222
2520,67,125,149,103,211
2550,67,293,35,103,254
2580,67,293,35,103,254
2610,67,107,35,9,254
2640,67,107,35,9,254
2670,286,106,35,9,254
2700,286,107,57,9,254
2730,286,142,57,132,253
2760,117,142,51,132,253
2790,117,271,51,189,253
2820,117,297,51,189,45
2850,87,297,15,189,45
2880,87,297,171,189,40
2910,87,94,171,280,40
2940,67,94,171,280,85
2970,67,94,171,280,85
3000,67,206,171,280,85
3030,67,94,35,280,85
3060,141,48,35,4,85
3090,141,281,35,35,34
3120,141,281,35,35,34
3150,141,76,35,35,34
3180,141,281,35,35,34
3210,192,79,35,35,34
3240,192,79,35,35,34
3270,28,79,35,35,223
3300,28,79,35,35,68
3330,28,79,35,35,68
3360,126,48,28,35,68
3390,164,48,28,35,34
3420,164,48,35,35,68
3450,35,48,35,35,68
3480,35,48,28,35,68
3510,164,159,28,35,68
3540,164,281,192,35,34
3570,164,183,192,192,34
3600,298,251,164,192,34
3630,298,251,164,192,34
3660,15,251,164,57,109
3690,15,251,298,57,223
3720,15,48,298,57,223
3750,15,48,227,15,223
3780,15,48,197,15,109
3810,15,48,197,15,109
3840,15,48,292,15,109
3870,15,48,292,15,109
3900,15,48,57,15,109
3930,15,159,57,15,109
3960,15,159,35,15,109
3990,192,159,35,15,109
4020,192,159,35,15,240
4050,192,159,35,15,240
4080,197,159,149,15,240
4110,197,159,149,15,240
4140,197,281,149,15,70
4170,197,48,149,15,70
4200,197,48,2,15,223
4230,197,48,2,15,223
4260,197,48,2,15,223
4290,197,196,2,15,223
4320,197,251,2,15,223
4350,197,251,2,15,223
4380,122,120,35,15,34
4410,122,120,35,15,34
4440,122,297,35,15,223
4470,192,297,35,15,68
4500,192,185,35,15,68
4530,15,127,35,15,68
4560,15,127,35,15,68
4590,227,127,35,15,68
4620,227,127,35,15,68
4650,227,127,35,15,68
4680,15,127,35,15,68
4710,15,127,35,15,68
4740,15,127,35,15,68
4770,15,127,126,15,68
4800,126,127,126,126,68
4830,126,127,126,126,68
4860,126,127,126,126,68
4890,126,127,126,126,68
4920,126,79,126,126,68
4950,126,79,126,126,68
4980,35,79,126,126,68
5010,35,297,126,126,68
5040,35,297,126,164,68
5070,192,48,153,164,68
5100,192,281,153,164,68
5130,126,281,153,164,68
5160,126,281,153,164,68
5190,126,120,153,164,68
5220,126,76,153,164,68
5250,126,76,153,164,68
5280,126,76,153,164,68
5310,126,281,153,164,68
5340,126,281,153,122,92
5370,35,281,35,122,68
5400,35,281,35,192,68
5430,298,79,35,192,68
5460,298,79,35,192,68
5490,298,79,292,192,68
5520,298,79,227,126,68
5550,35,79,15,126,68
5580,35,79,15,126,68
5610,227,79,15,126,68
5640,227,79,15,192,34
5670,164,79,15,192,34
5700,164,79,164,168,34
5730,164,118,164,168,34
5760,164,118,164,164,34
5790,164,118,164,164,34
5820,164,118,164,15,34
5850,164,48,164,15,68
5880,164,48,168,15,68
5910,164,48,168,15,73
5940,164,48,164,15,73
5970,227,183,164,15,221
6000,227,183,164,164,221
6030,227,183,164,51,221
6060,227,183,164,51,34
6090,164,48,164,5,34
6120,164,48,164,171,34
6150,164,48,164,15,34
6180,168,196,164,98,34
6210,168,196,164,98,34
6240,164,48,164,98,237
6270,164,48,164,98,221
6300,164,48,164,98,221
6330,164,48,164,98,221
6360,164,48,164,5,221
6390,164,48,15,5,221
6420,15,48,15,5,73
6450,15,48,292,13,146
6480,15,48,292,13,146
6510,15,48,292,28,146
6540,15,48,292,28,146
6570,15,48,292,292,146
6600,292,217,35,292,146
6630,292,217,35,292,146
6660,227,263,35,292,146
6690,227,263,292,292,146
6720,15,80,227,292,146
6750,15,80,227,35,146
6780,15,80,227,15,146
6810,15,251,57,15,146
6840,15,251,57,227,146
6870,15,251,28,15,146
6900,227,196,28,35,146
6930,227,183,28,35,146
6960,227,183,28,35,146
6990,227,251,28,35,146
7020,227,251,298,35,146
7050,227,251,28,227,221
7080,227,251,28,227,221
7110,227,251,192,227,221
7140,298,251,192,57,221
7170,298,251,197,57,49
7200,35,251,197,57,49
7230,35,159,197,35,49
7260,2,159,197,57,49
7290,2,48,197,57,49
7320,227,185,197,15,49
7350,227,185,197,15,49
7380,227,297,197,15,146
7410,15,297,192,15,146
7440,15,297,192,15,146
7470,227,297,192,15,146
7500,227,297,192,2,146
7530,227,76,192,2,68
7560,227,76,192,2,68
7590,227,257,192,2,146
7620,298,257,57,2,146
7650,298,76,57,2,146
7680,197,118,57,2,146
7710,197,118,57,2,221
7740,197,48,35,2,221
7770,197,118,35,2,68
7800,197,80,35,2,68
7830,197,147,2,2,68
7860,122,281,2,2,68
7890,122,281,200,2,68
7920,35,281,200,2,68
7950,35,118,200,2,68
7980,35,48,200,295,34
8010,197,48,35,3,195
8040,122,48,292,87,195
8070,122,48,292,87,195
8100,122,48,292,87,195
8130,122,48,2,87,92
8160,122,48,2,87,166
8190,122,48,2,87,166
8220,122,120,35,2,34
8250,197,120,35,141,34
8280,197,120,35,141,195
8310,197,76,130,141,195
8340,197,76,130,141,195
8370,197,76,130,141,195
8400,197,76,130,2,195
8430,35,48,130,215,68
8460,35,48,4,149,68
8490,2,159,141,149,32
8520,2,159,141,35,32
8550,2,159,2,236,32
8580,2,159,2,236,32
8610,110,159,122,236,32
8640,110,159,122,236,32
8670,110,159,35,236,32
8700,110,159,35,236,68
8730,110,159,87,236,68
8760,110,159,87,236,68
8790,110,281,87,236,68
8820,110,183,87,6,92
8850,110,196,200,6,92
8880,197,196,200,103,92
8910,197,196,35,149,92
8940,197,196,87,149,92
8970,197,196,87,149,92
9000,197,196,87,35,92
9030,197,48,122,35,92
9060,197,48,122,35,92
9090,197,48,122,35,92
9120,197,48,35,35,92
9150,197,48,35,35,92
9180,110,48,35,35,68
9210,110,48,57,35,68
9240,110,281,57,35,68
9270,110,281,57,35,68
9300,141,281,57,35,68
9330,141,281,35,35,34
9360,192,118,35,35,34
9390,192,48,35,57,34
9420,192,48,35,57,34
9450,192,79,35,35,34
9480,192,48,292,35,34
9510,164,48,292,1,68
9540,164,48,292,1,68
9570,164,214,292,181,34
9600,164,214,292,181,34
9630,164,214,51,181,109
9660,164,214,51,181,68
9690,164,48,164,181,34
9720,164,48,164,181,34
9750,227,48,164,181,34
9780,227,48,164,181,34
9810,15,48,13,181,34
9840,15,281,13,181,34
9870,15,281,28,160,34
9900,15,281,28,171,34
9930,28,48,28,171,34
9960,292,48,28,181,34
9990,292,48,292,13,34
10020,298,48,292,35,34
10050,298,97,292,35,34
10080,298,97,292,35,109
10110,298,16,292,28,109
10140,292,16,35,28,109
10170,292,16,35,292,109
10200,292,16,35,292,109
10230,292,16,35,292,240
10260,292,16,35,292,240
10290,292,16,35,292,240
10320,292,48,35,292,240
10350,292,48,35,292,131
10380,292,48,28,122,70
10410,292,48,28,35,70
10440,292,79,35,35,240
10470,292,79,35,280,240
10500,292,79,35,280,240
10530,292,79,35,280,240
10560,292,79,35,280,70
10590,292,79,35,35,70
10620,292,79,292,35,70
10650,292,79,292,35,70
10680,292,48,35,35,70
10710,292,48,35,35,70
10740,292,48,28,35,70
10770,292,48,28,35,70
10800,292,48,28,35,70
10830,35,48,28,35,223
10860,35,48,28,15,223
10890,227,48,28,15,223
10920,227,48,28,15,70
10950,227,48,227,15,70
10980,164,48,227,15,70
11010,164,48,227,15,70
11040,164,48,15,15,70
11070,164,120,15,164,68
11100,164,120,227,164,68
11130,164,261,164,15,68
11160,164,261,164,15,68
11190,164,206,164,15,68
11220,164,206,164,15,68
11250,164,206,164,164,68
11280,164,206,164,164,68
11310,164,206,164,164,166
11340,164,118,164,298,166
11370,164,118,298,298,166
11400,164,48,298,15,166
11430,227,48,298,15,166
11460,164,48,298,298,166
11490,298,48,298,298,166
11520,35,48,298,298,235
11550,35,48,298,35,235
11580,35,48,298,35,203
11610,35,183,298,35,203
11640,292,183,298,35,203
11670,227,183,298,35,203
11700,227,196,298,35,203
11730,227,196,298,164,203
11760,227,214,298,164,203
11790,2,214,298,164,166
11820,2,214,35,164,166
11850,35,214,35,227,85
11880,35,196,35,227,85
11910,35,196,227,164,124
11940,35,48,227,298,124
11970,35,48,227,298,235
12000,35,48,15,298,235
12030,35,48,15,298,223
12060,35,48,15,298,223
12090,35,48,15,298,223
12120,35,48,164,298,223
12150,35,48,164,298,40
12180,35,48,57,298,40
12210,35,48,57,298,70
12240,35,48,57,298,240
12270,153,48,57,298,240
12300,153,48,272,35,240
12330,153,48,272,35,223
12360,153,48,272,35,223
12390,153,48,272,35,223
12420,153,48,272,35,223
12450,153,48,272,35,223
12480,153,48,272,35,223
12510,153,214,272,35,223
12540,153,48,272,35,223
12570,153,48,272,198,223
12600,153,48,272,198,223
12630,153,183,272,130,240
12660,35,183,272,69,240
12690,35,183,272,69,70
12720,35,48,272,273,223
12750,35,185,272,273,223
12780,35,185,272,273,223
12810,35,281,272,216,223
12840,35,170,272,216,223
12870,292,170,153,216,223
12900,292,170,25,113,223
12930,35,170,25,113,223
12960,35,170,153,113,70
12990,35,170,153,114,68
13020,35,214,26,114,68
13050,227,214,26,114,68
13080,227,214,26,114,68
13110,227,214,290,114,68
13140,292,159,290,114,68
13170,292,159,290,86,68
13200,197,170,290,86,195
13230,197,159,175,86,195
13260,197,170,175,86,195
13290,197,170,24,86,195
13320,197,170,24,86,195
13350,197,281,246,86,195
13380,57,281,246,86,195
13410,57,281,246,86,195
13440,57,281,106,86,195
13470,298,281,106,86,32
13500,197,281,239,86,68
13530,197,281,239,65,68
13560,197,281,239,65,68
13590,197,281,142,121,265
13620,197,48,64,6,265
13650,197,48,64,6,265
13680,197,48,64,6,265
13710,197,48,64,6,146
13740,110,48,58,130,146
13770,110,147,58,291,146
13800,110,147,238,291,146
13830,103,48,238,291,146
13860,103,48,121,291,146
13890,110,48,121,291,146
13920,110,214,217,291,146
13950,110,214,217,291,146
13980,110,48,217,291,146
14010,35,48,121,83,146
14040,35,196,121,83,146
14070,292,196,177,48,146
14100,197,48,177,48,49
14130,197,48,100,48,49
14160,292,48,6,48,49
14190,292,48,6,48,49
14220,292,48,130,48,49
14250,35,48,130,48,49
14280,122,48,35,48,49
14310,122,147,103,48,265
14340,122,147,103,48,265
14370,197,147,141,48,265
14400,197,147,141,48,265
14430,197,147,141,48,265
14460,197,147,2,48,265
14490,197,147,2,48,265
14520,197,147,2,48,265
14550,197,147,2,147,73
14580,153,147,2,147,73
14610,153,147,2,48,68
14640,153,147,2,48,68
14670,153,147,2,170,34
14700,153,147,2,170,34
14730,153,147,2,170,34
14760,153,48,2,170,34
14790,153,48,2,260,68
14820,153,196,2,260,73
14850,153,196,110,217,68
14880,153,196,110,217,32
14910,153,196,35,217,32
14940,153,196,35,236,32
14970,87,196,197,236,32
15000,87,196,197,236,32
15030,87,196,197,291,32
15060,87,196,286,291,32
15090,87,196,286,86,34
15120,87,196,286,202,34
15150,87,196,286,255,68
15180,87,196,286,255,68
15210,215,196,286,224,68
15240,215,196,286,224,68
15270,215,196,286,264,68
15300,67,196,286,264,68
15330,67,196,286,145,68
15360,67,196,286,145,68
15390,67,48,286,250,67
15420,67,48,286,250,67
15450,110,48,286,250,67
15480,110,48,286,4,67
15510,67,79,286,250,67
15540,67,79,286,4,67
15570,67,79,286,4,67
15600,67,79,286,4,67
15630,67,79,286,4,2
15660,67,79,286,4,2
15690,67,79,286,280,2
15720,67,79,286,200,2
15750,67,79,286,200,138
15780,67,79,144,35,138
15810,67,79,153,35,138
15840,67,79,26,35,138
15870,67,48,26,139,138
15900,192,48,26,139,155
15930,192,159,26,75,138
15960,192,281,26,139,269
15990,192,281,26,139,269
16020,227,48,157,165,269
16050,227,196,157,165,269
16080,227,196,157,165,269
16110,227,196,157,266,269
16140,227,196,157,266,269
16170,227,196,82,127,269
16200,227,251,82,127,269
16230,227,251,82,127,269
16260,227,251,106,297,4
16290,227,251,106,297,4
16320,227,214,106,297,4
16350,227,214,36,297,4
16380,227,214,36,281,139
16410,227,48,36,281,139
16440,227,48,36,281,250
16470,227,48,64,281,250
16500,227,48,64,170,250
16530,227,48,58,170,4
16560,227,48,58,170,4
16590,227,48,238,170,4
16620,227,48,238,257,4
16650,227,48,238,257,280
16680,227,48,238,257,280
16710,164,48,238,257,141
16740,164,48,238,257,35
16770,227,48,273,257,35
16800,227,48,273,257,35
16830,164,48,273,118,15
16860,164,48,113,120,15
16890,164,48,273,120,272
16920,164,63,216,120,272
16950,164,63,216,90,272
16980,164,172,273,90,272
17010,168,172,273,89,272
17040,168,172,273,89,35
17070,168,80,273,89,168
17100,168,182,169,135,168
17130,168,216,169,135,168
17160,168,147,169,85,168
17190,168,147,169,85,168
17220,168,251,51,85,168
17250,272,251,51,85,168
17280,272,48,160,85,272
17310,272,185,160,85,272
17340,168,185,160,85,272
17370,168,281,160,85,272
17400,168,76,160,85,272
17430,272,76,160,85,272
17460,272,281,160,85,168
17490,272,281,15,85,168
17520,272,79,15,85,272
17550,168,79,15,85,272
17580,168,79,15,85,272
17610,168,281,164,85,272
17640,168,281,164,112,272
17670,168,281,15,112,272
17700,272,281,15,131,272
17730,168,48,15,34,272
17760,168,48,164,34,272
17790,168,48,164,131,272
17820,168,196,164,131,272
17850,168,196,164,131,272
17880,168,196,164,34,168
17910,168,196,164,68,168
17940,168,196,164,68,168
17970,168,196,15,34,168
18000,168,196,15,34,168
18030,168,196,15,240,164
18060,168,196,15,112,164
18090,168,196,15,112,164
18120,168,48,15,70,164
18150,168,48,15,70,85
18180,168,48,15,70,85
18210,168,48,15,70,85
18240,168,263,240,70,85
18270,168,263,240,70,85
18300,168,263,112,85,85
18330,168,263,112,85,85
18360,51,263,112,85,223
18390,51,263,235,223,223
18420,51,263,235,34,223
18450,51,217,235,34,223
18480,51,121,231,34,223
18510,51,121,112,34,223
18540,51,121,112,34,70
18570,51,121,112,34,70
18600,51,121,112,34,68
18630,51,103,112,34,34
18660,13,100,112,34,34
18690,13,4,112,34,34
18720,5,132,112,34,68
18750,5,132,112,34,68
