t,p0,p1,p2,p3,p4
0,41,167,220,45,167
30,41,167,125,45,167
60,233,167,125,45,167
90,125,167,125,45,167
120,125,167,246,45,167
150,293,167,246,45,167
180,293,167,107,45,167
210,246,167,107,45,167
240,246,167,47,45,167
270,293,167,47,45,167
300,293,167,47,45,167
330,142,167,47,45,167
360,142,45,47,45,45
390,64,45,47,45,45
420,64,45,270,45,44
450,64,45,270,45,44
480,64,45,254,45,133
510,64,45,254,45,133
540,64,45,254,44,133
570,64,45,225,44,133
600,64,133,225,45,133
630,58,133,101,45,133
660,58,133,101,43,133
690,58,133,101,43,133
720,238,203,101,43,101
750,238,203,101,43,101
780,202,97,101,133,44
810,202,235,101,133,44
840,202,235,235,97,14
870,296,235,101,97,133
900,296,235,101,97,243
930,296,235,235,97,243
960,242,235,235,97,133
990,242,235,97,97,133
1020,242,235,97,97,133
1050,242,235,235,235,133
1080,242,97,235,235,101
1110,242,97,235,97,101
1140,242,97,97,97,101
1170,242,97,97,204,101
1200,242,203,204,204,101
1230,242,203,204,204,101
1260,242,203,204,204,101
1290,242,97,97,97,101
1320,242,97,97,97,101
1350,242,203,203,97,101
1380,242,203,204,97,101
1410,242,203,204,16,101
1440,242,203,204,16,101
1470,242,203,204,204,101
1500,242,203,204,203,243
1530,242,203,204,203,243
1560,242,203,203,203,243
1590,242,203,203,203,243
1620,242,203,203,203,243
1650,255,203,203,129,243
1680,255,203,203,129,243
1710,224,203,203,129,243
1740,224,203,203,129,243
1770,224,203,203,129,243
1800,264,203,203,129,243
1830,264,203,203,129,243
1860,264,203,203,129,243
1890,145,203,203,129,243
1920,145,203,203,129,243
1950,145,203,203,129,243
1980,145,203,203,53,243
2010,75,203,203,53,243
2040,75,203,203,53,243
2070,75,203,203,0,243
2100,163,203,203,0,243
2130,165,203,235,39,243
2160,165,203,203,254,243
2190,165,203,203,254,243
2220,165,203,203,254,243
2250,27,203,203,254,243
2280,27,203,203,254,243
2310,74,203,203,254,243
2340,74,203,203,254,243
2370,74,203,203,254,243
2400,74,203,203,254,243
2430,74,203,203,254,243
2460,74,203,203,277,243
2490,74,203,166,277,243
2520,107,203,166,277,243
2550,107,97,166,277,235
2580,107,97,166,285,101
2610,107,101,166,285,215
2640,142,101,237,285,215
2670,142,19,237,285,215
2700,271,19,68,285,215
2730,137,219,68,88,215
2760,137,219,195,88,215
2790,137,219,195,88,215
2820,239,219,195,88,215
2850,239,254,195,88,67
2880,137,254,195,88,215
2910,127,254,195,131,215
2940,94,254,68,131,215
2970,206,241,68,70,215
3000,94,241,68,70,110
3030,48,108,68,70,110
3060,281,108,92,70,110
3090,281,108,92,70,110
3120,76,108,34,70,227
3150,281,108,34,70,227
3180,281,108,34,70,28
3210,281,108,34,70,28
3240,281,108,34,70,28
3270,281,108,34,70,28
3300,281,108,34,70,28
3330,281,108,34,70,28
3360,281,108,34,223,28
3390,159,108,34,223,28
3420,159,22,34,68,28
3450,159,22,34,68,28
3480,159,35,34,68,28
3510,159,35,34,68,28
3540,159,35,34,68,28
3570,170,35,34,68,192
3600,79,35,34,68,15
3630,79,35,34,68,15
3660,79,35,34,34,15
3690,281,35,34,34,298
3720,281,35,34,34,298
3750,183,35,34,34,298
3780,183,35,92,34,298
3810,183,35,92,34,298
3840,251,35,92,68,298
3870,251,35,34,68,298
3900,48,35,34,34,298
3930,48,35,34,34,57
3960,48,35,68,34,57
3990,48,35,34,34,57
4020,159,35,68,109,15
4050,159,35,68,109,15
4080,159,35,109,109,15
4110,159,164,109,109,15
4140,159,298,68,109,227
4170,159,298,68,109,298
4200,257,298,223,223,298
4230,257,57,223,223,227
4260,257,57,223,223,227
4290,79,57,223,223,164
4320,79,57,223,223,164
4350,79,57,223,223,164
4380,79,57,223,223,298
4410,79,57,223,223,298
4440,79,57,223,223,57
4470,79,57,223,223,57
4500,79,57,223,223,292
4530,79,57,223,223,292
4560,48,57,223,223,292
4590,48,57,223,109,292
4620,48,28,109,109,292
4650,48,28,109,109,292
4680,48,28,109,109,292
4710,48,28,109,109,292
4740,48,28,109,109,292
4770,118,35,109,109,292
4800,118,164,109,34,292
4830,281,164,240,34,292
4860,183,164,240,34,292
4890,48,35,240,34,197
4920,48,35,240,240,197
4950,48,35,70,240,197
4980,48,35,70,240,197
5010,48,35,223,70,215
5040,48,35,223,223,215
5070,48,35,223,223,2
5100,48,35,70,34,2
5130,48,122,70,109,215
5160,48,122,70,223,110
5190,48,35,70,223,110
5220,48,2,70,223,110
5250,48,2,70,68,110
5280,48,2,70,68,110
5310,48,2,68,68,2
5340,48,2,68,68,2
5370,48,2,68,68,141
5400,48,2,34,68,141
5430,48,122,34,68,141
5460,48,122,34,68,35
5490,48,122,34,68,35
5520,48,122,34,68,35
5550,48,110,34,68,35
5580,48,110,34,34,197
5610,48,35,34,34,197
5640,196,35,70,34,197
5670,196,35,70,34,197
5700,196,35,34,34,197
5730,187,2,34,34,197
5760,187,2,34,34,197
5790,187,2,68,34,197
5820,187,2,68,34,197
5850,187,2,68,34,197
5880,187,2,68,195,197
5910,187,2,166,195,197
5940,187,2,166,68,197
5970,196,2,166,68,197
6000,48,2,166,68,197
6030,48,2,166,68,197
6060,196,2,166,68,197
6090,196,2,166,68,197
6120,196,2,166,68,197
6150,48,2,16,68,197
6180,48,2,16,92,197
6210,48,292,16,92,197
6240,48,110,16,92,197
6270,48,110,97,68,197
6300,120,2,97,34,197
6330,120,2,97,34,197
6360,281,2,235,34,197
6390,281,110,235,34,197
6420,281,110,235,34,197
6450,281,122,34,85,197
6480,281,122,34,85,197
6510,281,122,34,85,197
6540,281,35,34,85,197
6570,281,197,34,85,215
6600,76,197,34,235,71
6630,76,110,34,235,71
6660,170,110,235,131,71
6690,170,110,235,131,71
6720,257,110,97,131,71
6750,257,110,97,131,71
6780,257,110,16,131,35
6810,76,227,16,131,35
6840,76,227,16,131,35
6870,76,227,16,131,110
6900,48,227,204,131,110
6930,48,15,204,131,15
6960,48,15,97,131,15
6990,48,15,97,131,164
7020,48,15,97,131,164
7050,48,15,97,240,164
7080,48,15,235,240,15
7110,120,15,235,240,15
7140,120,164,85,112,15
7170,120,164,85,112,164
7200,159,164,85,223,164
7230,159,164,85,223,164
7260,120,164,85,223,164
7290,120,164,85,223,164
7320,120,164,85,223,164
7350,297,164,85,223,164
7380,297,164,34,223,164
7410,281,164,34,34,298
7440,76,164,34,34,298
7470,76,164,34,34,298
7500,48,164,34,34,298
7530,48,164,34,34,298
7560,183,164,34,34,298
7590,183,164,34,34,298
7620,183,164,34,34,298
7650,183,164,34,34,227
7680,147,164,195,34,227
7710,147,15,195,34,227
7740,147,15,68,223,298
7770,147,15,68,223,298
7800,48,298,68,223,164
7830,48,298,68,223,164
7860,48,298,68,70,227
7890,48,298,34,70,227
7920,48,298,34,109,227
7950,48,298,34,109,227
7980,183,298,34,109,227
8010,183,298,34,109,164
8040,48,298,34,109,164
8070,48,298,85,109,298
8100,159,298,85,70,298
8130,48,298,235,70,15
8160,185,2,235,70,298
8190,185,2,235,70,164
8220,102,2,235,70,197
8250,102,35,235,70,197
8280,102,35,235,70,110
8310,102,35,235,70,110
8340,102,35,235,70,110
8370,102,35,131,70,110
8400,102,2,131,70,110
8430,102,2,131,70,110
8460,102,2,131,70,110
8490,102,2,112,70,215
8520,102,2,85,70,215
8550,102,2,85,70,215
8580,102,110,112,34,215
8610,74,110,235,34,215
8640,252,227,235,68,215
8670,252,227,124,68,35
8700,274,227,124,68,35
8730,274,227,124,68,35
8760,283,227,124,68,35
8790,283,227,124,109,227
8820,274,164,124,109,227
8850,175,164,235,109,292
8880,175,164,235,109,292
8910,234,164,235,109,292
8940,274,164,235,109,292
8970,274,164,235,34,292
9000,25,164,235,34,292
9030,25,164,235,240,35
9060,274,164,235,240,35
9090,274,164,235,70,227
9120,267,164,235,70,227
9150,267,164,85,70,227
9180,267,164,166,34,227
9210,267,164,166,34,227
9240,267,298,243,68,227
9270,267,298,166,68,298
9300,267,197,166,68,15
9330,267,197,166,68,15
9360,267,197,237,68,122
9390,45,192,237,166,122
9420,45,192,124,166,122
9450,45,192,166,166,122
9480,45,192,166,124,2
9510,219,192,235,124,2
9540,254,192,235,124,130
9570,254,192,235,124,4
9600,254,192,235,124,67
9630,254,15,235,124,67
9660,254,15,235,235,4
9690,254,15,235,235,4
9720,254,15,289,68,149
9750,254,15,289,68,149
9780,254,15,16,68,149
9810,254,15,16,68,149
9840,254,15,97,124,149
9870,254,15,97,124,149
9900,199,15,97,124,227
9930,199,15,97,124,15
9960,76,15,97,124,15
9990,48,15,97,235,15
10020,48,15,235,235,15
10050,48,15,34,235,15
10080,48,15,34,85,15
10110,48,164,235,85,15
10140,48,164,235,85,164
10170,48,164,235,85,164
10200,48,164,235,223,164
10230,79,164,235,223,164
10260,79,164,235,223,164
10290,170,164,85,223,164
10320,170,298,85,223,164
10350,170,298,34,223,164
10380,170,298,34,223,164
10410,257,298,34,223,164
10440,257,164,34,223,164
10470,257,164,34,223,164
10500,206,15,34,223,164
10530,206,15,34,223,164
10560,206,298,223,223,164
10590,48,298,223,223,15
10620,188,15,70,223,15
10650,188,15,70,223,164
10680,256,15,92,223,15
10710,256,15,92,223,15
10740,261,298,92,68,15
10770,261,28,92,34,298
10800,261,197,92,68,35
10830,261,57,92,68,35
10860,33,57,92,68,35
10890,33,35,68,240,35
10920,206,35,68,240,35
10950,296,35,34,240,35
10980,296,35,34,240,35
11010,296,35,34,240,35
11040,39,35,34,240,35
11070,39,2,34,70,149
11100,39,2,34,70,149
11130,39,2,34,223,149
11160,39,110,34,223,35
11190,39,2,68,223,35
11220,254,2,166,223,35
11250,254,2,166,34,236
11280,254,87,166,223,236
11310,254,122,166,34,100
11340,254,122,203,34,100
11370,254,122,203,34,100
11400,254,122,203,34,149
11430,254,122,203,34,149
11460,254,141,203,34,149
11490,241,141,203,34,149
11520,241,141,203,34,141
11550,241,2,201,34,200
11580,249,2,201,34,149
11610,249,2,166,34,149
11640,249,2,166,68,149
11670,249,2,166,68,149
11700,104,2,166,68,149
11730,104,2,195,240,149
11760,104,110,195,240,149
11790,104,110,195,70,87
11820,104,192,68,70,149
11850,104,292,68,70,149
11880,264,292,68,223,149
11910,264,292,68,223,149
11940,264,110,68,223,149
11970,264,110,68,223,149
12000,264,35,68,223,149
12030,264,35,68,223,197
12060,264,35,73,223,197
12090,264,35,73,223,197
12120,264,35,73,223,35
12150,264,35,73,223,35
12180,264,35,73,223,227
12210,264,35,32,223,227
12240,264,192,32,223,197
12270,264,192,68,223,192
12300,143,192,68,68,192
12330,143,192,68,68,35
12360,143,192,109,68,35
12390,143,192,109,109,57
12420,264,192,34,68,57
12450,264,192,34,68,57
12480,264,192,34,34,57
12510,132,192,34,34,57
12540,50,192,34,34,57
12570,50,192,34,34,15
12600,75,192,195,34,15
12630,75,192,195,68,164
12660,75,164,34,68,164
12690,75,164,34,68,164
12720,50,164,34,68,164
12750,50,35,32,68,292
12780,50,227,32,68,292
12810,50,227,32,68,292
12840,50,28,32,68,292
12870,50,164,32,68,292
