t,p0,p1,p2,p3,p4
0,86,23,23,86,78
30,86,23,23,86,78
60,86,84,23,86,90
90,86,84,23,86,90
120,86,84,23,86,90
150,86,84,23,86,95
180,86,84,23,75,95
210,86,84,23,75,95
240,86,84,84,75,95
270,86,84,84,75,95
300,86,84,57,75,95
330,86,84,57,75,95
360,86,84,57,75,95
390,86,84,57,75,95
420,86,56,57,75,22
450,59,56,57,75,22
480,59,56,57,75,9
510,28,56,57,53,9
540,28,56,56,53,9
570,59,56,56,53,9
600,59,56,56,53,9
630,59,56,56,47,9
660,59,56,56,47,9
690,59,23,56,49,9
720,59,23,16,49,9
750,59,23,16,53,9
780,59,23,16,53,9
810,59,23,16,47,9
840,59,23,16,47,9
870,59,23,28,47,9
900,59,12,28,50,9
930,59,12,28,50,9
960,59,23,28,53,9
990,59,23,28,63,9
1020,59,23,59,63,9
1050,59,23,59,15,9
1080,59,23,59,15,9
1110,59,23,48,15,9
1140,59,23,48,15,9
1170,59,23,73,15,9
1200,59,23,73,48,9
1230,59,23,2,48,9
1260,59,23,2,48,9
1290,59,23,2,25,9
1320,59,23,2,25,9
1350,59,23,2,60,9
1380,59,23,53,60,9
1410,59,23,53,60,9
1440,59,23,53,60,9
1470,59,23,53,60,9
1500,59,23,73,87,98
1530,59,23,73,87,98
1560,59,23,73,87,98
1590,28,23,73,87,98
1620,28,23,49,87,98
1650,28,23,49,59,98
1680,28,23,49,59,98
1710,28,23,49,59,98
1740,87,23,49,59,98
1770,87,23,49,59,98
1800,87,23,49,59,98
1830,87,23,49,59,98
1860,87,23,49,59,98
1890,87,23,48,59,98
1920,87,23,48,59,98
1950,87,23,48,59,98
1980,87,23,48,59,98
2010,87,23,48,44,98
2040,87,23,48,44,98
2070,87,23,48,44,98
2100,87,23,48,44,98
2130,87,23,48,44,98
2160,87,23,48,44,98
2190,87,23,50,44,98
2220,87,23,25,44,98
2250,87,23,25,44,6
2280,87,23,25,44,6
2310,87,23,25,44,6
2340,87,23,60,44,6
2370,87,23,60,44,6
2400,87,23,60,50,6
2430,87,23,63,50,6
2460,87,23,63,50,6
2490,28,84,59,47,6
2520,28,84,59,47,9
2550,28,84,59,47,9
2580,28,84,59,47,9
2610,28,84,59,47,9
2640,86,84,59,47,9
2670,86,84,59,47,9
2700,86,84,50,47,9
2730,86,84,37,47,9
2760,86,56,37,47,9
2790,86,16,18,53,9
2820,86,16,18,63,98
2850,86,56,18,63,98
2880,86,56,18,63,98
2910,86,56,18,73,69
2940,75,56,18,73,69
2970,2,57,18,73,94
3000,75,54,18,73,94
3030,47,54,18,8,94
3060,47,54,18,8,94
3090,47,54,18,8,94
3120,47,54,18,8,94
3150,47,61,18,8,94
3180,46,54,18,8,94
3210,46,61,18,8,94
3240,46,61,18,8,94
3270,46,61,18,8,69
3300,46,61,70,8,69
3330,46,61,70,8,52
3360,46,61,18,8,52
3390,46,61,18,8,19
3420,8,68,50,8,19
3450,8,68,50,8,19
3480,8,68,50,8,19
3510,15,68,50,8,19
3540,15,68,50,8,19
3570,15,68,50,8,19
3600,15,67,50,8,52
3630,15,67,50,8,52
3660,15,67,50,8,52
3690,15,67,50,8,52
3720,15,67,64,8,52
3750,15,67,64,74,19
3780,15,54,73,74,19
3810,15,54,73,73,52
3840,15,54,25,73,52
3870,48,54,25,25,52
3900,48,54,25,63,6
3930,73,54,25,63,6
3960,73,61,49,63,94
3990,73,61,49,63,52
4020,15,61,49,63,52
4050,15,61,49,63,52
4080,63,61,49,63,52
4110,63,61,49,63,52
4140,15,61,15,63,52
4170,15,54,15,50,52
4200,15,67,25,50,52
4230,15,67,25,50,52
4260,15,67,25,73,52
4290,15,67,25,73,52
4320,15,67,73,73,52
4350,15,67,73,73,52
4380,15,61,73,73,52
4410,15,61,73,73,52
4440,15,61,21,73,52
4470,15,61,21,15,85
4500,8,54,21,15,19
4530,8,54,49,15,19
4560,13,54,49,15,19
4590,13,61,49,15,19
4620,15,61,49,15,19
4650,15,61,49,15,19
4680,15,61,49,48,19
4710,15,61,49,48,19
4740,15,61,49,48,52
4770,15,61,49,74,52
4800,53,61,49,74,52
4830,53,61,15,74,52
4860,53,61,15,74,94
4890,53,61,15,15,94
4920,13,61,73,15,52
4950,13,61,73,15,52
4980,53,61,73,15,52
5010,53,61,48,53,52
5040,53,61,48,53,52
5070,53,61,49,53,52
5100,53,61,49,25,52
5130,53,61,49,25,52
5160,53,61,49,53,52
5190,74,61,49,53,52
5220,53,61,49,74,52
5250,74,61,21,11,52
5280,74,61,21,11,52
5310,74,61,49,21,52
5340,74,61,72,21,19
5370,74,61,72,21,19
5400,49,61,24,21,19
5430,49,54,24,21,19
5460,21,54,24,21,19
5490,21,54,24,44,19
5520,21,54,24,44,19
5550,21,61,24,37,19
5580,21,61,24,37,77
5610,21,61,24,21,77
5640,21,61,24,21,77
5670,21,61,24,79,77
5700,37,61,24,79,77
5730,37,61,24,92,77
5760,37,61,24,92,77
5790,21,61,24,92,77
5820,21,61,24,44,77
5850,49,61,24,44,77
5880,49,61,28,92,85
5910,49,61,28,37,85
5940,49,61,28,37,85
5970,21,61,28,92,77
6000,21,61,28,92,77
6030,49,54,28,92,91
