t,p0,p1,p2,p3,p4
0,23,22,86,93,97
30,76,22,86,93,97
60,76,22,86,86,97
90,23,22,86,86,97
120,23,22,86,86,97
150,23,22,86,86,97
180,23,22,86,86,97
210,7,22,86,86,97
240,7,22,86,86,97
270,23,22,86,59,97
300,23,22,86,59,97
330,7,22,86,59,97
360,7,22,86,59,97
390,61,22,86,59,97
420,61,22,59,28,97
450,61,9,59,28,97
480,61,9,53,28,97
510,61,9,53,28,97
540,61,9,53,28,97
570,41,9,53,28,97
600,41,9,53,28,97
630,41,9,53,28,97
660,41,69,53,28,97
690,41,69,53,28,97
720,41,69,53,28,97
750,41,69,53,28,97
780,41,98,2,28,97
810,41,98,53,59,97
840,61,6,53,59,97
870,61,6,53,59,97
900,36,6,53,59,97
930,36,6,53,59,97
960,61,6,53,59,97
990,30,6,53,59,97
1020,30,6,53,59,97
1050,20,6,28,48,97
1080,20,6,28,48,97
1110,20,6,28,48,97
1140,20,6,2,48,97
1170,20,6,2,48,97
1200,20,6,2,48,97
1230,30,98,2,48,97
1260,30,98,28,48,97
1290,30,69,28,48,97
1320,30,69,28,48,97
1350,9,69,28,48,97
1380,9,69,2,48,97
1410,9,69,53,48,97
1440,9,69,53,60,97
1470,69,69,53,60,97
1500,69,69,49,28,97
1530,69,94,49,28,97
1560,69,94,49,47,97
1590,6,94,50,47,97
1620,6,94,50,53,97
1650,6,69,25,46,97
1680,6,69,25,50,97
1710,98,6,25,50,97
1740,98,6,25,50,97
1770,98,6,25,50,97
1800,98,52,25,50,97
1830,98,52,25,50,97
1860,98,52,25,50,97
1890,98,52,25,50,97
1920,98,52,25,50,97
1950,98,52,25,50,97
1980,98,52,25,50,97
2010,98,52,25,50,97
2040,98,52,25,50,97
2070,98,52,25,47,97
2100,98,52,25,47,97
2130,98,52,49,47,97
2160,98,52,47,25,97
2190,69,52,47,25,97
2220,98,52,60,60,97
2250,98,52,60,60,97
2280,98,52,2,59,97
2310,98,52,2,59,97
2340,6,52,53,87,97
2370,6,52,53,87,97
2400,6,52,53,87,97
2430,6,52,53,87,97
2460,6,52,60,87,97
2490,6,52,60,87,97
2520,6,52,86,28,97
2550,6,52,86,28,97
2580,34,69,86,28,97
2610,34,6,86,28,97
2640,34,6,86,2,97
2670,6,6,86,2,97
2700,6,6,86,86,97
2730,6,98,86,86,97
2760,6,98,86,86,97
2790,6,69,86,86,97
2820,6,69,86,86,97
2850,6,98,86,86,97
2880,6,98,86,86,97
2910,94,98,86,86,97
2940,94,98,86,86,97
2970,94,98,86,86,97
3000,94,98,86,86,97
3030,94,69,86,86,97
3060,94,94,86,86,97
3090,94,94,86,86,97
3120,94,69,86,86,97
3150,52,69,86,75,97
3180,52,94,47,48,97
3210,52,94,47,48,97
3240,52,52,60,48,97
3270,52,52,60,47,97
3300,52,19,60,47,97
3330,52,19,60,75,97
3360,52,19,60,75,97
3390,19,19,60,75,97
3420,19,19,60,63,97
3450,52,19,60,63,97
3480,52,52,60,48,97
3510,19,52,63,48,97
3540,19,52,63,63,97
3570,19,52,63,63,97
3600,19,19,63,73,97
3630,52,19,63,73,97
3660,52,19,46,73,97
3690,52,19,46,53,97
3720,52,19,46,53,97
3750,52,19,63,53,97
3780,52,52,63,53,97
3810,52,52,63,53,97
3840,52,52,48,53,97
3870,52,52,48,53,97
3900,52,52,48,53,97
3930,52,85,48,53,97
3960,85,85,48,53,97
3990,77,91,48,46,97
4020,77,91,48,46,97
4050,77,91,8,46,97
4080,77,85,8,46,97
4110,77,85,11,53,97
4140,85,85,11,53,97
4170,85,52,11,74,97
4200,85,52,11,74,97
4230,85,52,11,74,97
4260,85,52,11,74,97
4290,52,52,8,25,97
4320,85,85,8,25,97
4350,52,52,73,13,97
4380,52,52,73,13,97
4410,52,85,73,25,97
4440,52,85,25,25,97
4470,85,85,25,53,97
4500,94,85,25,53,97
4530,94,85,25,53,97
4560,85,85,25,11,97
4590,85,85,25,11,97
4620,85,85,53,74,97
4650,52,85,53,8,97
4680,52,85,53,8,97
4710,52,85,53,53,97
4740,52,85,53,53,97
4770,19,52,8,53,97
4800,19,19,8,72,97
4830,19,19,25,72,97
4860,19,19,53,72,97
4890,19,19,53,11,97
4920,19,19,25,11,97
4950,19,19,21,48,97
4980,19,19,21,48,97
5010,19,19,21,48,97
5040,19,19,21,74,97
5070,19,77,49,74,97
5100,19,77,49,8,97
5130,77,77,49,74,97
5160,77,77,8,74,97
5190,77,77,8,74,97
5220,77,77,49,53,97
5250,77,77,49,53,97
5280,77,19,49,11,97
5310,77,19,49,11,97
5340,77,19,21,11,97
5370,77,19,21,11,97
5400,77,19,8,11,97
5430,19,91,8,11,97
5460,19,91,8,11,97
5490,91,91,8,11,97
5520,91,91,8,74,97
5550,91,91,25,73,97
5580,91,19,25,11,97
5610,77,19,73,74,97
5640,77,52,73,74,97
5670,85,52,73,48,97
5700,85,52,25,48,97
5730,52,52,25,48,97
5760,52,52,15,48,97
5790,85,52,15,48,97
5820,85,52,50,48,97
5850,85,52,50,8,97
