t,p0,p1,p2,p3,p4
0,22,22,86,97,42
30,22,22,86,97,42
60,22,22,86,97,96
90,22,22,86,97,7
120,22,22,86,97,7
150,22,22,86,97,1
180,22,22,86,97,7
210,9,22,86,97,1
240,9,22,86,97,84
270,9,22,86,97,84
300,9,22,86,97,84
330,9,22,86,97,83
360,9,9,86,97,83
390,9,9,86,97,16
420,9,9,47,97,16
450,9,9,47,97,16
480,9,9,47,97,83
510,6,9,47,97,83
540,6,9,47,97,5
570,9,9,53,97,5
600,6,6,53,97,84
630,6,6,47,97,84
660,6,6,47,97,84
690,6,6,49,97,84
720,6,6,49,97,84
750,6,6,53,97,84
780,6,6,53,97,1
810,6,6,49,97,1
840,6,94,49,97,84
870,94,94,49,97,84
900,94,94,49,97,84
930,94,6,15,97,84
960,94,6,15,97,84
990,94,6,15,97,84
1020,94,6,15,97,84
1050,94,6,15,97,84
1080,19,6,15,97,84
1110,19,6,13,97,84
1140,19,6,13,97,84
1170,19,6,13,97,84
1200,6,6,13,97,84
1230,6,6,13,97,84
1260,6,98,13,97,84
1290,6,6,13,97,84
1320,6,6,13,97,84
1350,6,6,50,97,84
1380,6,6,50,97,84
1410,6,6,49,97,84
1440,30,6,49,97,26
1470,30,6,49,97,26
1500,30,6,25,97,26
1530,30,6,25,97,26
1560,30,6,2,97,26
1590,30,6,2,97,26
1620,30,6,2,97,26
1650,30,6,2,97,26
1680,30,6,59,97,26
1710,39,6,59,97,26
1740,39,6,59,97,26
1770,39,6,28,97,26
1800,39,6,28,97,26
1830,39,6,87,97,26
1860,39,6,87,97,26
1890,39,6,59,97,26
1920,39,6,59,97,26
1950,39,6,59,97,26
1980,39,6,59,97,26
2010,39,6,59,97,26
2040,39,6,87,97,26
2070,39,6,87,97,26
2100,39,6,87,97,26
2130,34,6,87,97,26
2160,34,6,87,97,26
2190,34,6,87,97,26
2220,6,6,87,97,26
2250,91,91,87,97,26
2280,91,91,59,97,26
2310,91,91,59,97,26
2340,91,91,59,97,26
2370,91,91,59,97,26
2400,91,91,59,97,1
2430,91,91,59,97,1
2460,91,91,59,97,1
2490,91,91,17,97,1
2520,91,91,17,97,84
2550,91,91,17,97,84
2580,91,6,17,97,5
2610,6,6,71,97,5
2640,77,6,71,97,84
2670,77,6,17,97,84
2700,6,6,17,97,84
2730,6,6,83,97,84
2760,77,6,83,97,84
2790,19,6,83,97,56
2820,19,6,83,97,16
2850,19,6,32,97,56
2880,19,6,32,97,56
2910,19,69,18,97,56
2940,19,94,18,97,57
2970,19,94,18,97,56
3000,19,94,67,97,57
3030,19,94,67,97,54
3060,19,94,67,97,54
3090,52,94,67,97,54
3120,52,94,67,97,61
3150,52,94,60,97,61
3180,52,94,60,97,61
3210,52,52,60,97,61
3240,52,52,60,97,61
3270,52,52,60,97,61
3300,52,52,60,97,61
3330,52,19,60,97,61
3360,52,19,60,97,61
3390,19,19,60,97,61
3420,19,19,60,97,61
3450,19,19,63,97,61
3480,19,85,63,97,61
3510,19,85,63,97,61
3540,19,85,63,97,61
3570,19,85,63,97,61
3600,19,85,53,97,61
3630,19,85,53,97,61
3660,19,85,48,97,61
3690,19,52,8,97,61
3720,19,85,8,97,61
3750,52,85,53,97,61
3780,52,85,53,97,61
3810,52,85,25,97,54
3840,52,85,25,97,61
3870,52,85,25,97,61
3900,19,85,25,97,61
3930,94,19,25,97,67
3960,94,19,15,97,68
3990,94,19,15,97,68
4020,94,19,15,97,68
4050,94,19,15,97,68
4080,94,19,15,97,68
4110,94,19,15,97,68
4140,6,19,15,97,67
4170,6,19,15,97,67
4200,6,19,15,97,61
4230,6,19,15,97,61
4260,85,19,73,97,61
4290,85,19,73,97,61
4320,85,19,8,97,61
4350,19,19,8,97,61
4380,19,19,8,97,54
4410,19,19,8,97,61
4440,91,19,8,97,61
4470,91,19,8,97,61
4500,91,19,53,97,61
4530,6,19,8,97,68
4560,6,52,8,97,68
4590,6,52,8,97,68
4620,6,52,8,97,61
4650,6,19,53,97,61
4680,6,19,53,97,61
4710,6,19,74,97,61
4740,6,19,48,97,61
4770,69,19,48,97,61
4800,69,19,74,97,54
4830,6,52,74,97,10
4860,6,52,74,97,10
4890,6,52,74,97,10
4920,6,52,74,97,54
4950,6,19,74,97,54
4980,6,19,15,97,10
5010,6,19,15,97,10
5040,6,52,8,97,10
5070,6,52,8,97,10
5100,6,19,8,97,10
5130,6,19,48,97,10
5160,6,52,48,97,10
5190,6,52,74,97,56
5220,6,52,74,97,56
5250,6,52,48,97,56
5280,6,52,48,97,56
