t,p0,p1,p2,p3,p4
0,22,23,23,97,86
30,22,23,23,97,86
60,22,23,1,97,86
90,22,23,1,97,86
120,22,23,23,97,86
150,22,23,23,97,86
180,22,84,23,97,86
210,9,84,7,97,86
240,9,56,7,97,86
270,9,56,7,97,53
300,9,56,7,97,53
330,9,56,7,97,28
360,9,56,9,97,28
390,9,56,9,97,59
420,9,56,9,97,59
450,9,56,84,97,28
480,52,56,84,97,28
510,52,56,84,97,28
540,52,56,83,97,28
570,52,56,16,97,2
600,52,56,16,97,2
630,52,56,16,97,2
660,52,56,16,97,2
690,52,56,16,97,2
720,52,56,16,97,60
750,52,56,16,97,60
780,52,23,16,97,60
810,52,23,16,97,60
840,52,23,16,97,60
870,52,23,75,97,60
900,52,84,75,97,60
930,52,84,75,97,60
960,52,84,75,97,60
990,52,84,75,97,60
1020,52,84,75,97,60
1050,52,84,75,97,53
1080,52,84,75,97,53
1110,52,84,53,97,47
1140,52,84,53,97,47
1170,52,84,53,97,47
1200,52,84,75,97,49
1230,52,84,75,97,49
1260,52,84,47,97,49
1290,52,84,47,97,49
1320,52,84,47,97,49
1350,52,84,47,97,49
1380,52,84,47,97,49
1410,52,84,47,97,49
1440,52,84,47,97,49
1470,52,84,47,97,49
1500,52,84,47,97,49
1530,52,84,47,97,49
1560,52,84,47,97,49
1590,52,84,47,97,49
1620,52,84,47,97,49
1650,52,84,60,97,49
1680,94,84,60,97,49
1710,94,84,60,97,49
1740,94,84,60,97,21
1770,94,84,60,97,21
1800,94,84,60,97,11
1830,94,84,2,97,11
1860,94,84,2,97,11
1890,94,84,53,97,11
1920,94,84,53,97,11
1950,94,84,2,97,11
1980,94,84,53,97,11
2010,94,84,53,97,11
2040,94,84,53,97,11
2070,94,84,53,97,11
2100,6,84,60,97,50
2130,6,84,60,97,50
2160,6,84,60,97,37
2190,6,84,60,97,37
2220,94,84,28,97,64
2250,94,84,28,97,44
2280,85,84,59,97,37
2310,85,84,59,97,37
2340,85,84,59,97,37
2370,85,84,87,97,37
2400,85,84,87,97,37
2430,85,84,87,97,37
2460,85,84,28,97,37
2490,52,84,28,97,37
2520,52,84,28,97,37
2550,85,84,28,97,37
2580,19,84,28,97,37
2610,19,84,86,97,37
2640,19,84,86,97,37
2670,19,84,86,97,37
2700,94,84,6,97,37
2730,94,84,6,97,37
2760,94,56,6,97,37
2790,94,56,6,97,37
2820,94,56,94,97,37
2850,94,56,94,97,37
2880,94,57,94,97,37
2910,94,56,6,97,37
2940,94,57,6,97,37
2970,94,54,94,97,37
3000,94,54,69,97,37
3030,94,54,69,97,37
3060,94,54,94,97,37
3090,69,54,94,97,37
3120,69,54,94,97,37
3150,69,54,94,97,37
3180,52,54,94,97,37
3210,52,54,94,97,8
3240,52,54,94,97,8
3270,19,54,52,97,8
3300,19,54,52,97,8
3330,19,54,52,97,15
3360,19,54,52,97,15
3390,19,54,19,97,25
3420,19,54,19,97,25
3450,19,54,19,97,73
3480,19,54,19,97,73
3510,19,54,52,97,8
3540,19,54,19,97,53
3570,19,61,19,97,53
3600,19,61,19,97,53
3630,19,61,94,97,74
3660,19,61,94,97,74
3690,19,61,94,97,74
3720,19,61,94,97,74
3750,19,61,94,97,74
3780,19,61,94,97,53
3810,19,61,94,97,53
3840,19,54,94,97,53
3870,19,54,19,97,74
3900,19,54,19,97,74
3930,52,54,19,97,74
3960,19,54,19,97,74
3990,19,54,19,97,74
4020,19,54,19,97,74
4050,19,54,19,97,74
4080,19,54,19,97,74
4110,19,61,19,97,8
4140,19,54,19,97,48
4170,19,10,19,97,48
4200,19,10,19,97,48
4230,19,10,52,97,48
4260,19,10,52,97,74
4290,52,10,19,97,74
4320,52,54,19,97,8
4350,52,54,19,97,8
4380,52,54,19,97,8
4410,52,54,19,97,8
4440,52,54,19,97,8
4470,52,54,19,97,8
4500,52,54,19,97,8
4530,19,54,19,97,8
4560,19,61,19,97,8
4590,19,61,19,97,8
4620,19,61,19,97,8
4650,19,61,19,97,8
4680,19,61,19,97,8
4710,52,61,19,97,8
4740,52,54,94,97,8
4770,52,54,94,97,8
4800,52,54,94,97,8
4830,52,54,94,97,8
4860,52,54,94,97,8
4890,52,54,94,97,8
4920,19,54,6,97,8
4950,19,54,6,97,8
4980,19,54,6,97,48
5010,52,54,6,97,48
5040,52,54,6,97,8
5070,52,54,6,97,8
5100,19,54,19,97,8
5130,19,54,19,97,25
5160,19,57,19,97,25
5190,19,57,19,97,25
5220,52,57,19,97,25
5250,52,57,19,97,48
5280,52,56,52,97,48
5310,52,56,52,97,48
5340,52,56,52,97,48
5370,52,56,52,97,48
5400,52,56,52,97,48
