id,x0,y0,x1,y1
99,122,136,118,138
98,124,132,122,136
97,120,166,116,166
96,80,166,78,166
95,152,172,152,174
94,132,128,126,126
93,94,94,94,96
92,128,164,120,166
91,146,88,144,88
90,164,152,166,150
89,164,112,166,114
88,132,130,126,128
87,164,98,168,94
86,140,138,144,142
85,114,140,110,148
84,126,128,124,132
83,156,112,158,112
82,72,162,70,158
81,158,112,158,114
80,84,170,82,168
79,98,166,100,166
78,148,108,148,110
77,148,110,156,110
76,72,162,74,160
75,102,152,102,154
74,130,116,130,116
73,84,164,82,166
72,148,108,148,110
71,154,172,156,170
70,74,78,74,80
69,104,170,108,168
68,100,172,100,174
67,166,96,164,96
66,136,94,132,92
65,78,162,78,164
64,114,134,112,132
63,86,160,86,158
62,90,90,88,92
61,138,92,136,94
60,132,94,130,94
59,100,166,100,168
28,86,130,84,130
27,144,76,150,78
26,116,120,114,124
25,84,90,84,88
24,94,96,94,90
23,88,90,84,90
22,168,82,174,88
21,120,120,124,124
20,154,78,158,80
19,122,78,128,76
18,78,88,86,92
17,84,172,84,170
16,98,82,100,82
15,90,156,86,156
14,88,88,92,90
13,158,100,166,96
0,124,118,120,118
1,170,84,172,84
2,84,156,84,154
3,80,148,80,146
4,84,158,90,156
5,94,96,94,90
6,80,166,78,166
7,88,88,92,90
8,94,96,98,96
9,108,110,100,102
10,82,118,86,114
11,100,90,104,82
12,90,124,98,132
29,158,80,162,82
30,162,82,160,82
31,98,144,96,140
32,78,144,78,148
33,142,122,140,122
34,138,92,138,94
35,96,140,92,138
36,82,136,80,140
37,78,88,86,92
38,116,120,114,124
39,100,172,100,174
40,112,116,114,116
41,84,164,82,166
42,114,116,114,120
43,76,164,72,162
44,114,124,114,128
45,160,96,158,100
46,110,148,106,150
47,154,164,158,156
48,152,148,150,146
49,160,96,158,100
50,106,76,106,74
51,152,148,150,146
52,158,150,156,148
53,146,114,144,118
54,120,120,124,124
55,144,98,158,100
56,148,168,150,170
57,158,100,166,96
58,126,128,124,132
