t,p0,p1,p2,p3,p4
0,2,18,18,26,18
30,2,18,18,26,18
60,2,56,18,26,18
90,2,56,56,26,18
120,2,38,56,26,18
150,2,38,92,26,18
180,2,38,92,28,18
210,2,38,92,28,68
240,2,38,49,28,68
270,137,9,49,28,107
300,137,49,31,28,107
330,137,49,31,28,107
360,137,134,31,28,107
390,44,134,31,28,107
420,44,7,31,28,22
450,44,63,31,28,22
480,44,63,31,28,109
510,44,31,31,28,109
540,44,31,31,28,109
570,44,31,31,24,109
600,44,9,31,24,109
630,44,9,92,65,109
660,44,9,92,65,109
690,44,27,92,65,109
720,44,27,92,65,109
750,44,18,92,33,109
780,44,18,0,33,109
810,44,18,0,65,109
840,44,18,92,65,109
870,44,18,104,65,109
900,44,101,104,65,109
930,44,101,133,65,109
960,44,85,133,65,109
990,44,85,133,33,109
1020,44,85,55,33,109
1050,44,85,55,33,109
1080,44,85,55,33,109
1110,44,85,55,33,109
1140,44,85,55,33,109
1170,44,85,65,144,109
1200,44,85,65,65,109
1230,44,85,24,65,109
1260,44,85,24,65,109
1290,44,85,24,65,109
1320,44,85,24,65,109
1350,44,85,24,55,109
1380,44,85,65,55,109
1410,44,85,65,55,109
1440,44,85,65,55,98
1470,44,85,65,55,98
1500,44,85,65,55,98
1530,44,85,65,55,98
1560,44,85,65,55,98
1590,46,85,65,55,98
1620,46,85,33,55,98
1650,46,85,33,133,98
1680,133,85,33,133,98
1710,133,85,33,133,98
1740,133,85,33,133,98
1770,133,85,33,133,98
1800,133,85,33,133,98
1830,133,85,33,112,98
1860,133,85,33,112,98
1890,133,85,33,20,98
1920,133,85,33,20,98
1950,133,85,33,20,98
1980,133,85,33,20,98
2010,133,85,33,20,98
2040,133,85,33,20,98
2070,133,85,33,20,98
2100,133,85,33,20,98
2130,133,85,33,20,98
2160,133,85,33,20,98
2190,133,85,65,20,98
2220,133,85,33,20,98
2250,44,85,33,20,60
2280,44,85,33,20,60
2310,44,85,33,20,60
2340,44,85,65,20,60
2370,44,85,65,20,60
2400,44,85,65,65,60
2430,44,85,65,65,60
2460,44,85,65,65,79
2490,44,85,20,65,79
2520,44,85,20,65,79
2550,44,9,20,65,69
2580,44,9,20,65,69
2610,44,49,20,65,69
2640,40,49,58,65,69
2670,40,49,58,65,69
2700,28,49,58,144,109
2730,28,49,58,144,109
2760,137,7,58,144,109
2790,137,134,29,91,109
2820,137,134,29,33,69
2850,80,92,29,33,69
2880,137,63,29,33,69
2910,80,52,29,113,98
2940,34,52,29,113,98
2970,34,63,29,113,64
3000,34,97,29,113,64
3030,34,97,29,113,64
3060,34,97,29,113,64
3090,100,97,29,113,64
3120,100,97,29,113,64
3150,100,75,29,113,64
3180,91,97,29,113,64
3210,91,73,29,113,64
3240,91,75,29,113,64
3270,91,75,29,113,48
3300,91,75,58,113,48
3330,91,75,58,113,79
