t,p0,p1,p2,p3,p4
0,109,18,130,37,2
30,109,18,130,37,2
60,109,18,130,37,2
90,109,18,130,37,2
120,109,9,9,37,2
150,109,9,9,136,2
180,109,9,9,136,26
210,109,9,9,38,26
240,109,49,9,66,26
270,109,49,9,66,5
300,109,27,9,66,5
330,109,27,9,66,5
360,109,27,9,66,44
390,109,27,9,66,44
420,109,27,9,66,44
450,109,32,9,36,44
480,98,32,9,121,44
510,98,85,9,121,44
540,98,85,9,121,44
570,98,85,9,66,44
600,98,85,9,66,44
630,98,85,0,66,44
660,98,85,0,66,112
690,98,85,92,45,112
720,98,85,92,45,112
750,98,85,92,0,112
780,98,85,104,21,112
810,64,85,104,0,112
840,64,85,104,133,112
870,79,85,104,133,112
900,79,85,44,133,112
930,79,85,44,55,112
960,79,85,44,55,112
990,79,85,44,55,112
1020,48,85,44,55,17
1050,48,85,44,55,17
1080,48,85,44,24,17
1110,48,85,44,24,17
1140,48,85,44,24,17
1170,48,85,44,46,99
1200,48,85,44,44,46
1230,48,85,44,46,104
1260,48,85,44,46,104
1290,48,85,44,44,104
1320,48,85,44,44,104
1350,48,85,44,44,133
1380,48,85,44,44,133
1410,48,85,44,44,133
1440,48,85,44,112,112
1470,48,85,44,112,112
1500,48,85,44,112,133
1530,48,85,44,17,112
1560,48,85,44,17,112
1590,48,85,44,17,17
1620,48,85,44,17,17
1650,48,85,44,17,17
1680,48,85,44,133,112
1710,48,85,44,133,112
1740,48,85,44,133,112
1770,48,85,44,133,112
1800,48,85,44,133,112
1830,48,85,44,55,112
1860,48,85,44,55,112
1890,48,85,112,55,112
1920,48,85,112,55,112
1950,48,85,112,55,20
1980,48,85,112,55,20
2010,48,85,112,55,20
2040,48,85,112,65,20
2070,48,85,17,65,20
2100,48,85,17,65,20
2130,48,85,17,55,20
2160,48,85,99,55,20
2190,48,85,99,55,77
2220,48,85,44,55,77
2250,48,85,44,55,77
2280,48,85,44,55,77
2310,48,85,44,112,77
2340,48,85,44,112,77
2370,48,85,44,112,77
2400,64,85,44,17,77
2430,64,85,44,17,77
2460,64,85,40,17,77
2490,64,85,40,44,77
2520,64,85,40,44,20
2550,64,49,23,44,20
2580,10,49,23,44,20
2610,10,49,23,40,17
2640,10,9,23,40,17
2670,64,9,23,5,17
2700,64,9,23,5,17
2730,64,7,23,5,44
2760,64,7,60,5,44
2790,64,134,60,40,44
2820,64,92,60,5,44
2850,64,92,60,44,44
2880,64,63,64,44,44
2910,79,52,64,44,44
2940,79,52,60,44,28
2970,79,52,60,44,28
3000,79,52,60,44,34
3030,79,52,60,44,34
3060,60,97,60,44,34
3090,64,81,64,44,34
3120,64,81,64,55,34
3150,129,73,64,55,34
3180,129,73,60,55,34
3210,64,73,64,55,34
3240,64,52,64,55,34
3270,64,52,129,55,34
3300,64,52,129,55,100
3330,64,73,129,65,100
3360,64,73,129,65,65
3390,64,73,129,65,65
3420,64,73,129,65,65
3450,64,81,129,55,65
3480,48,81,129,55,91
3510,48,81,129,55,91
3540,79,81,129,65,65
3570,129,81,48,65,65
3600,129,81,48,33,65
3630,129,81,48,65,65
3660,64,81,48,149,65
3690,64,81,48,149,24
3720,64,81,48,33,65
3750,64,81,48,33,65
3780,64,74,48,100,65
3810,64,74,48,100,65
3840,64,16,48,65,65
3870,64,97,48,65,144
3900,129,81,48,65,144
3930,129,81,48,65,144
3960,129,81,48,65,65
3990,129,81,48,100,65
4020,129,81,64,100,100
4050,64,81,64,100,100
4080,64,81,64,100,100
4110,64,81,64,149,149
4140,64,81,64,149,149
4170,64,81,129,149,149
4200,64,81,48,100,65
4230,64,81,48,65,65
4260,64,81,64,65,65
4290,64,81,64,65,144
4320,64,81,64,65,65
4350,64,73,64,65,149
4380,64,52,129,65,149
4410,64,52,129,149,149
4440,48,52,64,24,149
4470,64,52,64,24,149
4500,64,52,64,149,149
4530,64,52,64,149,149
4560,64,52,64,149,149
4590,64,52,64,24,149
4620,64,52,64,24,149
4650,64,97,64,24,149
4680,64,81,64,24,149
4710,64,81,64,144,149
