t,p0,p1,p2,p3,p4
0,107,135,22,85,136
30,107,135,22,85,136
60,107,18,22,85,136
90,107,18,22,85,136
120,107,18,22,85,136
150,107,37,22,136,136
180,107,37,22,92,136
210,107,56,22,7,92
240,50,37,22,7,92
270,50,39,22,92,92
300,50,39,22,92,92
330,50,9,22,92,92
360,50,9,22,92,66
390,50,9,22,92,66
420,50,9,22,31,66
450,76,9,22,31,43
480,76,9,98,31,43
510,106,9,98,31,43
540,106,9,60,92,43
570,106,9,60,92,133
600,106,9,60,92,133
630,106,9,60,92,112
660,106,9,60,92,112
690,106,9,60,45,112
720,72,141,60,0,112
750,72,141,60,0,112
780,72,49,60,43,112
810,105,49,60,43,112
840,105,27,60,104,112
870,62,27,4,133,112
900,62,27,60,133,112
930,15,27,79,55,112
960,15,27,79,55,17
990,15,27,79,65,17
1020,106,27,143,65,17
1050,106,27,143,65,133
1080,106,27,143,65,133
1110,106,27,143,65,133
1140,106,32,143,33,133
1170,106,32,143,33,55
1200,106,32,143,33,55
1230,147,141,105,65,55
1260,147,141,105,144,55
1290,92,101,105,144,55
1320,92,101,105,144,55
1350,92,101,105,24,24
1380,92,101,105,24,55
1410,92,101,105,65,55
1440,92,101,105,65,44
1470,92,101,105,65,44
1500,92,101,143,65,44
1530,0,56,143,65,55
1560,0,56,143,65,78
1590,0,56,143,65,78
1620,0,56,143,24,78
1650,0,56,143,24,21
1680,45,56,143,55,21
1710,45,56,124,55,92
1740,0,56,124,55,92
1770,0,56,124,55,92
1800,21,56,124,24,104
1830,104,56,124,24,104
1860,104,56,124,55,21
1890,104,56,124,55,21
1920,104,56,92,24,21
1950,104,56,92,24,21
1980,112,56,92,24,21
2010,112,56,45,112,21
2040,112,56,45,112,21
2070,112,56,0,112,21
2100,112,56,0,112,21
2130,112,56,43,112,21
2160,17,56,43,17,21
2190,17,56,104,17,21
2220,17,56,104,17,92
2250,17,56,112,17,92
2280,133,56,112,102,92
2310,133,56,112,102,92
2340,133,56,112,55,66
2370,133,56,17,55,66
2400,133,56,17,55,66
2430,99,56,55,55,66
2460,44,56,55,55,9
2490,44,56,55,55,9
2520,44,56,55,55,66
2550,55,92,24,55,92
2580,55,92,24,55,92
2610,23,9,24,55,106
2640,23,9,65,44,106
2670,44,38,65,44,106
2700,44,49,65,44,106
2730,44,49,65,44,96
2760,137,49,70,44,96
2790,137,7,70,5,96
2820,137,63,70,5,96
2850,28,63,20,24,96
2880,28,63,77,24,62
2910,28,63,77,55,62
2940,28,63,77,55,60
2970,28,63,77,55,60
3000,34,52,77,80,64
3030,34,63,20,80,64
3060,44,97,20,24,64
3090,44,97,20,65,64
