t,p0,p1,p2,p3,p4
0,20,86,43,22,86
30,20,86,84,22,86
60,74,86,74,22,86
90,74,86,74,22,86
120,74,86,57,22,86
150,74,86,57,22,86
180,74,86,56,22,86
210,56,86,56,22,86
240,56,86,56,22,86
270,56,86,56,22,86
300,56,86,56,22,86
330,55,86,56,22,86
360,55,8,56,22,8
390,55,10,56,22,8
420,55,10,11,22,10
450,55,8,11,22,10
480,55,8,11,22,8
510,55,97,22,22,8
540,55,97,22,22,32
570,55,97,22,22,32
600,55,8,22,10,32
630,27,8,22,10,32
660,27,8,22,97,32
690,27,8,22,97,32
720,53,8,35,97,8
750,53,8,35,97,8
780,55,97,35,8,8
810,55,32,35,8,8
840,55,32,8,32,97
870,53,32,15,32,32
900,53,32,15,32,8
930,53,32,22,32,8
960,55,32,22,32,97
990,55,32,8,32,97
1020,55,32,8,32,32
1050,55,32,32,32,32
1080,55,15,32,32,8
1110,55,15,32,15,8
1140,55,15,15,15,8
1170,55,15,15,37,8
1200,55,37,37,37,97
1230,55,37,37,37,97
1260,55,37,37,37,97
1290,55,37,37,15,97
1320,55,37,37,15,97
1350,55,29,37,15,97
1380,55,29,37,15,97
1410,55,29,37,15,97
1440,55,44,37,15,97
1470,55,44,37,37,97
1500,55,44,37,44,94
1530,55,68,37,44,94
1560,55,68,37,44,94
1590,55,68,37,44,94
1620,55,68,37,44,94
1650,55,68,37,48,94
1680,55,68,37,48,94
1710,79,68,44,15,94
1740,79,68,44,15,94
1770,79,68,44,15,94
1800,79,68,44,15,94
1830,79,68,44,15,94
1860,79,68,44,15,94
1890,79,68,44,48,94
1920,79,44,44,48,94
1950,31,44,44,48,94
1980,31,44,44,48,94
2010,31,44,44,48,94
2040,31,44,44,48,94
2070,31,44,37,48,94
2100,31,44,37,48,94
2130,13,44,37,11,94
2160,13,44,44,11,94
2190,13,44,44,11,94
2220,13,44,44,11,94
2250,13,44,44,11,97
2280,13,44,44,11,97
2310,56,44,44,11,97
2340,56,44,44,11,97
2370,56,44,44,11,97
2400,56,44,44,11,97
2430,56,44,44,11,97
2460,57,44,44,33,97
2490,57,44,78,33,97
2520,56,44,78,22,97
2550,56,15,78,22,32
2580,56,15,94,86,8
2610,56,22,94,86,98
2640,54,22,97,86,98
2670,54,22,97,86,98
2700,57,22,94,33,98
2730,50,22,94,33,98
2760,50,22,82,33,98
2790,50,22,82,33,98
2820,50,22,82,33,98
2850,50,22,82,33,18
2880,50,22,82,33,98
2910,50,22,82,33,98
2940,95,11,82,33,98
2970,50,11,82,83,98
3000,95,11,82,83,45
3030,3,60,82,83,45
3060,3,60,82,83,45
3090,3,60,82,83,45
3120,81,60,78,83,45
3150,3,60,78,83,45
3180,3,60,78,83,87
3210,3,60,78,83,87
3240,3,60,78,83,87
3270,3,60,78,83,87
3300,3,60,78,83,87
3330,3,60,89,83,87
3360,3,60,89,83,87
3390,81,60,78,83,87
3420,81,88,78,69,87
3450,81,88,78,89,87
3480,81,87,89,89,87
3510,81,87,89,89,87
3540,81,87,89,89,87
3570,81,87,89,89,64
3600,3,87,89,83,58
3630,3,87,89,83,58
3660,3,87,89,89,58
3690,3,87,89,89,64
3720,3,87,89,89,64
3750,36,87,78,89,64
3780,36,87,78,89,64
3810,36,87,78,89,64
3840,81,87,78,89,64
3870,81,87,78,89,64
3900,81,87,78,89,64
3930,81,87,89,89,87
3960,81,87,89,78,87
3990,81,87,89,78,87
4020,81,87,83,92,58
4050,81,87,83,92,58
4080,81,87,83,92,58
4110,81,58,83,92,58
4140,81,64,82,92,34
4170,81,64,82,92,38
4200,81,64,83,92,64
4230,81,87,83,92,58
4260,81,87,83,92,58
4290,3,87,83,92,58
4320,3,87,83,83,58
4350,3,87,83,83,58
4380,3,87,83,83,45
4410,3,87,83,83,45
4440,3,87,83,83,61
4470,3,87,83,83,61
4500,3,87,83,83,87
4530,3,87,83,83,87
4560,81,87,83,83,87
4590,81,87,83,83,87
4620,81,87,83,83,87
4650,81,87,83,83,87
4680,81,87,83,83,87
4710,81,87,83,83,87
4740,81,87,83,83,87
4770,3,87,83,83,87
4800,3,87,83,78,87
4830,3,87,83,78,87
4860,36,87,83,78,87
4890,36,45,83,78,45
4920,36,45,83,83,45
4950,36,7,78,83,45
4980,36,7,78,83,45
5010,36,7,83,83,45
5040,36,7,83,83,45
5070,36,7,83,83,45
5100,36,7,83,83,45
5130,36,45,83,83,18
5160,36,45,83,83,45
5190,36,45,83,83,45
5220,36,45,83,83,45
5250,36,45,83,83,45
5280,36,45,83,83,45
5310,36,45,83,83,45
5340,36,45,83,83,45
5370,36,45,83,69,45
5400,36,45,89,69,45
5430,36,45,89,83,45
5460,36,45,78,83,7
5490,36,45,89,83,7
5520,36,45,78,83,45
5550,71,0,78,83,45
5580,36,0,78,78,45
5610,36,45,78,78,45
5640,36,45,83,78,45
5670,71,45,83,78,45
5700,71,45,78,78,45
5730,71,45,78,78,45
5760,71,45,78,78,45
5790,71,45,78,78,45
5820,71,45,78,78,45
5850,71,45,78,78,45
5880,71,45,78,82,45
5910,71,45,24,82,45
5940,71,45,24,78,45
5970,71,45,94,78,45
6000,71,45,94,78,45
6030,36,45,94,94,45
6060,71,45,94,94,45
6090,71,45,15,94,45
6120,71,45,15,94,45
6150,71,45,37,94,45
6180,71,45,37,82,45
6210,71,45,37,82,45
6240,3,45,37,82,45
6270,3,45,15,89,45
6300,81,45,15,89,45
6330,81,45,15,89,45
6360,3,45,80,78,45
6390,3,45,80,78,45
6420,3,45,80,78,45
6450,3,45,97,80,45
6480,3,45,97,80,45
6510,3,45,97,80,45
6540,3,45,97,80,45
6570,3,45,97,80,18
6600,81,45,97,80,45
6630,81,7,97,80,45
6660,3,7,8,90,45
6690,3,7,8,90,45
6720,3,7,15,90,45
6750,3,7,15,90,45
6780,3,7,32,90,45
6810,81,45,32,90,45
6840,81,45,15,80,45
6870,81,45,15,80,45
6900,3,45,37,80,45
6930,3,58,37,80,45
6960,3,58,15,80,45
6990,3,58,15,80,34
7020,3,58,15,80,34
7050,81,58,15,90,34
7080,81,58,80,90,58
7110,81,58,80,90,49
7140,81,49,80,80,49
7170,81,49,80,80,49
7200,81,49,80,80,49
7230,81,34,80,80,49
7260,95,34,80,80,49
7290,95,40,80,80,34
7320,95,40,80,90,64
7350,95,40,80,90,64
7380,95,40,78,90,64
7410,3,40,78,78,40
7440,3,38,78,78,40
7470,3,38,78,78,40
7500,3,38,78,78,64
7530,3,38,78,78,40
7560,36,34,78,78,64
7590,81,34,78,78,64
7620,81,38,78,78,64
7650,81,64,78,78,45
7680,81,64,94,78,45
7710,81,64,94,78,45
7740,81,64,69,83,64
7770,81,64,69,83,64
7800,3,38,69,83,58
7830,36,38,69,83,58
7860,36,38,78,83,34
7890,3,38,78,83,34
7920,3,38,78,83,34
7950,3,64,78,83,34
7980,36,64,78,83,34
8010,36,64,78,83,38
8040,71,64,78,83,38
8070,71,64,78,83,64
8100,81,64,78,83,64
8130,3,58,80,83,38
8160,56,45,80,83,87
8190,56,45,24,83,58
8220,56,45,24,83,64
8250,56,45,80,83,64
8280,56,45,80,83,98
8310,56,45,80,83,98
8340,56,45,80,83,98
8370,56,45,90,83,98
8400,56,98,90,83,98
8430,56,98,90,83,98
8460,56,98,90,83,98
8490,56,98,80,83,98
8520,56,98,80,83,98
8550,56,98,80,83,98
8580,56,45,80,89,98
8610,74,45,80,89,98
8640,60,45,80,89,98
8670,60,45,80,89,45
8700,20,45,80,89,45
8730,20,45,80,89,45
8760,43,45,80,89,45
8790,43,45,80,83,45
8820,20,58,80,83,45
8850,20,58,24,83,45
8880,20,58,24,83,45
8910,23,58,24,83,45
8940,42,58,24,83,45
8970,42,58,24,78,45
9000,42,58,24,78,45
9030,42,58,24,83,87
9060,42,58,24,83,87
9090,42,58,24,83,87
9120,22,58,24,78,87
9150,22,38,24,78,58
9180,22,38,78,89,58
9210,22,38,78,89,58
9240,22,45,94,89,58
9270,22,45,94,78,64
9300,22,87,94,78,87
9330,22,87,94,78,87
9360,22,87,94,78,45
9390,22,45,94,97,45
9420,22,87,94,97,45
9450,22,87,97,97,45
9480,22,87,97,24,7
9510,22,87,80,24,7
9540,11,64,80,24,18
9570,11,64,80,24,45
9600,11,64,80,24,62
9630,11,58,80,24,62
9660,11,58,80,80,62
9690,11,58,80,80,62
9720,11,58,15,94,7
9750,11,58,15,94,7
9780,11,58,15,94,45
9810,11,58,15,94,45
9840,11,58,15,24,45
9870,11,58,15,24,45
9900,11,58,15,24,45
9930,11,58,15,24,58
9960,11,67,15,24,58
9990,3,67,15,80,61
10020,3,67,8,80,61
10050,3,49,97,80,49
10080,3,49,97,80,49
10110,3,67,97,80,49
10140,3,67,97,80,49
10170,3,49,97,80,49
10200,3,40,97,83,58
10230,3,40,80,83,58
10260,3,40,80,83,58
10290,3,40,78,83,58
10320,3,67,78,83,58
10350,3,67,78,83,58
10380,3,67,78,83,58
10410,59,67,78,83,58
10440,59,38,78,83,58
10470,59,38,78,83,58
10500,3,64,78,83,58
10530,3,64,78,83,58
10560,3,64,83,83,58
10590,81,64,83,83,64
10620,50,58,83,83,64
10650,50,58,83,83,34
10680,59,58,82,83,58
10710,59,58,82,83,58
10740,95,64,82,83,58
10770,95,58,82,78,87
10800,95,64,82,83,7
10830,95,61,82,83,7
10860,50,61,82,83,7
10890,50,7,82,83,7
10920,50,7,82,83,7
10950,59,7,78,83,7
10980,59,7,78,83,7
11010,59,45,78,83,7
11040,11,45,78,83,7
11070,11,45,78,78,45
11100,11,45,78,78,45
11130,11,45,78,83,45
11160,11,45,78,83,7
11190,11,98,78,83,7
11220,11,98,97,83,7
11250,11,98,97,78,1
11280,11,45,94,83,1
11310,11,45,94,78,21
11340,22,45,44,78,21
11370,22,45,44,78,21
11400,22,45,44,78,45
11430,22,45,44,78,45
11460,22,45,44,78,45
11490,54,45,44,78,45
11520,54,45,44,78,45
11550,54,45,97,78,45
11580,54,45,97,78,7
11610,54,45,94,89,7
11640,54,45,94,83,45
11670,54,45,94,83,45
11700,54,45,94,83,45
11730,54,45,94,83,45
11760,79,98,94,83,45
11790,79,98,94,78,45
11820,79,45,83,78,45
11850,79,45,89,78,45
11880,79,45,89,83,45
11910,79,45,89,83,45
11940,79,45,89,83,45
11970,79,45,82,83,45
12000,79,45,82,83,45
12030,79,45,82,83,45
12060,79,45,69,83,45
12090,79,45,69,83,45
12120,79,45,69,83,45
12150,79,45,69,83,45
12180,79,45,69,83,45
