t,p0,p1,p2,p3,p4
0,38,38,90,60,4
30,38,38,90,60,4
60,38,38,90,60,4
90,38,38,90,60,86
120,38,38,90,60,86
150,38,38,70,60,40
180,38,38,70,60,40
210,38,38,56,60,40
240,38,38,56,60,40
270,32,38,56,60,35
300,32,38,56,60,35
330,32,38,56,60,35
360,32,96,67,60,35
390,32,96,67,60,21
420,32,32,67,60,21
450,23,32,67,60,21
480,23,23,67,60,5
510,23,23,67,60,5
540,23,23,67,60,5
570,23,23,85,60,5
600,30,30,85,60,35
630,30,30,2,60,35
660,6,30,2,60,64
690,6,30,2,60,64
720,6,30,2,60,92
750,6,30,2,60,92
780,6,30,2,60,52
810,6,30,2,60,52
840,6,30,2,60,40
870,6,30,2,60,40
900,6,30,2,60,40
930,6,30,84,60,40
960,6,30,84,60,40
990,6,30,84,60,40
1020,6,30,84,60,40
1050,6,30,84,60,40
1080,6,30,84,60,40
1110,6,30,71,60,40
1140,6,30,71,60,40
1170,6,30,71,60,40
1200,30,30,71,60,40
1230,30,30,71,60,40
1260,30,30,71,60,40
1290,30,30,71,60,40
1320,30,30,71,60,40
1350,30,30,2,60,40
1380,30,30,2,60,94
1410,30,30,2,60,94
1440,23,30,2,60,29
1470,23,30,2,60,29
1500,23,30,85,60,29
1530,23,30,85,60,29
1560,23,30,85,60,29
1590,89,30,85,60,29
1620,89,30,85,60,29
1650,99,30,85,60,29
1680,99,30,85,60,29
1710,99,30,85,60,29
1740,99,30,85,60,29
1770,99,30,9,60,29
1800,99,30,9,60,29
1830,99,30,9,60,29
1860,99,30,9,60,29
1890,99,30,9,60,29
1920,99,30,9,60,29
1950,99,30,9,60,29
1980,24,30,9,60,29
2010,24,30,9,60,29
2040,24,30,9,60,29
2070,24,30,9,60,29
2100,24,30,9,60,29
2130,24,30,9,60,29
2160,24,30,9,60,29
2190,24,24,9,60,29
2220,24,24,9,60,29
2250,24,24,9,60,29
2280,24,24,9,60,29
2310,24,24,9,60,29
2340,24,24,9,60,29
2370,24,24,9,60,29
2400,24,24,9,60,94
2430,24,24,9,60,94
2460,24,24,9,60,94
2490,24,24,62,60,94
2520,24,24,62,60,29
2550,24,24,62,60,29
2580,24,24,62,60,29
2610,24,24,43,60,29
2640,24,24,43,60,35
2670,24,24,43,60,35
2700,24,24,43,60,35
2730,24,24,68,60,45
2760,24,24,68,60,45
2790,7,24,68,60,45
2820,7,24,68,60,45
2850,7,24,59,60,45
2880,7,24,59,60,45
2910,7,23,59,60,97
2940,7,6,37,60,97
2970,7,6,37,60,97
3000,7,6,37,60,97
3030,6,6,37,60,97
3060,6,6,37,60,48
3090,6,6,37,60,48
3120,6,6,37,60,48
3150,7,6,37,60,48
3180,7,6,37,60,48
