t,p0,p1,p2,p3,p4
0,51,42,21,52,95
30,51,42,21,52,95
60,51,42,21,52,86
90,51,42,21,52,59
120,51,42,21,52,59
150,51,42,32,52,86
180,51,42,32,52,86
210,42,42,32,52,86
240,42,42,32,52,86
270,61,42,32,52,85
300,61,42,32,52,85
330,61,42,32,52,85
360,61,42,68,52,85
390,61,42,68,52,7
420,61,42,68,52,7
450,61,42,68,52,7
480,61,61,68,52,44
510,61,61,68,52,44
540,61,61,68,52,63
570,61,61,68,52,63
600,69,69,68,52,85
630,69,69,87,52,85
660,71,69,87,52,85
690,71,69,87,52,85
720,71,69,87,52,86
750,71,69,87,52,86
780,71,69,87,52,86
810,71,69,9,52,86
840,71,71,9,52,89
870,71,71,9,52,89
900,71,71,9,52,89
930,71,71,9,52,89
960,71,71,9,52,89
990,71,71,9,52,89
1020,71,71,9,52,89
1050,71,71,9,52,89
1080,71,71,9,52,89
1110,71,71,87,52,89
1140,71,71,87,52,89
1170,71,69,87,52,89
1200,71,69,87,52,89
1230,71,69,87,52,89
1260,69,74,87,52,89
1290,69,69,87,52,89
1320,69,69,87,52,89
1350,69,69,87,52,89
1380,74,69,87,52,40
1410,74,69,87,52,40
1440,74,69,87,52,40
1470,74,69,87,52,40
1500,74,69,87,52,40
1530,61,69,87,52,89
1560,61,69,20,52,89
1590,91,69,20,52,89
1620,91,69,20,52,89
1650,61,69,20,52,89
1680,61,69,20,52,89
1710,24,69,20,52,89
1740,24,69,20,52,89
1770,24,69,20,52,89
1800,24,69,20,52,89
1830,16,69,17,52,89
1860,16,69,17,52,89
1890,16,69,17,52,89
1920,16,69,17,52,89
1950,16,69,17,52,89
1980,16,69,17,52,89
2010,16,69,17,52,89
2040,16,69,17,52,89
2070,16,69,17,52,89
2100,16,69,17,52,89
2130,16,69,17,52,89
2160,16,69,17,52,89
2190,16,69,17,52,89
2220,16,69,17,52,89
2250,6,6,17,52,89
2280,6,6,17,52,89
2310,6,6,17,52,89
2340,6,6,17,52,89
2370,6,6,17,52,89
2400,6,6,17,52,89
2430,6,6,17,52,89
2460,6,6,17,52,89
2490,6,6,17,52,89
2520,6,6,17,52,86
2550,6,6,17,52,86
2580,6,79,17,52,85
2610,6,79,70,52,85
2640,6,74,70,52,85
2670,6,74,70,52,85
2700,69,74,70,52,85
2730,69,74,0,52,83
2760,49,74,0,52,83
2790,71,74,0,52,35
2820,71,74,0,52,35
2850,71,74,0,52,35
2880,71,74,0,52,35
2910,71,71,0,52,11
2940,71,71,0,52,11
2970,71,71,0,52,11
3000,71,71,81,52,11
3030,49,71,81,52,46
3060,49,71,81,52,46
3090,49,71,81,52,46
3120,49,71,81,52,46
3150,49,71,81,52,46
3180,49,71,81,52,46
3210,49,71,81,52,46
3240,49,71,81,52,46
3270,49,71,81,52,46
3300,49,71,81,52,46
3330,49,71,81,52,46
3360,49,71,81,52,46
3390,49,71,81,52,46
3420,49,49,81,52,46
3450,49,49,68,52,46
3480,71,49,68,52,46
3510,71,49,9,52,46
3540,71,49,9,52,46
3570,71,49,9,52,46
3600,71,49,9,52,46
3630,71,49,9,52,46
3660,71,49,9,52,46
3690,71,49,9,52,46
3720,71,49,9,52,77
3750,71,49,9,52,77
3780,71,49,9,52,77
3810,71,49,9,52,46
3840,71,49,9,52,46
3870,71,49,9,52,46
3900,71,49,9,52,46
3930,69,49,9,52,77
3960,69,49,9,52,77
3990,69,49,9,52,77
4020,69,49,9,52,77
4050,69,71,9,52,77
4080,69,71,9,52,77
4110,69,71,9,52,77
4140,69,71,9,52,77
4170,69,71,9,52,77
4200,69,71,9,52,46
4230,69,71,9,52,46
4260,49,71,9,52,46
4290,49,71,9,52,46
4320,49,71,9,52,46
4350,6,71,9,52,46
4380,6,71,9,52,46
4410,6,71,9,52,46
4440,6,71,9,52,46
4470,69,71,9,52,46
4500,69,71,9,52,46
4530,69,71,9,52,77
4560,69,71,9,52,77
4590,69,71,9,52,77
4620,69,71,9,52,77
4650,69,71,9,52,46
4680,69,71,9,52,46
4710,69,71,9,52,46
4740,69,71,9,52,46
4770,74,71,9,52,46
4800,74,71,47,52,46
4830,69,71,47,52,46
4860,69,71,47,52,46
4890,69,71,47,52,46
4920,69,71,47,52,67
4950,69,71,47,52,67
4980,69,71,9,52,11
5010,69,71,9,52,11
5040,69,71,9,52,11
5070,69,71,9,52,11
5100,69,71,9,52,11
5130,69,71,9,52,11
5160,69,71,9,52,11
5190,69,71,9,52,67
5220,69,71,9,52,67
5250,69,71,9,52,67
5280,69,71,9,52,58
5310,69,71,9,52,58
5340,71,71,9,52,58
5370,71,71,9,52,58
5400,71,71,9,52,35
5430,71,71,9,52,35
5460,71,71,9,52,35
5490,71,71,9,52,35
5520,71,71,9,52,35
5550,71,71,9,52,35
5580,69,71,9,52,35
5610,69,71,9,52,35
5640,69,71,50,52,35
5670,69,71,50,52,35
5700,69,71,87,52,35
5730,69,71,87,52,35
5760,71,71,87,52,11
5790,69,71,87,52,11
5820,69,71,87,52,11
5850,69,71,87,52,11
5880,69,71,87,52,11
5910,69,49,87,52,11
5940,69,49,87,52,11
5970,69,49,87,52,11
6000,69,71,87,52,46
6030,69,71,87,52,46
6060,69,71,87,52,46
6090,69,71,87,52,46
6120,69,71,87,52,46
6150,69,71,87,52,46
6180,69,71,87,52,46
6210,61,49,87,52,46
6240,61,49,87,52,77
6270,61,49,87,52,77
6300,92,49,87,52,77
6330,92,49,87,52,77
6360,92,49,87,52,77
6390,92,49,68,52,77
6420,96,71,68,52,77
6450,96,71,68,52,77
6480,96,71,68,52,77
6510,96,71,68,52,77
6540,96,71,68,52,77
6570,96,71,68,52,77
6600,96,71,68,52,77
6630,96,71,68,52,77
6660,96,71,4,52,77
6690,15,71,4,52,77
6720,15,71,4,52,77
6750,24,71,4,52,77
6780,24,71,4,52,77
6810,24,71,4,52,77
6840,24,71,4,52,77
6870,6,71,4,52,77
6900,6,71,4,52,77
6930,6,71,4,52,77
6960,6,71,4,52,77
6990,6,49,68,52,77
7020,6,49,9,52,46
7050,6,49,9,52,46
7080,6,49,9,52,46
7110,6,49,9,52,46
7140,6,49,9,52,11
7170,6,49,9,52,11
7200,6,49,9,52,67
7230,6,49,9,52,67
7260,6,49,9,52,67
7290,6,49,9,52,11
7320,6,49,9,52,11
7350,6,49,9,52,11
7380,6,49,9,52,11
7410,6,49,9,52,11
7440,6,49,9,52,11
7470,6,49,9,52,11
7500,6,49,9,52,11
7530,6,49,9,52,11
7560,6,49,9,52,11
7590,6,49,9,52,66
7620,6,49,9,52,46
7650,49,49,9,52,46
7680,6,49,9,52,46
7710,6,49,9,52,46
7740,49,49,9,52,46
7770,49,49,9,52,46
7800,49,49,9,52,46
7830,49,49,50,52,46
7860,49,49,50,52,46
7890,49,49,9,52,46
7920,49,49,9,52,46
7950,49,49,50,52,46
7980,49,49,50,52,46
8010,49,49,87,52,46
8040,49,49,87,52,46
8070,49,49,87,52,77
8100,49,49,87,52,77
8130,49,49,87,52,77
8160,49,49,87,52,77
8190,49,49,87,52,77
8220,49,49,87,52,77
8250,49,49,87,52,77
8280,49,49,68,52,77
8310,49,49,68,52,77
8340,49,49,68,52,77
8370,49,49,68,52,77
8400,49,49,68,52,77
8430,49,49,68,52,77
8460,49,49,68,52,77
8490,49,49,87,52,77
8520,49,49,87,52,77
8550,49,49,87,52,77
8580,49,49,87,52,77
8610,49,49,87,52,77
8640,49,49,87,52,77
8670,72,49,87,52,77
8700,49,49,87,52,77
8730,49,49,87,52,77
8760,49,49,87,52,77
8790,72,49,87,52,77
8820,72,49,87,52,77
8850,72,49,87,52,46
8880,72,49,87,52,46
8910,72,49,87,52,46
8940,72,72,87,52,66
8970,72,72,87,52,66
9000,72,72,87,52,46
9030,72,49,87,52,67
9060,6,49,87,52,67
9090,6,72,87,52,11
9120,6,72,87,52,11
9150,6,49,87,52,11
9180,6,49,50,52,11
9210,6,49,50,52,11
9240,69,49,50,52,11
9270,69,49,50,52,11
9300,69,49,50,52,46
9330,69,49,50,52,46
9360,69,49,50,52,46
9390,16,49,50,52,46
9420,16,49,50,52,46
9450,16,49,50,52,46
9480,16,49,50,52,46
9510,16,72,50,52,46
9540,16,72,50,52,46
9570,16,72,50,52,46
9600,16,72,87,52,77
9630,16,49,87,52,77
9660,16,49,87,52,46
9690,16,49,87,52,70
9720,69,49,87,52,70
9750,69,49,9,52,70
9780,69,49,9,52,70
9810,69,49,9,52,70
9840,69,49,9,52,70
9870,69,49,50,52,70
9900,69,49,50,52,70
9930,69,49,50,52,70
9960,6,49,87,52,70
9990,6,49,87,52,46
10020,6,49,87,52,46
10050,72,49,87,52,46
10080,72,72,87,52,46
10110,72,72,87,52,46
10140,72,72,87,52,46
10170,72,72,87,52,67
10200,72,72,87,52,67
10230,72,72,87,52,67
10260,72,72,87,52,67
10290,72,72,87,52,11
10320,72,72,87,52,67
10350,72,72,87,52,67
10380,72,72,87,52,67
10410,6,49,87,52,67
10440,6,49,87,52,67
10470,6,49,4,52,67
10500,6,49,4,52,46
10530,6,49,4,52,46
10560,6,72,4,52,46
10590,6,72,4,52,46
10620,69,72,4,52,77
10650,69,72,87,52,77
10680,69,72,87,52,77
10710,69,72,87,52,77
10740,69,49,87,52,77
10770,69,49,87,52,77
10800,69,49,87,52,77
10830,69,49,87,52,77
10860,69,49,87,52,77
10890,69,49,8,52,77
10920,69,49,8,52,77
10950,69,72,8,52,77
10980,69,72,8,52,77
11010,69,72,8,52,46
11040,74,72,8,52,46
11070,74,72,8,52,77
11100,74,79,8,52,77
11130,69,79,8,52,77
11160,16,79,8,52,77
11190,16,79,8,52,77
11220,16,79,8,52,77
11250,16,79,8,52,77
11280,16,79,33,52,77
11310,16,79,33,52,77
11340,16,79,33,52,77
11370,16,79,33,52,77
11400,6,79,33,52,77
11430,16,79,33,52,77
11460,16,6,33,52,77
11490,6,6,17,52,77
11520,6,6,17,52,77
11550,6,6,17,52,77
11580,6,6,17,52,77
11610,6,6,17,52,77
11640,6,6,30,52,77
11670,6,6,30,52,46
11700,6,49,30,52,46
11730,6,49,30,52,46
11760,6,49,68,52,46
11790,6,49,68,52,46
11820,16,49,68,52,46
11850,16,49,68,52,46
11880,16,49,68,52,46
11910,16,49,68,52,46
11940,16,49,68,52,46
11970,16,49,68,52,46
12000,16,49,68,52,77
12030,69,49,68,52,77
12060,69,49,68,52,77
12090,69,49,68,52,77
12120,69,49,50,52,77
12150,69,49,50,52,77
12180,69,49,87,52,77
12210,69,71,87,52,77
12240,69,71,50,52,77
12270,69,71,50,52,77
12300,69,71,50,52,77
12330,69,71,50,52,77
12360,69,71,50,52,77
12390,69,71,50,52,77
12420,61,71,50,52,77
12450,61,71,50,52,77
12480,61,71,50,52,77
12510,61,71,50,52,77
12540,61,71,50,52,77
12570,61,49,50,52,77
12600,61,49,50,52,77
12630,61,49,87,52,77
12660,16,49,87,52,77
12690,16,49,87,52,77
12720,12,49,87,52,77
12750,12,49,87,52,77
12780,12,49,87,52,77
12810,12,49,87,52,77
12840,12,49,87,52,77
12870,12,49,87,52,77
12900,12,49,87,52,77
12930,12,49,87,52,77
12960,12,49,87,52,77
12990,46,49,87,52,77
13020,46,49,87,52,77
13050,46,49,87,52,77
13080,46,71,87,52,77
13110,46,71,87,52,77
13140,46,71,4,52,77
13170,46,71,4,52,77
13200,46,71,4,52,77
13230,46,49,4,52,77
13260,77,49,4,52,77
13290,77,49,4,52,77
13320,77,49,4,52,77
13350,77,49,87,52,77
13380,77,49,87,52,77
13410,77,49,87,52,77
13440,77,49,87,52,77
13470,77,49,87,52,46
13500,77,49,9,52,46
13530,77,49,9,52,46
13560,77,49,87,52,46
13590,77,49,87,52,46
13620,77,49,87,52,46
13650,77,71,87,52,77
13680,77,71,87,52,77
13710,77,71,87,52,77
13740,77,71,87,52,77
13770,77,71,87,52,77
13800,77,49,87,52,77
13830,77,49,87,52,77
13860,77,49,87,52,77
13890,77,49,87,52,77
13920,77,49,87,52,77
13950,4,49,87,52,77
13980,4,49,87,52,77
14010,4,71,87,52,77
14040,4,71,87,52,77
14070,4,71,9,52,77
14100,4,71,9,52,77
14130,4,71,9,52,77
14160,4,71,9,52,77
14190,4,71,9,52,77
14220,4,71,9,52,77
14250,4,71,87,52,77
14280,4,71,87,52,77
14310,4,71,87,52,77
14340,29,71,87,52,77
14370,29,71,87,52,77
14400,29,71,87,52,77
14430,29,71,87,52,77
14460,5,71,87,52,46
14490,27,71,87,52,46
14520,78,71,87,52,46
14550,78,71,17,52,46
14580,17,71,17,52,46
14610,17,71,17,52,46
14640,17,71,17,52,46
14670,33,71,17,52,46
14700,33,71,17,52,46
14730,33,71,17,52,46
14760,33,71,17,52,46
14790,33,71,33,52,46
14820,33,71,17,52,46
14850,33,71,17,52,46
14880,33,71,17,52,46
14910,33,71,17,52,46
14940,33,71,17,52,46
14970,33,71,70,52,46
15000,33,71,70,52,46
