t,p0,p1,p2,p3,p4
0,26,184,184,26,114
30,26,184,184,26,114
60,26,7,184,26,114
90,26,7,7,26,114
120,26,7,7,25,114
150,26,7,7,25,65
180,26,7,7,51,65
210,26,7,7,51,10
240,26,7,7,51,10
270,191,7,7,51,10
300,191,7,182,51,10
330,146,7,182,51,10
360,146,7,182,51,10
390,146,7,182,51,10
420,146,7,182,51,10
450,146,189,182,51,10
480,146,189,182,51,73
510,69,185,182,51,73
540,69,185,185,51,73
570,69,185,185,51,73
600,69,93,185,51,73
630,69,93,185,51,73
660,69,93,93,51,73
690,69,153,93,51,73
720,69,153,29,51,73
750,69,153,29,43,73
780,69,153,29,43,73
810,69,153,29,170,73
840,69,153,29,170,73
870,69,153,171,170,73
900,69,3,171,106,73
930,69,3,171,106,73
960,69,8,171,41,73
990,69,8,171,41,73
1020,69,8,171,41,73
1050,69,8,171,41,73
1080,69,8,171,41,73
1110,69,8,171,41,73
1140,69,8,171,41,73
1170,69,8,51,41,73
1200,69,8,51,127,73
1230,69,8,39,127,73
1260,69,8,39,127,73
1290,69,8,39,43,73
1320,69,8,39,43,73
1350,69,8,39,76,73
1380,69,8,43,76,73
1410,69,8,43,76,73
1440,69,8,43,171,137
1470,69,8,43,171,137
1500,69,8,61,124,147
1530,69,8,61,124,147
1560,69,8,61,124,147
1590,69,8,61,124,147
1620,69,8,170,124,147
1650,69,8,170,75,147
1680,171,8,39,75,147
1710,171,8,39,75,147
1740,171,8,39,75,147
1770,171,8,39,75,147
1800,171,8,39,75,147
1830,171,8,39,51,147
1860,171,8,39,72,147
1890,171,8,181,72,147
1920,171,8,181,72,147
1950,171,8,181,72,147
1980,171,8,181,72,147
2010,171,8,181,115,147
2040,171,8,181,115,147
2070,171,8,181,115,147
2100,171,8,181,115,147
2130,171,8,181,115,147
2160,171,8,181,115,147
2190,171,8,170,115,174
2220,171,8,39,115,174
2250,75,8,39,115,174
2280,75,8,39,115,174
2310,75,8,39,115,143
2340,75,8,124,115,143
2370,75,8,124,115,119
2400,75,8,124,106,119
2430,75,8,124,106,119
2460,75,8,124,106,174
2490,69,92,90,43,174
2520,69,92,90,43,102
2550,75,7,90,43,73
2580,69,7,90,43,73
2610,69,7,90,43,73
2640,172,7,90,43,73
2670,172,7,90,43,73
2700,146,7,90,51,137
2730,146,7,86,51,137
2760,26,7,86,50,73
2790,26,7,90,41,73
2820,26,7,90,41,137
2850,172,7,90,41,137
2880,173,189,79,41,137
2910,172,177,79,71,137
2940,95,177,79,71,137
2970,51,189,79,71,187
3000,178,194,79,71,187
3030,50,194,79,13,187
3060,50,194,79,13,187
3090,41,194,79,13,187
3120,41,194,79,13,187
3150,41,118,79,13,187
3180,41,67,79,13,187
3210,41,67,79,13,187
3240,41,128,79,13,187
3270,41,128,79,13,159
3300,41,128,20,13,159
3330,41,128,20,13,49
3360,41,122,90,13,49
3390,41,122,90,13,159
3420,41,122,149,13,82
3450,41,122,149,13,82
3480,41,122,149,13,82
3510,41,122,149,13,82
3540,41,122,149,13,82
3570,41,122,149,13,82
3600,41,140,149,13,80
3630,41,140,149,13,80
3660,41,140,149,13,80
3690,41,140,149,13,80
3720,41,140,149,13,159
3750,41,140,149,41,80
3780,41,140,170,41,80
3810,64,140,170,41,82
3840,64,140,71,41,96
3870,41,140,71,43,96
3900,41,194,39,170,174
3930,167,194,39,170,174
3960,167,128,170,170,165
3990,167,128,170,170,187
4020,41,128,170,170,187
4050,41,128,170,170,187
4080,41,128,170,170,187
4110,41,128,170,170,187
4140,41,128,41,170,187
4170,41,67,41,106,187
4200,41,38,71,106,187
4230,64,38,71,106,187
4260,64,38,71,41,49
4290,64,38,71,41,49
4320,41,38,170,41,49
4350,41,38,170,41,80
4380,41,128,170,41,80
4410,41,128,170,43,80
4440,41,67,155,43,80
