id,x0,y0,x1,y1
199,104.24,96.84,104.36,103
198,105.814,98,99.0233,96.9767
197,146.1,86.6,142.9,88.82
196,163.619,98.5714,151.667,95.2619
195,120.539,114.964,120.902,119.057
194,98.3188,164.87,100.884,168.29
193,77.592,161.576,77.168,155.4
192,111.818,75.2273,116.545,77.9091
191,88.6087,91.6304,89.3261,93.4783
190,111.831,98.2254,108.338,100.394
189,105.27,123.794,103.317,118.984
188,149.574,98.3934,154.295,101.344
187,80.7229,101.277,85.1325,99.494
186,111.851,116.239,111.045,112.119
185,112.45,86.75,130.95,91.8
184,134.418,89.8608,137.316,91.0506
183,77.1556,144.133,77.6,150.684
182,98.8471,77.4588,107.176,77.3176
181,108.88,158.257,108.869,157.246
180,99.122,120.171,102.951,120.073
179,111.439,113.829,105.927,114.341
178,102.535,76.2093,86.4186,75.907
177,107.282,108.667,108.564,111.821
176,71.625,159.875,71.775,148.5
175,90.2532,96.3038,92.8354,93.2152
174,84.6111,86.9931,86.2847,89.3194
173,92.686,158.174,89.1512,157.826
172,96.0661,141.884,92.8595,139.372
171,135.222,95.5833,129.806,93.6111
170,82.3704,92.9333,84.8889,93.8815
169,120.746,123.687,115.91,119.194
168,103.743,103.114,107.771,100.114
167,78.9348,136,77.1957,139.174
166,144.315,111.874,143.801,111.664
165,80.6349,122.381,81.2063,127.048
164,125.665,124.5,127.137,125.074
163,75.7089,155.924,75.7215,160.886
162,91.1028,136.729,90.8598,131.29
161,106.344,136.564,102.687,140.012
160,102.42,152.765,98.642,142.716
159,126.651,115.855,121.687,117.614
158,81.2,112.033,80.4,110.567
157,83.6478,87.4214,81.5472,84.6792
156,161.476,80.1524,153.257,79.4952
155,78.2716,104.84,75.5062,87.037
154,103.218,120.483,99.5862,120.138
153,78.0364,86.9455,81.6,100.436
152,98.1505,90.8387,79.3333,78.9892
151,119.19,120.97,122.7,120.41
150,89.617,143.064,88.6738,142.993
149,91.76,87.64,88.46,91.12
148,104.121,120.485,105.909,124.985
147,74,101.877,74.1538,111.015
146,86.9425,98.5287,82.8046,100.506
145,156.224,86.2657,159.664,83.3147
144,164.738,80.8225,168.845,81.3915
143,97.1579,105.105,94.0263,99.9737
142,77.9878,79.2195,86.3902,79.2317
141,79.9753,89.2346,83.3827,92.2222
140,93.8718,94.0513,93.8974,88
139,125.118,147.392,125.144,146.901
138,171.659,91.0237,175.839,91.6303
137,93.4884,103.163,89.4419,105.488
136,109.704,114.222,114.148,118.907
135,88.3571,114.821,95.0714,129.929
134,96.5526,121.816,97.4474,116.158
133,76.0211,141.663,75.7263,132.463
132,111.009,126.979,111.045,127.486
131,100.633,110.233,100.867,104.6
130,92.3878,93.6531,96.7347,96.7143
129,77,150.348,81.7826,146.413
128,157.475,150.26,157.727,150.555
127,102.978,89.9556,101.111,82.8
58,99.038,80.5316,93.7975,80.6835
57,124.189,77.6842,113.811,77.9789
56,88.3342,130.775,88.7374,131.613
55,99.2308,113.077,101.731,116.231
54,132,84.1875,125.5,82.8125
53,89.7143,131.771,83.4286,135.2
52,106.273,85.0606,104.242,89.0909
51,109.082,114.475,114.016,113.557
50,86.9836,158.967,86.9672,156.23
49,161.939,122.17,160.68,121.095
48,91.299,89.4227,92.2474,93.5258
47,72.4762,110.667,73.5238,103.714
46,79.92,96.92,77.56,92.6
45,103.097,105.355,98,100.194
44,106.099,111.753,110.37,111.16
43,77.0952,102.69,77.2619,111.238
42,77.8528,79.4356,85.411,83.4847
41,155.796,102.612,150.122,98.449
40,84.7158,98.7368,75.0316,80.6947
39,89.2105,89.1316,92.1053,85.4737
38,93.4015,128.409,96.0876,124.219
37,104.433,114.9,104.633,108.8
36,120.371,122.382,120.371,118.494
35,121.377,121.197,118.049,122.213
34,95.8931,121.374,100.092,118.076
33,88.9062,87.4688,94.2812,91.4062
32,85.1026,92.1795,81.0513,88.7179
31,122.872,76.5745,131.106,76.234
30,118.597,113.039,113.091,108.13
29,101.971,117.71,96.029,110.58
12,109,87.2857,111.81,84
11,147.191,142.221,146.469,141.68
10,151.952,90.2448,150.74,89.7672
9,85,111.864,90.1364,126.182
8,95.8481,131.266,93.7975,127.595
7,94.7801,141.206,98,142.709
6,110.029,137.014,113.478,142
5,130.462,79.7582,137.121,79.6044
4,91.6667,94.7,86.3,95.2667
3,100.52,158.26,97.96,150.12
2,112.844,142.624,110.22,138.936
1,82.1538,126.031,80.3692,121.2
0,106.103,112.172,100.414,105.414
13,82.9726,163.119,83.5049,162.749
14,73.2264,79.7925,77.9057,87.0377
15,174.941,95.0374,169.861,95.2941
16,102.052,140.113,105.423,137.155
17,96.8545,99.4545,98.3636,103.927
18,142.141,77.899,146.687,80
19,74.5556,121.926,77.8519,126.852
20,117.494,111.862,121.425,115.103
21,174.43,104.3,173.778,105.475
22,128.848,142.848,122.263,135.535
23,118.16,166.092,117.58,164.622
24,103,108.188,106.771,109.917
25,125.882,95.2706,119.859,95.0588
26,91.7778,125.611,88.0278,126.833
27,100.114,117.561,95.935,121.089
28,93.2048,84.0964,85.9277,82.241
59,165.299,98.1299,169.377,97.974
60,115.868,116.077,119.791,120.231
61,175.193,112.018,166.07,108.667
62,91.4074,133.833,91.2778,138.13
63,85.1111,106.311,90.0444,104.8
64,138.69,164.048,138.202,163.274
65,114.693,117.542,110.614,114.993
66,86.1344,169.235,86.62,168.938
67,147.614,151.494,140.506,144.217
68,75.5478,76.1391,85.9652,85.9826
69,84.7177,137.42,83.4248,138.259
70,102,119.269,105.161,121.72
71,154.487,168.157,153.809,168.365
72,99.5714,81.2245,104.061,80.2653
73,127.966,93.7966,134.949,94.2034
74,74.4734,80,75.0628,92.3768
75,144.661,98.6271,150.068,98.0339
76,103.386,108.544,101.07,112.281
77,112.759,130.759,114.778,125.796
78,138.797,136.146,138.036,135.626
79,83.5726,148.726,84.0242,151.637
80,85.6629,143.528,79.5506,146.719
81,166.29,96.1452,159,94.4355
82,106.662,96.9077,112.138,96.6308
83,82.2632,91.5263,84.6842,97.5263
84,127.588,88.6701,126.897,87.9897
85,92.1565,98.6087,96.7652,104.122
86,116.142,101.807,116.975,101.524
87,101.959,106.49,97.6735,105.918
88,126.093,108.04,125.729,107.895
89,165.906,129.946,166.04,130.438
90,150.711,98.3158,145.5,99.0789
91,79.0556,146.148,78.7222,138.722
92,89.2577,97.6495,93.6495,98.0619
93,113.126,111.011,108.69,111.724
94,124.428,126.118,124.385,129.016
95,101.192,172.51,101.969,169.89
96,95.0658,125.526,93.3026,130.132
97,170.195,146.767,168.767,145.925
98,103.793,152.789,103.869,153.941
99,104.588,124.275,102.314,126.667
100,168.428,86.1432,169.206,86.2741
101,97.3846,115.333,96.7436,119.718
102,94.0777,137.534,96.1359,142.971
103,135.042,80.625,130.417,77.4167
104,131.063,105.159,133.73,101.413
105,146.525,88.5859,150.667,85.6566
106,89.6322,116.092,89.4598,116.195
107,95.9596,88.0808,95.2323,92
108,92.0323,92.6452,87.2581,87.129
109,97.3125,100.594,101.844,104.562
110,96.5532,100.979,98.3404,95.9149
111,130.118,132.486,130.315,132.463
112,77.6667,116.833,77.875,108.083
113,156.735,111.36,156.864,111.424
114,94.7191,139.326,91.9326,131.888
115,124.627,93.3731,135.075,97.5224
116,92.6154,111.846,87.6154,101.538
117,174.197,87.8497,168.59,87.1792
118,76.7209,120.442,76.6047,128.395
119,110.621,113.165,114.709,117.65
120,91.75,91.0714,80.0357,82.9286
121,121.007,120.709,116.085,115.645
122,91.6207,98.5517,88.069,97.0345
123,155.664,76.8054,160.94,76.698
124,116.962,135.128,116.569,135.075
125,100.894,106.941,100.871,112.212
126,81.3681,151.612,81.5092,152.253
