t,p0,p1,p2,p3,p4
0,45,72,24,63,70
30,45,72,24,63,70
60,45,24,24,63,70
90,45,24,24,63,75
120,45,70,74,63,75
150,45,70,70,63,40
180,45,13,70,63,40
210,62,13,43,63,40
240,62,47,43,63,40
270,58,47,72,63,4
300,58,47,72,63,4
330,58,47,72,63,21
360,58,47,87,63,21
390,58,47,87,63,13
420,42,47,87,63,13
450,42,21,22,63,39
480,41,21,22,63,39
510,41,7,85,63,39
540,41,7,58,63,39
570,41,7,80,63,93
600,41,6,95,63,93
630,41,6,95,63,93
660,41,47,21,63,93
690,41,47,21,63,93
720,41,92,86,63,49
750,41,92,86,63,49
780,41,22,86,63,49
810,41,22,86,63,49
840,41,22,86,63,49
870,41,22,82,63,49
900,41,70,82,63,49
930,41,70,82,63,49
960,41,70,82,63,49
990,41,70,40,63,49
1020,41,70,82,63,49
1050,41,70,82,63,64
1080,41,70,82,63,64
1110,41,70,39,63,20
1140,41,70,39,63,20
1170,41,70,39,63,20
1200,41,70,91,63,20
1230,41,70,91,63,20
1260,41,70,64,63,20
1290,41,70,64,63,20
1320,41,70,64,63,20
1350,41,70,64,63,20
1380,41,70,64,63,20
1410,41,70,64,63,20
1440,41,70,64,63,20
1470,41,70,64,63,20
1500,41,70,64,63,20
1530,41,70,64,63,20
1560,41,70,64,63,20
1590,41,70,64,63,20
1620,41,70,91,63,20
1650,41,70,43,63,20
1680,47,70,43,63,20
1710,47,70,43,63,20
1740,47,70,43,63,23
1770,47,70,43,63,23
1800,47,70,43,63,91
1830,47,70,64,63,91
1860,47,70,64,63,91
1890,47,70,64,63,91
1920,94,70,64,63,91
1950,94,70,22,63,91
1980,94,70,64,63,91
2010,94,70,64,63,91
2040,94,70,64,63,91
2070,84,70,64,63,91
2100,94,70,43,63,43
2130,94,70,23,63,43
2160,12,70,23,63,37
2190,12,70,23,63,37
2220,14,70,27,63,8
2250,14,70,27,63,60
2280,2,70,39,63,59
2310,2,70,39,63,59
2340,2,70,39,63,59
2370,1,70,22,63,59
2400,1,70,22,63,59
2430,1,70,22,63,59
2460,1,70,23,63,59
2490,59,70,23,63,59
2520,59,70,91,63,59
2550,27,70,13,63,59
2580,7,43,13,63,59
2610,7,43,24,63,59
2640,6,85,24,63,59
2670,6,91,24,63,59
2700,47,58,43,63,59
2730,47,58,43,63,59
2760,28,13,43,63,59
2790,28,85,43,63,59
2820,28,85,14,63,59
2850,28,85,14,63,59
2880,28,21,14,63,59
2910,28,62,5,63,59
2940,28,21,5,63,59
2970,28,48,16,63,59
3000,28,23,5,63,59
3030,28,23,5,63,59
3060,28,23,28,63,59
3090,14,23,28,63,59
3120,14,23,14,63,59
3150,14,21,14,63,59
3180,88,21,14,63,59
3210,88,21,47,63,49
3240,88,21,14,63,49
3270,81,21,83,63,49
3300,81,21,83,63,49
3330,6,21,83,63,16
3360,6,21,83,63,16
3390,2,21,7,63,56
3420,83,21,7,63,56
3450,2,21,7,63,60
3480,2,21,7,63,60
3510,2,21,2,63,61
3540,2,21,7,63,53
3570,2,57,7,63,53
3600,2,57,7,63,53
3630,2,57,7,63,6
3660,2,57,7,63,6
3690,2,57,7,63,88
3720,2,57,7,63,88
3750,2,57,7,63,88
3780,2,57,7,63,88
3810,2,57,7,63,88
3840,2,23,7,63,88
3870,2,23,2,63,47
3900,2,23,2,63,47
3930,81,23,2,63,47
3960,49,23,2,63,47
3990,49,23,2,63,47
4020,21,23,2,63,47
4050,21,23,2,63,47
4080,21,23,2,63,47
4110,49,21,7,63,57
4140,49,92,7,63,88
4170,2,62,7,63,88
4200,2,62,7,63,88
4230,2,21,2,63,88
4260,7,21,2,63,47
4290,6,21,84,63,47
4320,6,87,84,63,22
4350,6,87,83,63,22
4380,6,87,83,63,22
4410,6,62,83,63,22
4440,81,23,83,63,22
4470,83,23,6,63,22
4500,83,21,6,63,22
4530,7,21,6,63,22
4560,7,21,6,63,22
4590,7,21,7,63,22
4620,7,21,6,63,22
4650,7,21,47,63,22
4680,7,21,47,63,22
4710,14,92,47,63,22
4740,14,57,47,63,22
4770,12,57,47,63,22
4800,12,57,28,63,22
4830,12,57,28,63,22
4860,12,57,94,63,22
4890,40,57,94,63,22
4920,81,57,12,63,22
4950,81,57,94,63,22
4980,2,57,94,63,20
5010,83,62,94,63,94
5040,83,62,14,63,43
5070,83,62,14,63,43
5100,47,87,47,63,43
5130,6,87,47,63,88
5160,6,21,47,63,88
5190,47,21,47,63,88
5220,88,21,47,63,43
5250,88,21,47,63,88
5280,88,87,81,63,88
5310,88,87,81,63,88
5340,88,85,81,63,88
5370,88,85,81,63,88
5400,88,21,83,63,88
5430,88,85,83,63,88
5460,88,85,83,63,88
5490,88,85,83,63,88
5520,88,85,83,63,88
5550,88,85,6,63,88
5580,88,85,6,63,88
5610,81,85,6,63,88
5640,81,85,47,63,88
5670,47,21,47,63,88
5700,47,21,47,63,93
5730,88,21,47,63,93
5760,88,62,7,63,93
5790,88,62,7,63,93
5820,88,62,47,63,93
5850,88,21,47,63,93
5880,2,21,47,63,93
5910,2,62,47,63,93
5940,2,62,14,63,6
5970,2,62,14,63,6
6000,2,62,13,63,6
6030,2,62,13,63,47
6060,28,48,13,63,47
6090,28,48,14,63,47
6120,18,92,14,63,20
6150,18,92,7,63,43
6180,18,75,8,63,43
6210,18,75,8,63,47
6240,7,64,8,63,47
6270,7,88,8,63,47
6300,7,62,8,63,47
6330,7,16,41,63,57
6360,7,16,41,63,57
6390,7,16,41,63,94
6420,7,94,47,63,20
6450,47,94,47,63,20
6480,47,94,47,63,20
6510,7,94,47,63,26
6540,7,94,47,63,26
6570,7,23,14,63,26
6600,7,23,14,63,26
6630,7,23,7,63,26
6660,7,23,7,63,26
6690,7,23,7,63,67
6720,7,23,88,63,67
6750,7,23,88,63,67
6780,7,94,88,63,55
6810,7,94,88,63,55
6840,83,27,88,63,55
6870,83,23,88,63,55
6900,83,23,14,63,84
6930,83,23,14,63,84
6960,83,92,14,63,84
6990,83,92,14,63,84
7020,6,21,14,63,84
7050,6,92,14,63,56
7080,6,92,59,63,20
7110,83,92,5,63,20
7140,83,92,5,63,57
7170,83,27,5,63,57
7200,83,27,5,63,40
7230,83,27,5,63,40
7260,83,27,5,63,2
7290,83,27,5,63,2
7320,7,27,5,63,93
7350,2,27,5,63,93
7380,2,62,5,63,6
7410,2,62,5,63,6
7440,2,62,5,63,6
7470,2,62,84,63,6
7500,7,62,84,63,94
7530,7,62,84,63,94
7560,6,88,84,63,26
7590,6,88,84,63,26
7620,6,63,35,63,66
7650,83,63,35,63,66
7680,83,94,14,63,66
7710,83,94,14,63,57
7740,83,94,88,63,22
7770,83,92,88,63,22
7800,83,92,88,63,37
7830,83,92,88,63,37
7860,7,92,2,63,37
7890,83,92,2,63,37
7920,1,92,2,63,37
7950,1,92,2,63,37
7980,58,87,2,63,37
8010,58,87,83,63,37
8040,58,87,83,63,22
8070,81,87,83,63,22
8100,81,87,83,63,22
8130,81,87,58,63,37
8160,81,87,58,63,37
8190,81,87,58,63,59
8220,1,87,58,63,59
8250,1,87,58,63,59
8280,47,59,58,63,59
8310,2,59,7,63,59
8340,2,59,7,63,91
8370,2,59,7,63,91
8400,2,21,7,63,67
8430,7,21,7,63,37
8460,7,21,7,63,37
8490,88,28,6,63,37
8520,88,28,6,63,20
8550,88,92,6,63,67
8580,88,92,6,63,67
8610,88,92,6,63,67
8640,88,21,81,63,67
8670,88,92,6,63,67
8700,2,62,6,63,67
8730,2,21,6,63,67
8760,2,21,6,63,67
8790,2,62,6,63,67
8820,2,62,6,63,67
8850,2,0,83,63,43
8880,2,0,83,63,56
8910,81,0,83,63,56
8940,81,0,6,63,57
8970,81,0,12,63,20
9000,47,62,12,63,20
9030,47,62,12,63,20
9060,47,62,7,63,56
9090,47,62,7,63,23
9120,47,21,47,63,58
9150,2,48,6,63,74
9180,2,48,6,63,74
9210,2,23,83,63,60
9240,2,23,83,63,60
9270,2,62,7,63,60
9300,6,62,47,63,60
9330,2,62,47,63,59
9360,2,87,6,63,59
9390,84,87,6,63,59
9420,84,87,2,63,59
9450,2,87,2,63,93
9480,2,87,7,63,93
9510,2,48,7,63,93
9540,7,48,7,63,93
9570,7,48,7,63,94
9600,7,48,7,63,94
9630,7,48,7,63,94
9660,2,48,7,63,94
9690,2,62,7,63,94
9720,59,62,7,63,94
9750,59,62,7,63,94
9780,59,62,7,63,94
9810,14,62,7,63,26
9840,14,62,86,63,26
9870,14,62,86,63,26
9900,81,62,86,63,26
9930,81,62,86,63,37
9960,81,62,86,63,37
9990,81,62,86,63,64
10020,81,62,86,63,64
10050,81,21,81,63,64
10080,2,21,81,63,92
10110,2,21,81,63,92
10140,2,21,81,63,20
10170,2,21,1,63,20
10200,2,94,1,63,20
10230,2,94,1,63,20
10260,2,94,14,63,64
10290,21,94,14,63,64
10320,21,94,14,63,57
10350,21,23,14,63,57
10380,74,23,14,63,57
10410,74,23,21,63,57
10440,1,27,74,63,57
10470,1,27,74,63,57
10500,1,8,1,63,57
10530,1,8,18,63,57
10560,1,87,83,63,57
10590,1,87,18,63,57
10620,1,21,18,63,57
10650,74,21,18,63,57
10680,74,21,59,63,57
10710,27,85,59,63,57
10740,1,85,59,63,57
10770,1,85,59,63,91
10800,1,85,94,63,91
10830,1,85,94,63,91
10860,74,85,5,63,91
10890,74,63,84,63,91
10920,18,62,84,63,91
10950,18,62,5,63,91
10980,18,21,5,63,64
11010,18,21,5,63,64
11040,18,21,5,63,64
11070,59,21,5,63,64
11100,59,21,5,63,43
11130,59,21,5,63,43
11160,59,62,5,63,43
11190,59,23,7,63,43
11220,59,23,13,63,43
11250,7,23,13,63,43
11280,7,92,32,63,43
11310,14,92,32,63,43
11340,14,92,65,63,56
11370,14,21,65,63,56
11400,14,21,65,63,56
11430,14,84,65,63,91
11460,14,84,65,63,91
11490,14,62,18,63,91
11520,14,62,18,63,20
11550,14,62,18,63,20
11580,14,62,18,63,20
11610,14,62,18,63,20
11640,14,62,84,63,20
11670,14,62,84,63,20
11700,47,16,41,63,20
11730,58,16,41,63,91
11760,58,27,47,63,91
11790,58,27,47,63,91
11820,58,88,47,63,88
11850,58,88,47,63,88
11880,58,62,47,63,88
11910,58,62,47,63,60
11940,14,85,47,63,60
11970,14,7,14,63,54
12000,14,85,14,63,2
12030,47,85,28,63,2
12060,47,85,28,63,2
12090,47,85,88,63,2
12120,47,85,88,63,23
12150,88,85,88,63,48
12180,88,21,88,63,48
12210,2,16,88,63,48
12240,88,16,88,63,93
