t,p0,p1,p2,p3,p4
0,147,115,180,90,102
30,147,115,180,90,102
60,147,115,180,90,91
90,147,71,180,90,91
120,147,71,180,90,91
150,147,71,180,91,91
180,147,71,180,91,91
210,147,103,180,91,91
240,112,103,180,91,91
270,112,103,180,101,195
300,112,103,180,101,195
330,112,23,180,53,195
360,112,23,180,53,129
390,112,23,180,53,129
420,112,23,180,55,129
450,112,23,180,95,129
480,112,94,81,95,129
510,50,94,81,95,129
540,50,94,110,95,129
570,50,94,110,95,129
600,50,94,110,95,129
630,50,94,110,195,116
660,50,91,110,195,116
690,50,91,110,195,116
720,50,91,110,129,116
750,185,91,110,129,116
780,185,94,110,129,116
810,185,94,110,129,116
840,185,23,110,129,116
870,185,23,22,116,116
900,185,23,110,116,38
930,144,23,110,116,38
960,144,23,110,116,116
990,144,23,110,24,116
1020,50,23,69,24,116
1050,50,23,69,24,116
1080,125,23,69,24,116
1110,125,23,69,121,116
1140,125,71,69,52,116
1170,125,71,69,52,116
1200,125,71,69,52,116
1230,125,72,69,24,116
1260,125,72,69,83,193
1290,125,71,69,83,193
1320,125,71,117,83,193
1350,112,71,117,83,193
1380,112,71,182,83,6
1410,23,71,182,24,6
1440,23,71,185,24,6
1470,95,71,185,24,6
1500,95,71,153,24,6
1530,195,71,153,24,129
1560,195,103,153,24,129
1590,195,103,153,7,129
1620,195,103,153,7,129
1650,195,103,153,7,129
1680,129,103,153,83,129
1710,129,103,73,193,129
1740,129,103,73,193,129
1770,129,103,73,193,129
1800,129,103,73,122,129
1830,129,103,73,122,129
1860,129,103,95,193,113
1890,129,103,95,193,113
1920,129,103,95,116,113
1950,129,103,95,116,129
1980,116,103,195,116,129
2010,116,103,195,116,129
2040,116,103,195,116,129
2070,116,103,129,116,129
2100,34,103,129,116,129
2130,34,103,129,116,129
2160,38,103,129,116,129
2190,38,103,129,116,129
2220,116,103,129,116,195
2250,116,103,116,116,195
2280,113,103,116,113,195
2310,113,103,116,113,195
2340,113,103,116,116,95
2370,113,103,116,116,95
2400,113,103,116,116,95
2430,113,103,116,116,95
2460,6,103,116,116,112
2490,6,103,121,193,112
2520,6,103,121,193,112
2550,76,103,24,193,125
2580,76,103,24,193,125
2610,198,94,24,6,125
2640,198,94,24,10,50
2670,198,23,24,10,50
2700,198,23,118,10,50
2730,198,23,118,10,50
2760,198,23,148,10,50
2790,198,23,148,198,50
2820,198,101,148,198,117
2850,198,101,169,76,117
2880,198,101,169,76,69
2910,198,101,169,76,69
2940,76,101,169,76,69
2970,76,101,169,76,69
3000,83,53,169,193,60
3030,83,45,5,193,60
3060,83,53,5,122,60
3090,83,30,5,24,107
3120,83,30,5,24,107
3150,83,30,24,24,107
3180,83,150,24,24,107
3210,7,150,24,24,107
3240,7,150,24,24,107
3270,184,150,24,24,107
3300,184,150,24,24,109
3330,184,150,121,24,109
3360,4,36,5,24,109
3390,4,36,5,24,111
3420,4,36,130,24,111
3450,130,36,130,24,111
3480,130,36,184,24,111
3510,184,30,184,4,111
3540,184,150,130,4,111
3570,184,150,130,133,111
3600,4,146,184,133,111
3630,4,146,184,133,111
3660,4,146,184,4,111
3690,4,146,136,4,107
3720,4,150,136,4,107
3750,4,150,136,8,107
3780,4,36,4,8,111
3810,4,36,4,8,111
3840,4,36,4,8,111
3870,4,36,4,8,111
3900,4,36,130,8,111
3930,4,30,130,128,111
3960,4,30,24,128,111
3990,4,30,24,128,111
4020,4,30,121,128,132
4050,4,30,121,128,132
4080,4,30,7,128,132
4110,4,30,7,128,132
4140,4,150,7,128,109
4170,4,150,7,128,109
4200,4,146,193,128,109
4230,4,146,193,128,109
4260,4,146,193,128,109
4290,4,146,193,128,109
4320,4,30,193,128,109
4350,4,30,193,128,109
4380,7,45,83,128,107
4410,7,45,83,128,107
4440,7,55,83,128,107
4470,7,55,83,128,107
4500,7,45,83,128,111
4530,4,101,121,128,111
4560,4,101,121,128,111
4590,130,101,130,128,111
4620,130,101,130,128,111
4650,130,101,74,128,111
4680,79,101,74,184,111
