id,x0,y0,x1,y1
50,144,136,144,138
49,154,152,154,150
48,96,124,94,124
47,152,140,152,142
46,172,84,172,86
45,104,154,106,154
44,172,84,172,86
43,112,78,112,80
42,84,76,82,76
41,134,168,136,168
40,162,130,162,128
39,136,86,136,88
38,170,94,170,96
37,106,128,108,128
36,108,128,108,126
35,106,128,108,128
34,152,80,150,80
33,108,128,106,128
32,162,116,162,114
31,132,106,132,108
30,102,140,104,140
29,112,98,114,98
28,132,144,130,144
27,84,162,86,162
26,178,110,178,112
25,106,128,108,128
24,82,124,82,126
23,78,104,76,104
22,158,166,158,168
21,168,86,168,84
20,78,154,78,156
19,88,136,88,134
18,76,94,78,94
17,112,122,110,122
16,88,156,86,156
15,76,76,78,76
14,156,74,158,74
13,108,120,108,118
12,116,172,114,172
11,118,132,120,132
10,134,118,134,120
9,108,128,108,126
8,112,128,110,128
7,96,78,98,78
6,128,72,130,72
5,124,170,122,170
4,172,84,172,86
3,170,84,170,82
2,174,90,174,88
1,168,84,168,82
0,168,84,168,82
