t,p0,p1,p2,p3,p4
0,45,60,76,89,98
30,45,60,76,89,98
60,45,60,76,89,98
90,45,60,76,89,98
120,45,60,76,89,98
150,45,60,76,89,98
180,45,60,76,89,98
210,45,60,76,89,98
240,45,60,76,89,98
270,45,60,76,89,98
300,45,60,76,89,98
330,45,60,76,89,98
360,45,60,76,89,98
390,45,60,76,89,98
420,45,60,76,89,98
450,45,60,76,89,98
480,45,60,76,89,98
510,45,60,76,89,98
540,45,60,76,89,98
570,45,60,76,89,98
600,45,60,76,89,98
630,45,60,76,89,98
660,45,60,76,89,98
690,45,60,76,89,98
720,45,60,76,89,98
750,45,60,76,89,98
780,45,60,76,89,98
810,45,60,76,89,98
840,45,60,76,89,98
870,45,60,76,89,98
900,45,60,76,89,98
930,45,60,76,89,98
960,45,60,76,89,98
990,45,60,76,89,98
1020,45,60,76,89,98
1050,45,60,76,89,98
1080,45,60,76,89,98
1110,45,60,76,89,98
1140,45,60,76,89,98
1170,45,60,76,89,98
1200,45,60,76,89,98
1230,45,60,76,89,98
1260,45,60,76,89,98
1290,45,60,76,89,98
1320,45,60,76,89,98
1350,45,60,76,89,98
1380,45,60,76,89,98
1410,45,60,76,89,98
1440,45,60,76,89,98
1470,45,60,76,89,98
1500,45,60,76,89,98
1530,45,60,76,89,98
1560,45,60,76,89,98
1590,45,60,76,89,98
1620,45,60,76,89,98
1650,45,60,76,89,98
1680,45,60,76,89,98
1710,45,60,76,89,98
1740,45,60,76,89,98
1770,45,60,76,89,98
1800,45,60,76,89,98
1830,45,60,76,89,98
1860,45,60,76,89,98
1890,45,60,76,89,98
1920,45,60,76,89,98
1950,45,60,76,89,98
1980,45,60,76,89,98
2010,45,60,76,89,98
2040,45,60,76,89,98
2070,45,60,76,89,98
2100,45,60,76,89,98
2130,45,60,76,89,98
2160,45,60,76,89,98
2190,45,60,76,89,98
2220,45,60,76,89,98
2250,45,60,76,89,98
2280,45,60,76,89,98
2310,45,60,76,89,98
2340,45,60,76,89,98
2370,45,60,76,89,98
2400,45,60,76,89,98
2430,45,60,76,89,98
2460,45,60,76,89,98
2490,45,60,76,89,98
2520,45,60,76,89,98
2550,45,60,76,89,98
2580,45,60,76,89,98
2610,45,60,76,89,98
2640,45,60,76,89,98
2670,45,60,76,89,98
2700,45,60,76,89,98
2730,45,60,76,89,98
2760,45,61,76,89,98
2790,45,61,76,89,98
2820,45,61,76,89,98
2850,45,61,76,89,98
2880,45,61,76,89,98
2910,45,61,76,89,98
2940,45,61,76,89,98
2970,45,61,76,89,98
3000,45,61,76,89,98
3030,45,61,76,89,98
3060,45,61,76,89,98
3090,45,61,76,89,98
3120,45,61,76,89,98
3150,45,62,76,89,98
3180,45,62,76,89,98
3210,45,62,76,89,98
3240,45,62,76,89,98
3270,45,62,76,89,98
3300,45,62,76,89,98
3330,45,62,76,89,98
3360,45,63,76,89,98
3390,45,63,76,89,98
3420,45,63,76,89,98
3450,45,63,76,89,98
3480,45,63,76,89,98
3510,45,63,76,89,98
3540,45,63,76,89,98
3570,45,63,76,89,98
3600,45,63,76,89,98
3630,45,63,76,89,98
3660,45,63,76,89,98
3690,45,63,76,89,98
3720,45,63,76,89,98
3750,45,63,76,89,98
3780,45,63,76,89,98
3810,45,63,76,89,98
3840,45,63,76,89,98
3870,45,63,76,89,98
3900,45,63,76,89,98
3930,45,63,76,89,98
3960,45,63,77,89,98
3990,45,63,77,89,98
4020,45,63,77,89,98
4050,45,63,77,89,98
4080,45,63,77,89,98
4110,45,63,77,89,98
4140,45,63,77,89,98
4170,45,63,77,89,98
4200,45,63,77,89,98
4230,45,63,77,89,98
4260,45,63,77,89,98
4290,45,63,77,89,98
4320,45,63,77,89,98
4350,45,63,77,89,98
4380,45,63,77,89,98
4410,45,63,77,89,98
4440,45,63,77,89,98
4470,45,63,77,89,98
4500,45,63,77,89,98
4530,45,63,77,89,98
4560,45,63,77,89,98
4590,45,63,77,89,98
4620,45,63,77,89,98
4650,45,63,77,89,98
4680,45,63,77,89,98
4710,45,63,77,89,98
4740,45,63,77,89,98
4770,45,63,77,89,98
4800,45,63,77,89,98
4830,45,63,77,89,98
4860,45,63,77,89,98
4890,45,63,77,89,98
4920,45,63,77,89,98
4950,45,63,77,89,98
4980,45,63,77,89,98
5010,45,63,77,89,98
5040,45,63,77,89,98
5070,45,63,77,89,98
5100,45,63,77,89,98
5130,45,63,77,89,98
5160,45,63,77,89,98
5190,45,63,77,89,98
5220,45,63,77,89,98
5250,45,63,77,89,98
5280,45,63,77,89,98
5310,45,63,77,89,98
5340,45,63,77,89,98
5370,45,63,77,89,98
5400,45,63,77,89,98
5430,45,63,77,89,98
5460,45,63,77,89,98
5490,45,63,77,89,98
5520,45,63,77,89,98
5550,45,63,77,89,98
5580,45,63,77,89,98
5610,45,63,77,89,98
5640,45,63,77,89,98
5670,45,63,77,89,98
5700,45,63,77,89,98
5730,45,63,77,89,98
5760,45,63,77,89,98
5790,45,63,77,89,98
5820,45,63,77,89,98
5850,45,63,77,89,98
5880,45,63,77,89,98
5910,45,63,77,89,98
5940,45,63,77,89,98
5970,45,63,77,89,98
6000,45,63,77,89,98
6030,45,63,77,89,98
6060,45,63,77,89,98
6090,45,63,77,89,98
6120,45,63,77,89,98
6150,45,63,77,89,98
6180,45,63,77,89,98
6210,45,63,77,89,98
6240,45,63,77,89,98
6270,45,63,77,89,98
6300,45,63,77,89,98
6330,45,63,77,89,98
6360,45,63,77,89,98
6390,45,63,77,89,98
6420,45,63,77,89,98
6450,45,64,77,89,98
6480,45,64,77,89,98
6510,45,64,77,89,98
6540,45,64,77,89,98
6570,45,64,77,89,98
6600,45,64,77,89,98
6630,45,64,77,89,98
6660,45,64,77,89,98
6690,45,64,77,89,98
6720,45,64,77,89,98
6750,45,64,77,89,98
6780,45,64,77,89,98
6810,45,64,77,89,98
6840,45,64,77,89,98
6870,45,64,77,89,98
6900,45,64,77,89,98
6930,45,64,77,89,98
6960,45,64,77,89,99
6990,45,64,77,89,99
7020,45,64,77,89,99
7050,45,64,77,89,99
7080,45,64,77,89,99
7110,45,64,77,89,99
7140,45,64,77,89,99
7170,45,64,77,89,99
7200,45,64,77,89,99
7230,45,64,77,89,99
7260,45,64,77,89,99
7290,45,64,77,89,99
7320,45,64,77,89,99
7350,45,64,77,89,99
7380,45,64,77,89,99
7410,45,64,77,89,99
7440,45,64,77,89,99
7470,45,64,77,89,99
7500,45,64,77,89,99
7530,45,64,77,89,99
7560,45,64,77,89,99
7590,45,64,77,89,99
7620,45,64,77,89,99
7650,45,64,77,89,99
7680,45,64,77,89,99
7710,45,64,77,89,99
7740,45,64,77,89,99
7770,45,64,77,89,99
7800,45,64,77,89,99
7830,45,64,77,89,99
7860,45,64,77,89,99
7890,45,64,77,89,99
7920,45,64,77,89,99
7950,45,64,77,89,99
7980,45,64,77,89,99
