t,p0,p1,p2,p3,p4
0,93,33,6,6,30
30,93,33,6,6,30
60,93,88,88,6,30
90,93,88,88,6,80
120,93,33,33,6,80
150,93,33,88,6,80
180,93,67,88,6,80
210,31,67,88,6,80
240,31,67,88,6,80
270,53,67,37,6,80
300,53,67,37,6,80
330,53,67,37,6,91
360,53,67,40,6,91
390,53,67,40,6,86
420,53,67,40,6,86
450,53,62,40,6,59
480,27,62,40,6,59
510,27,67,40,6,59
540,27,67,40,6,59
570,27,67,81,6,86
600,27,62,81,6,86
630,27,62,81,6,86
660,27,67,81,6,86
690,27,67,81,6,86
720,27,40,79,6,86
750,27,40,79,6,86
780,27,40,79,6,86
810,27,40,79,6,86
840,27,40,79,6,86
870,27,40,59,6,86
900,27,40,59,6,86
930,27,40,59,6,86
960,27,40,59,6,86
990,27,40,59,6,86
1020,27,40,91,6,86
1050,27,40,91,6,56
1080,27,40,91,6,56
1110,27,40,91,6,56
1140,27,40,91,6,56
1170,27,40,91,6,56
1200,27,40,21,6,9
1230,27,40,21,6,9
1260,27,40,21,6,9
1290,27,40,21,6,9
1320,27,40,21,6,9
1350,27,40,21,6,9
1380,27,40,21,6,9
1410,27,40,21,6,9
1440,27,40,21,6,9
1470,27,40,21,6,9
1500,27,40,21,6,9
1530,27,40,21,6,9
1560,27,40,21,6,9
1590,27,40,21,6,9
1620,27,40,21,6,9
1650,27,40,18,6,9
1680,27,40,18,6,9
1710,27,40,18,6,9
1740,27,40,18,6,9
1770,27,40,18,6,9
1800,27,40,18,6,9
1830,27,40,21,6,9
1860,27,40,21,6,9
1890,27,40,56,6,9
1920,27,40,56,6,9
1950,27,40,56,6,9
1980,27,40,56,6,9
2010,27,40,56,6,9
2040,27,40,56,6,9
2070,27,40,56,6,9
2100,29,40,56,6,38
2130,29,40,86,6,38
2160,29,40,86,6,38
2190,29,40,86,6,38
2220,27,40,86,6,38
2250,27,40,86,6,89
2280,22,40,86,6,25
2310,22,40,86,6,25
2340,22,40,86,6,25
2370,22,40,86,6,25
2400,22,40,86,6,25
2430,22,40,86,6,25
2460,22,40,66,6,25
2490,22,40,66,6,25
2520,22,40,59,6,25
2550,22,40,86,6,25
2580,22,40,86,6,25
2610,22,40,80,6,25
2640,60,40,80,6,25
2670,60,40,80,6,25
2700,27,40,29,6,25
2730,27,40,29,6,25
2760,27,67,29,6,25
2790,27,67,29,6,25
2820,27,67,27,6,25
2850,27,67,27,6,25
2880,27,62,27,6,25
2910,27,67,29,6,25
2940,27,62,29,6,25
2970,27,69,29,6,25
3000,27,69,27,6,25
3030,27,69,27,6,25
3060,27,69,27,6,25
3090,27,69,27,6,25
3120,27,69,27,6,25
3150,27,69,27,6,25
3180,27,69,27,6,25
3210,27,69,27,6,78
3240,27,69,27,6,78
3270,27,69,60,6,78
3300,27,69,60,6,78
3330,60,69,60,6,78
3360,60,69,60,6,78
3390,60,69,60,6,71
3420,60,69,60,6,71
3450,60,69,60,6,65
3480,60,69,60,6,65
3510,60,69,60,6,85
3540,60,69,60,6,65
3570,60,69,60,6,65
3600,60,69,60,6,65
3630,60,69,60,6,73
3660,60,69,60,6,73
3690,60,69,60,6,73
3720,60,69,60,6,73
3750,60,69,60,6,73
3780,60,69,60,6,65
3810,60,69,60,6,65
3840,60,69,60,6,65
3870,60,69,60,6,65
3900,60,69,60,6,65
3930,22,69,60,6,65
3960,60,69,60,6,65
3990,60,69,60,6,65
4020,60,69,60,6,65
4050,60,69,60,6,65
4080,60,69,60,6,65
4110,60,11,60,6,85
4140,60,69,60,6,87
4170,60,11,60,6,87
4200,60,11,60,6,87
4230,60,11,60,6,87
4260,60,11,60,6,76
4290,60,11,60,6,76
4320,60,69,60,6,85
4350,60,69,60,6,85
4380,60,69,60,6,85
4410,60,69,60,6,85
4440,27,69,60,6,85
4470,60,69,60,6,85
4500,60,69,60,6,85
4530,60,69,60,6,85
4560,60,11,60,6,85
4590,60,11,60,6,85
4620,60,11,60,6,85
4650,60,11,27,6,85
4680,60,11,27,6,85
4710,27,11,27,6,85
4740,27,62,27,6,85
4770,27,62,27,6,85
4800,27,62,27,6,85
4830,27,62,27,6,85
4860,27,62,27,6,85
4890,27,62,27,6,85
4920,60,62,27,6,87
4950,60,62,29,6,87
4980,60,62,29,6,92
5010,60,62,29,6,76
5040,60,62,60,6,87
5070,60,62,60,6,87
5100,60,11,27,6,87
5130,60,11,27,6,87
5160,60,62,27,6,87
5190,27,62,27,6,87
5220,27,62,27,6,71
5250,27,62,27,6,85
5280,27,67,27,6,85
5310,27,67,27,6,85
5340,27,62,27,6,85
5370,27,62,27,6,85
5400,27,67,60,6,85
5430,27,67,60,6,85
5460,27,67,60,6,85
5490,27,67,60,6,85
5520,27,67,60,6,85
5550,27,67,60,6,85
5580,27,67,60,6,85
5610,27,67,60,6,85
5640,27,67,27,6,85
5670,60,62,27,6,85
5700,60,62,27,6,73
5730,27,62,27,6,73
5760,27,67,27,6,73
5790,27,67,27,6,73
5820,27,67,29,6,73
5850,27,62,29,6,73
5880,60,62,29,6,73
5910,60,69,29,6,73
5940,60,69,27,6,73
5970,60,69,27,6,73
6000,60,69,27,6,73
6030,60,69,27,6,85
6060,60,11,27,6,85
6090,60,11,60,6,85
6120,23,62,60,6,85
6150,23,62,22,6,65
6180,23,75,29,6,65
6210,23,75,29,6,65
6240,60,55,29,6,65
6270,60,55,29,6,65
6300,60,55,29,6,65
6330,60,97,29,6,71
6360,60,11,29,6,71
6390,60,11,29,6,76
6420,60,11,29,6,36
6450,60,11,29,6,36
6480,60,11,29,6,36
6510,60,11,29,6,18
6540,60,11,29,6,18
6570,60,15,27,6,18
6600,60,15,27,6,18
6630,60,97,27,6,18
6660,60,97,27,6,18
6690,60,97,27,6,18
6720,60,97,27,6,18
6750,60,97,27,6,18
6780,60,15,27,6,18
6810,60,15,27,6,18
6840,60,11,27,6,18
6870,60,69,27,6,36
6900,60,69,27,6,18
6930,27,69,27,6,18
6960,27,69,27,6,18
6990,27,69,27,6,18
7020,60,11,27,6,18
7050,60,11,60,6,36
7080,60,11,60,6,36
7110,60,11,29,6,36
7140,60,11,29,6,85
7170,60,62,29,6,85
7200,60,62,29,6,85
7230,60,62,29,6,85
7260,60,62,29,6,85
7290,60,62,29,6,85
7320,60,62,29,6,71
7350,60,62,29,6,71
7380,60,69,29,6,71
7410,60,69,29,6,71
7440,60,11,29,6,71
7470,60,11,29,6,71
7500,60,11,29,6,76
7530,60,11,29,6,76
7560,60,69,29,6,76
7590,60,69,29,6,76
7620,60,97,29,6,36
7650,60,97,29,6,36
7680,60,11,27,6,36
7710,60,11,27,6,36
7740,60,11,27,6,36
7770,60,97,27,6,36
7800,60,97,27,6,18
7830,60,97,27,6,56
7860,60,97,22,6,56
7890,60,97,22,6,56
7920,60,97,22,6,56
7950,60,97,22,6,56
7980,60,11,22,6,56
8010,60,11,22,6,56
8040,60,62,22,6,36
8070,60,62,22,6,36
8100,60,62,22,6,36
8130,60,62,22,6,18
8160,60,62,22,6,56
8190,60,62,22,6,49
8220,60,62,22,6,49
8250,60,62,22,6,49
8280,60,11,22,6,49
8310,60,11,60,6,49
8340,60,11,60,6,21
8370,60,11,60,6,21
8400,60,69,60,6,18
8430,60,69,60,6,18
8460,60,69,60,6,18
8490,27,69,60,6,18
8520,27,69,60,6,21
8550,27,97,60,6,21
8580,27,97,60,6,21
8610,27,97,60,6,18
8640,27,69,27,6,18
8670,27,69,60,6,18
8700,60,11,60,6,18
8730,60,11,60,6,18
8760,60,11,60,6,18
8790,60,11,60,6,18
8820,60,11,60,6,18
8850,60,69,60,6,36
8880,60,69,60,6,36
8910,60,69,60,6,36
8940,60,69,60,6,9
8970,60,69,60,6,9
9000,60,62,60,6,9
9030,60,62,60,6,9
9060,60,67,60,6,82
9090,60,67,60,6,78
9120,60,62,60,6,78
9150,60,69,60,6,25
9180,60,69,60,6,25
9210,60,69,60,6,25
9240,60,69,60,6,25
9270,60,11,60,6,25
9300,27,11,60,6,25
9330,27,11,60,6,25
9360,27,11,60,6,25
9390,60,11,60,6,25
9420,60,11,60,6,25
9450,60,11,60,6,71
9480,60,11,94,6,71
9510,60,11,94,6,71
9540,27,11,94,6,71
