t,p0,p1,p2,p3,p4
0,44,20,19,51,14
30,44,20,19,51,14
60,44,19,19,51,14
90,44,19,19,51,14
120,44,49,49,51,14
150,44,49,19,51,38
180,44,84,19,51,38
210,8,84,6,51,38
240,8,84,6,51,38
270,8,84,49,51,14
300,8,84,49,51,14
330,8,84,49,51,14
360,8,84,91,51,14
390,8,84,91,51,58
420,8,84,91,51,58
450,8,71,91,51,4
480,57,71,91,51,4
510,57,32,23,51,4
540,57,32,91,51,4
570,57,32,7,51,29
600,57,32,82,51,29
630,57,32,82,51,29
660,57,47,38,51,29
690,57,47,38,51,29
720,57,47,76,51,39
750,57,47,76,51,39
780,57,51,76,51,39
810,57,51,82,51,39
840,57,51,82,51,39
870,57,51,50,51,39
900,57,49,50,51,39
930,57,49,50,51,39
960,57,49,50,51,39
990,57,49,31,51,39
1020,57,49,82,51,39
1050,57,49,82,51,14
1080,57,49,82,51,14
1110,57,49,14,51,14
1140,57,49,14,51,14
1170,57,49,14,51,14
1200,57,49,82,51,14
1230,57,49,82,51,14
1260,57,49,27,51,14
1290,57,49,27,51,14
1320,57,49,27,51,14
1350,57,49,27,51,14
1380,57,49,27,51,14
1410,57,49,27,51,14
1440,57,49,27,51,14
1470,57,49,27,51,14
1500,57,49,27,51,14
1530,57,49,27,51,14
1560,57,49,27,51,14
1590,57,49,27,51,14
1620,57,49,12,51,14
1650,57,49,27,51,14
1680,98,49,27,51,14
1710,98,49,27,51,14
1740,98,49,27,51,21
1770,98,49,27,51,21
1800,98,49,27,51,0
1830,98,49,27,51,0
1860,98,49,27,51,0
1890,98,49,82,51,0
1920,57,49,82,51,0
1950,57,49,52,51,0
1980,57,49,4,51,0
2010,57,49,4,51,0
2040,57,49,4,51,0
2070,81,49,4,51,0
2100,44,49,97,51,80
2130,44,49,94,51,80
2160,5,49,94,51,59
2190,5,49,94,51,59
2220,8,49,80,51,30
2250,8,49,80,51,66
2280,8,49,18,51,80
2310,8,49,18,51,80
2340,8,49,18,51,80
2370,8,49,97,51,80
