t,p0,p1,p2,p3,p4
0,19,8,22,98,8
30,19,8,84,98,8
60,4,8,20,98,8
90,84,8,20,98,8
120,84,8,20,98,8
150,49,8,20,98,8
180,49,8,0,98,8
210,68,8,0,98,8
240,68,8,6,98,8
270,49,8,6,98,8
300,49,8,6,98,8
330,66,8,6,98,8
360,66,75,6,98,75
390,20,98,6,98,75
420,20,98,6,98,8
450,20,75,6,98,8
480,20,75,6,98,75
510,20,79,6,98,75
540,20,79,6,8,98
570,76,79,79,8,98
600,76,79,79,98,98
630,42,79,6,98,98
660,42,98,6,75,98
690,42,98,6,75,98
720,49,75,9,79,9
750,49,75,9,79,9
780,35,98,9,6,98
810,35,92,9,6,98
840,35,92,90,98,6
870,97,92,40,98,81
900,97,92,40,98,98
930,97,92,75,98,98
960,47,92,75,98,79
990,47,92,98,98,79
1020,47,92,98,98,98
1050,47,92,40,92,98
1080,47,40,40,92,9
1110,47,40,40,40,89
1140,47,40,40,40,89
1170,47,40,40,6,89
1200,47,64,91,6,6
1230,47,64,91,6,6
1260,47,64,91,6,6
1290,47,98,98,98,6
1320,47,98,98,98,6
1350,47,37,37,77,6
1380,47,37,36,77,6
1410,47,37,36,36,6
1440,47,75,36,36,6
1470,87,75,36,37,6
1500,87,75,36,34,92
1530,87,7,36,34,92
1560,87,7,34,34,92
1590,87,7,34,34,92
1620,87,7,34,34,92
1650,35,7,42,91,92
1680,35,7,42,91,92
1710,76,7,52,77,92
1740,40,7,52,77,92
1770,40,7,34,77,92
1800,82,7,34,77,92
1830,82,7,34,77,92
1860,82,7,34,77,92
1890,82,7,34,40,92
1920,82,62,34,91,92
1950,22,62,34,91,92
1980,22,62,34,76,92
2010,53,62,34,76,92
2040,53,62,34,76,92
2070,53,62,36,23,92
2100,43,62,36,23,92
2130,43,62,98,68,92
2160,43,62,34,59,92
2190,53,62,64,59,92
2220,53,62,64,59,92
2250,58,75,8,59,9
2280,58,75,8,59,9
2310,35,75,8,59,9
2340,35,75,8,59,9
2370,35,34,8,59,9
2400,35,34,8,59,9
2430,35,34,8,59,9
2460,32,34,8,8,9
2490,32,34,98,8,9
2520,45,34,98,49,9
2550,45,98,98,49,92
2580,0,98,98,91,9
2610,0,9,98,91,49
2640,84,9,6,17,49
2670,84,9,6,17,49
2700,84,9,98,8,49
2730,84,9,98,8,49
2760,84,9,75,8,49
2790,84,98,75,8,49
2820,17,98,28,8,49
2850,17,6,28,8,12
2880,49,34,28,8,14
2910,62,34,28,8,14
2940,47,77,44,8,14
2970,62,6,44,8,14
3000,41,6,44,8,92
3030,46,63,44,8,92
3060,24,63,44,8,14
3090,24,63,44,8,14
3120,56,63,40,8,14
3150,24,63,40,8,14
3180,24,63,44,8,97
3210,24,63,44,8,97
3240,24,63,44,8,97
3270,24,63,44,8,97
3300,24,16,44,8,97
3330,24,16,8,8,97
3360,24,80,8,75,97
3390,69,80,44,75,97
3420,69,14,44,8,97
3450,69,14,44,8,97
3480,69,47,8,8,97
3510,69,47,8,8,97
3540,69,47,8,8,97
3570,95,47,8,8,82
3600,19,47,8,37,12
3630,19,47,8,37,4
3660,19,47,8,44,4
3690,24,47,8,44,12
3720,24,47,8,44,12
3750,2,47,61,44,12
3780,2,47,92,44,12
3810,2,47,92,44,12
3840,51,47,92,44,12
3870,51,47,44,44,12
3900,47,47,44,8,12
3930,47,47,8,8,89
3960,47,47,8,61,89
3990,47,47,8,61,89
4020,3,47,75,44,14
4050,3,47,75,44,14
4080,3,47,75,44,12
4110,3,4,75,44,12
4140,3,12,75,44,4
4170,3,12,75,44,4
4200,85,12,75,8,12
4230,85,89,1,8,4
4260,85,89,1,8,4
4290,19,89,1,8,12
4320,19,89,1,1,12
4350,19,89,1,1,12
4380,19,89,1,1,97
4410,19,89,1,1,97
4440,19,89,1,1,58
4470,19,89,1,1,58
4500,19,89,1,1,12
4530,19,89,1,1,12
4560,13,89,1,1,12
4590,13,89,1,44,12
4620,13,4,81,44,12
4650,13,97,81,44,12
4680,13,97,81,44,12
4710,13,97,81,44,12
4740,13,97,81,44,12
4770,88,53,81,44,12
4800,88,12,81,89,12
4830,24,12,89,89,53
4860,2,12,89,89,53
4890,46,82,81,81,12
4920,46,82,81,57,12
4950,46,18,81,57,12
4980,46,18,81,57,12
5010,46,18,89,81,12
5040,46,18,89,89,12
5070,46,12,89,89,12
5100,46,12,8,89,12
5130,46,52,8,81,29
5160,86,52,8,81,14
5190,86,14,8,81,14
5220,51,82,8,81,14
5250,51,82,8,8,14
5280,51,82,8,8,14
5310,51,12,8,8,12
5340,51,12,8,8,12
5370,51,12,8,8,27
5400,51,12,44,8,27
5430,51,52,44,44,27
5460,51,52,44,44,14
5490,67,52,1,75,14
5520,67,52,75,75,58
5550,86,52,75,75,58
5580,86,52,75,44,27
5610,86,58,75,44,27
5640,98,58,75,44,27
5670,27,58,75,44,27
5700,27,58,44,44,27
5730,27,82,44,44,27
5760,27,82,44,44,27
5790,60,82,98,44,27
5820,60,14,98,44,27
5850,60,14,98,44,27
5880,60,14,98,75,27
5910,60,14,40,75,27
5940,60,14,40,6,27
5970,26,14,92,6,27
6000,39,14,28,6,27
6030,19,14,28,98,37
6060,60,14,28,98,37
6090,60,14,61,98,37
6120,60,14,61,98,37
6150,13,14,98,98,37
6180,13,14,98,44,37
6210,13,12,98,44,37
6240,68,61,36,44,37
6270,68,61,61,8,37
6300,51,12,61,44,37
